Public Master's / FY2008 																																					
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of West Georgia Foundation, Inc. (Carrollton, GA) "	"$51,723 "	$0 	$0 	$354 	$0 	"$29,557 "	"$8,191 "	$0 	"$182,589 "	5.10%	4.90%	3.50%	84.20%	16.40%	"47,270"	"2,420"	"$390,565 "	--	--	--	--	--	--	"$847,319 "	"$8,775 "	"$236,725 "	$0 	"$166,425 "	"$103,212 "	"$284,561 "	"$131,331 "	"$916,018 "	"$2,388,379 "	"$2,511,727 "	--	--	--
"University of Wisconsin Oshkosh (Oshkosh, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Eau Claire (Eau Claire, WI) "	--	--	--	--	--	--	--	--	--	11.80%	--	--	51.90%	34.30%	"73,424"	"8,696"	--	--	--	--	--	--	--	"$1,332,899 "	"$12,177 "	"$709,292 "	--	--	--	--	--	"$4,595,277 "	"$4,663,777 "	"$4,663,777 "	--	--	--
"University of Wisconsin-La Crosse (La Crosse, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Platteville (Platteville, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-River Falls (River Falls, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Stevens Point (Stevens Point, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Stout (Menomonie, WI) "	--	--	--	--	--	--	--	--	--	8.40%	--	--	71.60%	33.90%	"50,042"	"4,212"	--	--	--	--	--	--	--	"$165,270 "	"$11,440 "	"$756,896 "	--	--	--	--	--	"$568,514 "	"$4,247,477 "	"$4,247,477 "	--	--	--
"University of Wisconsin-Superior (Superior, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Whitewater (Whitewater, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Valdosta State University (Valdosta, GA) "	"$92,979 "	$0 	$0 	$269 	$0 	"$15,274 "	"$118,039 "	"$13,492 "	"$350,271 "	1.90%	3.00%	1.90%	19.10%	26.70%	"68,737"	"1,330"	"$482,104 "	795	"$423,798 "	0	$0 	795	"$423,798 "	"$309,705 "	"$12,204 "	"$157,150 "	"$15,600 "	"$106,650 "	"$64,686 "	"$223,856 "	"$423,798 "	"$1,334,927 "	"$1,806,378 "	"$1,806,378 "	--	--	--
"Virginia State University (Petersburg, VA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Washburn University of Topeka (Topeka, KS) "	"$360,298 "	$0 	$0 	"$4,014 "	"$10,132 "	"$171,016 "	"$41,394 "	"$69,813 "	"$1,071,192 "	8.10%	7.60%	--	83.20%	43.40%	"42,931"	"3,484"	"$4,112,920 "	--	--	--	--	--	--	"$1,453,444 "	"$13,119 "	"$1,069,805 "	$160 	"$411,001 "	"$49,541 "	"$562,503 "	"$143,777 "	"$3,827,624 "	"$9,476,519 "	"$9,499,755 "	--	--	--
"Wayne State College (Wayne, NE) "	--	--	--	--	--	--	--	--	--	15.90%	--	--	95.40%	42.90%	"22,313"	"3,553"	--	--	--	--	--	--	--	"$343,363 "	"$10,031 "	"$614,789 "	--	--	--	--	--	"$1,120,924 "	"$3,044,184 "	"$3,124,412 "	--	--	--
"Weber State University (Ogden, UT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"West Chester Univ. of Pennsylvania (West Chester, PA) "	"$85,813 "	"$1,217 "	"$8,750 "	"$2,460 "	$0 	"$41,475 "	"$10,440 "	"$56,866 "	"$350,507 "	6.40%	6.40%	6.40%	90.80%	29.40%	"73,838"	"4,727"	"$1,549,888 "	--	--	--	--	--	--	"$955,443 "	"$10,895 "	"$1,063,788 "	$500 	"$706,902 "	$250 	"$512,094 "	"$11,885 "	"$1,890,339 "	"$5,280,665 "	"$5,964,045 "	--	--	--
"West Texas A&M University (Canyon, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Western Carolina University (Cullowhee, NC) "	"$16,779 "	$0 	$0 	$276 	$0 	"$5,865 "	"$111,585 "	"$13,452 "	"$425,545 "	5.50%	--	5.30%	62.00%	18.40%	"44,525"	"2,451"	"$771,022 "	643	"$270,637 "	--	--	643	"$270,637 "	"$577,852 "	"$14,202 "	"$774,544 "	"$3,025 "	"$210,019 "	"$39,154 "	"$480,540 "	"$331,437 "	"$2,372,826 "	"$4,191,260 "	"$4,201,452 "	--	--	--
"Western Connecticut State University (Danbury, CT) "	"$5,919 "	$50 	$0 	$502 	$0 	"$13,229 "	"$4,170 "	"$29,532 "	"$128,107 "	3.60%	--	3.50%	77.90%	17.10%	"31,624"	"1,138"	"$184,323 "	0	"$148,117 "	0	$0 	0	"$148,117 "	"$315,363 "	"$16,569 "	"$116,143 "	$0 	"$116,143 "	$779 	"$254,467 "	"$148,117 "	"$888,603 "	"$1,080,623 "	"$1,080,623 "	--	--	--
"Western Illinois University (Macomb, IL) "	"$325,629 "	$0 	$0 	"$26,693 "	$0 	"$235,884 "	"$129,289 "	"$71,466 "	"$889,373 "	13.30%	--	--	54.10%	45.90%	"101,662"	"13,520"	"$1,686,253 "	--	"$372,389 "	--	"$7,315 "	--	"$379,704 "	"$641,894 "	"$11,971 "	"$90,853 "	$800 	"$84,653 "	"$79,597 "	"$607,724 "	"$362,931 "	"$2,290,396 "	"$3,671,491 "	"$3,671,491 "	--	--	--
"Western Kentucky University (Bowling Green, KY) "	--	--	--	--	--	--	--	--	--	15.10%	--	--	100.00%	21.90%	"71,422"	"10,800"	--	--	--	--	--	--	--	"$10,142,807 "	"$13,694 "	"$728,013 "	--	--	--	--	--	"$10,443,601 "	"$17,672,353 "	"$17,688,733 "	--	--	--
"Western New Mexico University (Silver City, NM) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Western Oregon University (Monmouth, OR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Western Washington University (Bellingham, WA) "	"$660,090 "	"$21,200 "	"$12,515 "	"$32,381 "	$0 	"$89,351 "	"$224,468 "	"$182,553 "	"$1,268,086 "	7.70%	7.40%	7.70%	63.10%	40.50%	"86,174"	"6,601"	"$2,404,284 "	"2,077"	"$785,632 "	0	$0 	"2,077"	"$785,632 "	"$1,316,542 "	"$17,281 "	"$208,165 "	"$28,625 "	"$173,415 "	"$92,955 "	"$1,184,699 "	"$785,632 "	"$4,064,878 "	"$5,931,545 "	"$5,936,491 "	--	--	--
"Westfield State College (Westfield, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"William Paterson University (Wayne, NJ) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Winthrop University (Rock Hill, SC) "	--	--	--	--	--	--	--	--	--	9.40%	--	--	70.80%	54.10%	"47,622"	"4,498"	--	--	--	--	--	--	--	"$440,882 "	"$14,770 "	"$304,813 "	--	--	--	--	--	"$2,638,685 "	"$3,785,414 "	"$3,867,989 "	--	--	--
"Worcester State College (Worcester, MA) "	"$5,505 "	$0 	$0 	$50 	$0 	"$27,382 "	"$9,573 "	"$8,703 "	"$226,333 "	7.40%	9.10%	6.10%	97.50%	27.40%	"31,223"	"2,309"	"$387,927 "	0	$0 	0	$0 	0	$0 	"$361,945 "	"$6,204 "	"$484,762 "	$50 	"$378,930 "	"$7,891 "	"$296,539 "	"$31,699 "	"$986,360 "	"$1,414,460 "	"$1,441,209 "	--	--	--
"Youngstown State University (Youngstown, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																					
Mean	"$160,651 "	"$2,256 "	"$2,272 "	"$4,599 "	"$25,763 "	"$70,493 "	"$83,560 "	"$76,988 "	"$629,615 "	6.50%	6.70%	6.50%	74.50%	25.20%	"56,906"	"3,400"	"$1,441,228 "	617	"$372,225 "	31	"$109,936 "	645	"$473,277 "	"$1,149,984 "	"$13,428 "	"$1,062,374 "	"$9,480 "	"$581,059 "	"$111,655 "	"$762,416 "	"$341,386 "	"$3,073,701 "	"$5,987,786 "	"$6,105,994 "	--	--	--
Max Value	"$2,847,875 "	"$58,840 "	"$100,100 "	"$65,000 "	"$1,040,109 "	"$1,499,059 "	"$1,057,882 "	"$2,015,426 "	"$4,318,842 "	20.30%	20.60%	100.00%	100.00%	99.50%	"237,714"	"13,520"	"$13,168,001 "	"3,923"	"$4,304,968 "	569	"$3,594,527 "	"4,371"	"$5,978,180 "	"$10,142,807 "	"$58,737 "	"$7,501,788 "	"$255,225 "	"$4,201,098 "	"$1,178,400 "	"$5,174,962 "	"$4,501,085 "	"$37,118,300 "	"$62,556,378 "	"$62,556,378 "	--	--	--
75th Percentile	"$184,117 "	$25 	$85 	"$4,432 "	$986 	"$81,010 "	"$100,369 "	"$69,813 "	"$705,078 "	8.70%	8.90%	7.70%	98.30%	35.30%	"73,424"	"4,605"	"$1,642,780 "	846	"$372,389 "	11	"$25,111 "	944	"$418,670 "	"$1,332,899 "	"$14,799 "	"$1,326,842 "	"$5,000 "	"$706,902 "	"$107,609 "	"$1,008,578 "	"$355,363 "	"$3,479,338 "	"$7,440,552 "	"$7,618,020 "	--	--	--
50th Percentile (median)	"$48,062 "	$0 	$0 	"$1,048 "	$0 	"$34,116 "	"$24,945 "	"$22,348 "	"$416,727 "	5.80%	5.80%	5.00%	84.00%	21.80%	"47,270"	"3,172"	"$793,344 "	330	"$171,275 "	0	$0 	374	"$189,759 "	"$575,406 "	"$12,810 "	"$508,213 "	$750 	"$300,004 "	"$37,115 "	"$455,007 "	"$143,777 "	"$1,963,087 "	"$3,776,631 "	"$3,776,631 "	--	--	--
25th Percentile	"$6,687 "	$0 	$0 	$140 	$0 	"$14,967 "	"$5,720 "	"$4,356 "	"$182,589 "	3.30%	3.00%	2.80%	59.60%	9.70%	"27,607"	"1,209"	"$338,944 "	56	"$25,237 "	0	$0 	59	"$25,237 "	"$324,012 "	"$10,954 "	"$189,248 "	$0 	"$116,143 "	"$6,220 "	"$254,467 "	"$48,511 "	"$1,145,161 "	"$2,036,323 "	"$2,051,076 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$19,321 "	0.30%	0.40%	0.30%	0.00%	0.30%	"5,051"	73	"$19,321 "	0	$0 	0	$0 	0	$0 	"$2,850 "	$212 	$0 	$0 	$0 	$0 	"$2,850 "	$0 	"$218,010 "	"$218,010 "	"$218,010 "	--	--	--
Number of Institutions	121	121	121	121	121	121	121	121	125	155	60	109	155	155	155	155	126	97	99	89	91	97	99	155	155	155	121	125	121	125	121	155	155	155	0	0	0
Reporting Valid (non-null) Data																																					
Total Number of Institutions	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247
																																					
©2010 CAE	Privacy Policy - Disclaimer 																																				
