Public Master's / FY2009 																																					
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Wisconsin Oshkosh (Oshkosh, WI) "	--	--	--	--	--	--	--	--	--	6.80%	--	--	94.20%	35.90%	"69,015"	"4,682"	--	--	--	--	--	--	--	"$1,589,242 "	--	"$325,454 "	--	--	--	--	--	"$1,060,329 "	"$3,949,400 "	"$3,949,400 "	--	--	--
"University of Wisconsin-Eau Claire (Eau Claire, WI) "	--	--	--	--	--	--	--	--	--	11.00%	--	--	48.70%	42.00%	"75,370"	"8,314"	--	--	--	--	--	--	--	"$1,301,661 "	"$13,832 "	"$884,385 "	--	--	--	--	--	"$5,374,526 "	"$5,525,069 "	"$5,525,069 "	--	--	--
"University of Wisconsin-La Crosse (La Crosse, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Platteville (Platteville, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-River Falls (River Falls, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Stevens Point (Stevens Point, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Stout (Menomonie, WI) "	--	--	--	--	--	--	--	--	--	7.20%	--	--	56.90%	28.70%	"66,074"	"4,763"	--	--	--	--	--	--	--	"$320,839 "	"$11,891 "	"$143,848 "	--	--	--	--	--	"$573,372 "	"$2,063,087 "	"$2,063,087 "	--	--	--
"University of Wisconsin-Superior (Superior, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Whitewater (Whitewater, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Valdosta State University (Valdosta, GA) "	"$91,453 "	$0 	$0 	$455 	$0 	"$23,948 "	"$133,494 "	"$19,224 "	"$340,288 "	1.90%	2.90%	1.80%	53.80%	16.00%	"66,852"	"1,253"	"$354,322 "	509	"$392,358 "	0	$0 	509	"$392,358 "	"$287,543 "	"$9,443 "	"$146,100 "	"$17,000 "	"$96,000 "	"$94,399 "	"$220,215 "	"$532,367 "	"$1,328,968 "	"$2,217,795 "	"$2,217,795 "	--	--	--
"Virginia State University (Petersburg, VA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Washburn University of Topeka (Topeka, KS) "	"$385,637 "	$0 	"$1,000 "	"$3,270 "	"$13,605 "	"$190,208 "	"$34,195 "	"$164,177 "	"$1,059,977 "	7.90%	7.20%	--	81.90%	46.00%	"43,936"	"3,463"	"$3,823,179 "	--	--	--	--	--	--	"$1,327,332 "	"$13,314 "	"$627,089 "	$700 	"$469,447 "	"$28,309 "	"$676,410 "	"$110,700 "	"$3,701,967 "	"$8,314,740 "	"$8,332,842 "	--	--	--
"Wayne State College (Wayne, NE) "	--	--	--	--	--	--	--	--	--	15.00%	--	--	95.40%	28.40%	"22,791"	"3,422"	--	--	--	--	--	--	--	"$212,469 "	"$10,425 "	"$1,001,888 "	--	--	--	--	--	"$1,196,542 "	"$2,946,880 "	"$3,032,730 "	--	--	--
"Weber State University (Ogden, UT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"West Chester Univ. of Pennsylvania (West Chester, PA) "	"$80,755 "	"$1,825 "	"$5,600 "	$660 	$0 	"$36,589 "	"$11,825 "	"$44,253 "	"$287,816 "	5.60%	5.60%	5.60%	95.10%	33.00%	"71,845"	"4,008"	"$1,316,699 "	0	$0 	0	$0 	0	$0 	"$743,873 "	"$10,815 "	"$634,945 "	$0 	"$540,145 "	"$6,700 "	"$470,476 "	"$20,284 "	"$1,617,120 "	"$3,984,521 "	"$5,938,521 "	--	--	--
"West Texas A&M University (Canyon, TX) "	"$19,790 "	"$110,100 "	$0 	"$14,915 "	"$27,292 "	"$311,832 "	"$33,533 "	"$74,187 "	"$665,836 "	2.40%	--	--	53.60%	31.00%	"60,642"	"1,433"	"$1,236,759 "	--	--	--	--	--	--	"$899,057 "	"$11,765 "	"$469,055 "	$0 	"$101,628 "	"$8,405 "	"$642,060 "	"$62,518 "	"$2,619,352 "	"$3,988,460 "	"$3,988,460 "	--	--	--
"Western Carolina University (Cullowhee, NC) "	"$38,448 "	$0 	$0 	"$15,638 "	$0 	"$9,037 "	"$82,835 "	"$157,018 "	"$685,198 "	5.90%	--	5.60%	31.90%	34.10%	"46,774"	"2,745"	"$1,348,104 "	723	"$498,744 "	22	"$480,282 "	745	"$979,026 "	"$756,387 "	"$19,527 "	"$911,990 "	"$5,700 "	"$615,065 "	"$32,935 "	"$486,247 "	"$213,371 "	"$2,305,669 "	"$3,951,412 "	"$3,951,412 "	--	--	--
"Western Connecticut State University (Danbury, CT) "	"$7,772 "	$0 	$0 	$166 	$0 	"$18,114 "	$800 	"$22,557 "	"$116,990 "	4.70%	--	4.50%	82.40%	13.60%	"29,369"	"1,374"	"$145,483 "	--	"$115,220 "	--	--	--	"$115,220 "	"$257,063 "	"$20,250 "	"$253,332 "	$0 	"$19,097 "	$300 	"$206,071 "	"$115,220 "	"$711,016 "	"$1,067,266 "	"$1,067,266 "	--	--	--
"Western Illinois University (Macomb, IL) "	"$311,144 "	$0 	$0 	"$17,138 "	$175 	"$176,781 "	"$93,259 "	"$97,821 "	"$792,233 "	14.40%	--	14.40%	65.70%	39.40%	"103,240"	"14,887"	"$1,055,636 "	--	--	--	--	--	--	"$689,066 "	"$11,528 "	"$164,450 "	"$17,933 "	"$162,050 "	"$49,406 "	"$555,067 "	"$277,005 "	"$2,118,105 "	"$2,681,798 "	"$2,681,798 "	--	--	--
"Western Kentucky University (Bowling Green, KY) "	--	--	--	--	--	--	--	--	--	13.10%	--	--	96.50%	27.60%	"82,909"	"10,888"	--	--	--	--	--	--	--	"$6,419,255 "	"$14,168 "	"$727,790 "	--	--	--	--	--	"$10,136,521 "	"$13,629,944 "	"$13,646,326 "	--	--	--
"Western New Mexico University (Silver City, NM) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Western Oregon University (Monmouth, OR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Western Washington University (Bellingham, WA) "	"$302,161 "	$0 	"$3,060 "	"$15,599 "	$25 	"$113,210 "	"$162,696 "	"$140,876 "	"$1,121,521 "	6.00%	5.90%	5.00%	83.50%	48.80%	"91,710"	"5,466"	"$2,292,654 "	"1,686"	"$478,153 "	0	$0 	"1,686"	"$478,153 "	"$979,429 "	"$17,205 "	"$156,438 "	"$28,500 "	"$148,088 "	"$98,949 "	"$908,719 "	"$478,153 "	"$3,090,171 "	"$4,698,866 "	"$4,698,866 "	--	--	--
"Westfield State College (Westfield, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"William Paterson University (Wayne, NJ) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Winthrop University (Rock Hill, SC) "	--	--	--	--	--	--	--	--	--	7.10%	--	--	92.60%	55.00%	"54,623"	"3,896"	--	--	--	--	--	--	--	"$251,594 "	"$14,780 "	"$100,590 "	--	--	--	--	--	"$977,376 "	"$2,542,452 "	"$3,026,326 "	--	--	--
"Worcester State College (Worcester, MA) "	$915 	$0 	$25 	$125 	$0 	"$61,723 "	"$5,860 "	"$7,646 "	"$243,816 "	7.30%	8.90%	6.70%	100.00%	34.70%	"31,212"	"2,263"	"$401,966 "	515	"$27,977 "	0	$0 	515	"$27,977 "	"$228,674 "	"$5,572 "	"$287,600 "	$0 	"$187,100 "	"$3,709 "	"$183,101 "	"$27,977 "	"$777,620 "	"$1,159,111 "	"$1,159,111 "	--	--	--
"Youngstown State University (Youngstown, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																					
Mean	"$131,990 "	"$4,639 "	"$1,368 "	"$4,239 "	"$7,324 "	"$87,914 "	"$91,269 "	"$74,632 "	"$587,595 "	6.10%	5.80%	5.50%	77.40%	24.10%	"59,407"	"3,260"	"$1,064,580 "	589	"$358,478 "	13	"$99,743 "	601	"$452,236 "	"$1,150,404 "	"$13,424 "	"$1,274,009 "	"$8,492 "	"$933,119 "	"$104,748 "	"$751,840 "	"$328,338 "	"$3,165,775 "	"$5,249,542 "	"$5,320,183 "	--	--	--
Max Value	"$2,149,730 "	"$210,000 "	"$51,220 "	"$71,978 "	"$206,280 "	"$1,648,013 "	"$2,130,422 "	"$2,606,917 "	"$3,414,568 "	17.50%	17.60%	22.30%	100.00%	87.30%	"238,572"	"14,887"	"$5,248,616 "	"3,543"	"$4,723,065 "	255	"$4,632,439 "	"3,798"	"$7,832,731 "	"$9,151,034 "	"$37,174 "	"$32,478,175 "	"$123,750 "	"$31,960,175 "	"$1,328,098 "	"$4,136,304 "	"$5,061,468 "	"$41,197,638 "	"$44,633,482 "	"$44,633,482 "	--	--	--
75th Percentile	"$172,690 "	$0 	$75 	"$4,413 "	"$1,130 "	"$87,628 "	"$75,481 "	"$59,759 "	"$773,479 "	7.90%	7.50%	7.20%	98.30%	35.00%	"75,975"	"4,548"	"$1,273,076 "	874	"$354,148 "	12	"$13,930 "	929	"$354,148 "	"$1,301,661 "	"$14,830 "	"$1,188,309 "	"$10,000 "	"$709,636 "	"$98,949 "	"$912,356 "	"$277,005 "	"$3,521,359 "	"$6,199,601 "	"$6,218,195 "	--	--	--
50th Percentile (median)	"$46,000 "	$0 	$0 	$959 	$0 	"$38,720 "	"$20,528 "	"$20,245 "	"$399,055 "	5.80%	5.30%	5.00%	83.50%	23.20%	"49,652"	"3,082"	"$717,343 "	335	"$116,488 "	0	$0 	356	"$122,475 "	"$645,234 "	"$13,259 "	"$478,888 "	$413 	"$275,613 "	"$30,870 "	"$487,391 "	"$112,770 "	"$1,860,265 "	"$3,322,836 "	"$3,326,547 "	--	--	--
25th Percentile	"$6,085 "	$0 	$0 	$195 	$0 	"$17,729 "	"$3,916 "	"$4,897 "	"$204,903 "	3.40%	2.90%	2.60%	65.00%	9.70%	"29,366"	"1,277"	"$297,108 "	20	"$12,574 "	0	$0 	20	"$16,163 "	"$297,268 "	"$11,319 "	"$166,262 "	$0 	"$106,542 "	"$6,700 "	"$236,927 "	"$49,652 "	"$1,102,930 "	"$2,032,257 "	"$2,050,743 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$21,793 "	0.20%	0.50%	0.00%	1.00%	0.70%	"5,172"	125	"$31,453 "	0	$0 	0	$0 	0	$0 	"$6,250 "	$633 	$0 	$0 	"$6,756 "	$0 	"$5,805 "	$0 	"$122,762 "	"$140,495 "	"$140,495 "	--	--	--
Number of Institutions	124	124	124	124	124	124	124	124	127	156	64	110	156	156	156	156	127	98	100	94	94	98	100	156	155	156	124	127	124	127	124	156	156	156	0	0	0
Reporting Valid (non-null) Data																																					
Total Number of Institutions	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247
																																					
©2010 CAE	Privacy Policy - Disclaimer 																																				
