unitid,line,efres01,efres02,efres03,efres04,efres05,centers
"100645","1","62","32","7","0","0","0"
"100645","12","8","1","0","0","0","0"
"100645","13","2","0","0","0","0","0"
"100645","17","1","0","0","0","0","0"
"100645","22","0","0","1","0","0","0"
"100645","28","2","0","0","0","0","0"
"100645","36","4","3","0","0","0","0"
"100645","45","1","0","0","0","0","0"
"100645","51","1","0","0","0","0","0"
"100645","64","1","1","0","0","0","0"
"100645","65","82","37","8","0","0","0"
"100663","1","921","686","712","220","415","0"
"100663","4","0","0","2","0","1","0"
"100663","5","1","1","0","0","0","0"
"100663","6","1","1","2","2","4","0"
"100663","8","0","0","2","0","0","0"
"100663","9","1","1","0","1","0","0"
"100663","10","0","0","0","0","1","0"
"100663","12","3","2","14","6","11","0"
"100663","13","2","1","5","6","12","0"
"100663","17","3","3","2","2","2","0"
"100663","18","2","2","1","0","1","0"
"100663","19","3","3","2","1","1","0"
"100663","20","1","0","0","0","0","0"
"100663","21","0","0","2","2","4","0"
"100663","22","1","1","1","1","2","0"
"100663","24","0","0","1","2","3","0"
"100663","25","0","0","0","0","5","0"
"100663","26","0","0","6","0","3","0"
"100663","27","0","0","0","0","1","0"
"100663","28","2","1","4","5","8","0"
"100663","29","0","0","0","0","3","0"
"100663","32","0","0","1","0","1","0"
"100663","34","1","1","1","0","0","0"
"100663","35","0","0","0","0","1","0"
"100663","36","4","3","2","1","4","0"
"100663","37","0","0","1","4","6","0"
"100663","39","3","3","1","0","2","0"
"100663","40","0","0","2","0","0","0"
"100663","41","0","0","0","0","1","0"
"100663","42","2","2","3","0","3","0"
"100663","45","0","0","0","1","0","0"
"100663","47","7","7","5","1","6","0"
"100663","48","1","0","1","1","3","0"
"100663","51","0","0","0","2","3","0"
"100663","53","1","0","1","0","2","0"
"100663","55","0","0","1","0","2","0"
"100663","56","0","0","0","0","1","0"
"100663","61","1","1","0","0","0","0"
"100663","64","12","1","25","0","78","0"
"100663","65","973","720","800","258","590","0"
"100706","1","484","378","521","0","138","0"
"100706","5","1","1","1","0","1","0"
"100706","6","1","0","1","0","2","0"
"100706","10","0","0","0","0","1","0"
"100706","12","3","2","5","0","3","0"
"100706","13","4","4","1","0","1","0"
"100706","17","0","0","6","0","1","0"
"100706","18","0","0","2","0","1","0"
"100706","19","0","0","1","0","0","0"
"100706","20","0","0","1","0","0","0"
"100706","21","0","0","1","0","2","0"
"100706","22","2","2","5","0","1","0"
"100706","24","0","0","2","0","1","0"
"100706","25","0","0","2","0","0","0"
"100706","26","5","4","6","0","0","0"
"100706","28","0","0","6","0","2","0"
"100706","29","1","0","3","0","1","0"
"100706","34","1","1","1","0","0","0"
"100706","35","0","0","0","0","1","0"
"100706","36","4","3","2","0","0","0"
"100706","37","0","0","2","0","2","0"
"100706","39","0","0","5","0","1","0"
"100706","42","2","2","0","0","3","0"
"100706","44","1","1","0","0","0","0"
"100706","45","0","0","1","0","0","0"
"100706","47","8","7","12","0","10","0"
"100706","48","2","2","1","0","5","0"
"100706","64","1","0","0","0","4","0"
"100706","65","520","407","588","0","181","0"
"100724","1","490","223","87","0","19","0"
"100724","2","0","0","1","0","0","0"
"100724","4","1","1","0","0","0","0"
"100724","6","3","0","1","0","0","0"
"100724","8","1","1","0","0","0","0"
"100724","9","1","1","0","0","0","0"
"100724","12","18","9","3","0","0","0"
"100724","13","19","6","3","0","0","0"
"100724","17","60","32","13","0","0","0"
"100724","18","3","2","0","0","0","0"
"100724","21","1","0","0","0","0","0"
"100724","22","12","5","0","0","0","0"
"100724","24","2","0","0","0","0","0"
"100724","25","2","1","0","0","0","0"
"100724","26","51","26","8","0","0","0"
"100724","28","3","0","4","0","0","0"
"100724","29","1","1","0","0","0","0"
"100724","31","1","0","0","0","0","0"
"100724","34","10","7","0","0","0","0"
"100724","35","1","0","0","0","0","0"
"100724","36","20","8","1","0","0","0"
"100724","39","9","6","0","0","0","0"
"100724","42","3","2","0","0","0","0"
"100724","45","0","0","1","0","0","0"
"100724","47","1","0","0","0","0","0"
"100724","48","1","0","0","0","0","0"
"100724","51","3","1","0","0","0","0"
"100724","53","0","0","1","0","0","0"
"100724","55","2","1","1","0","0","0"
"100724","57","9","0","3","0","2","0"
"100724","63","2","2","0","0","0","0"
"100724","64","4","0","3","0","0","0"
"100724","65","734","335","130","0","21","0"
"100742","1","183","97","0","0","0","0"
"100742","65","183","97","0","0","0","0"
"100751","1","1864","0","723","72","133","0"
"100751","2","2","0","1","0","0","0"
"100751","4","1","0","2","0","2","0"
"100751","5","14","0","6","0","3","0"
"100751","6","6","0","19","0","8","0"
"100751","8","2","0","4","0","2","0"
"100751","9","8","0","2","1","0","0"
"100751","10","3","0","1","0","0","0"
"100751","11","1","0","1","2","1","0"
"100751","12","208","0","42","2","7","0"
"100751","13","116","0","25","3","11","0"
"100751","15","5","0","2","0","1","0"
"100751","16","0","0","2","0","0","0"
"100751","17","29","0","10","0","7","0"
"100751","18","7","0","5","1","6","0"
"100751","19","2","0","1","0","2","0"
"100751","20","4","0","3","1","3","0"
"100751","21","29","0","6","1","3","0"
"100751","22","91","0","19","2","7","0"
"100751","23","0","0","2","0","0","0"
"100751","24","21","0","10","0","2","0"
"100751","25","9","0","5","0","4","0"
"100751","26","10","0","5","1","3","0"
"100751","27","2","0","0","1","0","0"
"100751","28","64","0","39","4","35","0"
"100751","29","8","0","9","1","5","0"
"100751","30","0","0","1","0","0","0"
"100751","31","2","0","2","0","0","0"
"100751","33","1","0","0","0","0","0"
"100751","34","15","0","3","0","1","0"
"100751","35","1","0","0","1","0","0"
"100751","36","8","0","6","3","5","0"
"100751","37","13","0","8","1","8","0"
"100751","39","17","0","15","0","9","0"
"100751","40","4","0","4","0","0","0"
"100751","41","0","0","5","0","1","0"
"100751","42","22","0","4","0","6","0"
"100751","44","3","0","2","0","1","0"
"100751","45","35","0","9","2","3","0"
"100751","47","149","0","23","12","21","0"
"100751","48","21","0","20","4","11","0"
"100751","49","0","0","2","0","3","0"
"100751","50","0","0","0","0","1","0"
"100751","51","58","0","12","4","11","0"
"100751","53","0","0","5","0","1","0"
"100751","54","3","0","2","0","1","0"
"100751","55","2","0","2","0","0","0"
"100751","56","2","0","2","0","1","0"
"100751","57","13","0","0","0","0","0"
"100751","61","2","0","1","0","0","0"
"100751","64","36","0","57","0","80","0"
"100751","65","2913","0","1129","119","409","0"
"100760","1","299","219","0","0","0","0"
"100760","13","1","1","0","0","0","0"
"100760","64","6","1","0","0","0","0"
"100760","65","306","221","0","0","0","0"
"100779","1","0","0","0","0","5","0"
"100779","21","0","0","0","0","1","0"
"100779","22","0","0","0","0","1","0"
"100779","34","0","0","0","0","1","0"
"100779","47","0","0","0","0","1","0"
"100779","64","0","0","0","0","1","0"
"100779","65","0","0","0","0","10","0"
"100812","1","0","0","377","0","0","0"
"100812","5","0","0","1","0","0","0"
"100812","9","0","0","1","0","0","0"
"100812","13","0","0","2","0","0","0"
"100812","47","0","0","11","0","0","0"
"100812","65","0","0","392","0","0","0"
"100830","1","641","634","325","0","94","0"
"100830","12","1","1","0","0","0","0"
"100830","34","1","1","0","0","0","0"
"100830","36","2","2","0","0","0","0"
"100830","48","0","0","1","0","0","0"
"100830","57","91","18","151","0","40","0"
"100830","64","2","2","2","0","0","0"
"100830","65","738","658","479","0","134","0"
"100858","1","1702","1681","955","28","145","0"
"100858","2","1","1","0","0","0","0"
"100858","4","2","2","0","0","1","0"
"100858","5","6","6","6","0","3","0"
"100858","6","13","13","8","2","2","0"
"100858","8","1","1","1","0","2","0"
"100858","9","5","5","1","0","0","0"
"100858","10","1","1","3","0","0","0"
"100858","11","0","0","0","0","1","0"
"100858","12","335","330","110","8","8","0"
"100858","13","492","486","139","3","11","0"
"100858","15","0","0","1","0","1","0"
"100858","16","0","0","1","0","0","0"
"100858","17","17","17","6","0","3","0"
"100858","18","5","5","2","0","2","0"
"100858","19","1","1","1","0","1","0"
"100858","20","3","3","1","0","1","0"
"100858","21","31","31","45","35","4","0"
"100858","22","32","32","11","1","3","0"
"100858","23","1","1","3","1","0","0"
"100858","24","21","21","6","0","0","0"
"100858","25","7","7","3","1","1","0"
"100858","26","12","12","4","0","2","0"
"100858","27","1","1","3","0","1","0"
"100858","28","25","25","21","1","4","0"
"100858","29","9","9","4","0","2","0"
"100858","30","2","2","0","0","1","0"
"100858","31","3","3","2","0","1","0"
"100858","32","3","3","1","0","0","0"
"100858","33","6","6","1","0","1","0"
"100858","34","15","15","3","0","1","0"
"100858","35","2","2","0","0","0","0"
"100858","36","21","21","18","3","4","0"
"100858","37","14","14","11","0","6","0"
"100858","39","15","15","4","0","1","0"
"100858","40","1","1","1","0","2","0"
"100858","41","1","1","0","0","0","0"
"100858","42","9","9","3","0","2","0"
"100858","44","2","2","3","1","1","0"
"100858","45","49","48","18","0","2","0"
"100858","47","166","164","39","1","8","0"
"100858","48","20","20","13","1","1","0"
"100858","49","1","1","4","0","1","0"
"100858","51","27","27","12","1","2","0"
"100858","53","6","6","3","0","0","0"
"100858","54","3","3","1","0","2","0"
"100858","55","2","2","1","0","0","0"
"100858","61","1","1","0","0","0","0"
"100858","64","8","8","3","1","58","0"
"100858","65","3100","3065","1476","88","292","0"
"100919","1","740","166","207","0","0","0"
"100919","65","740","166","207","0","0","0"
"100937","1","314","291","115","0","19","0"
"100937","12","3","3","3","0","0","0"
"100937","13","14","14","7","0","0","0"
"100937","17","3","3","0","0","0","0"
"100937","18","1","1","1","0","0","0"
"100937","21","0","0","1","0","0","0"
"100937","22","7","7","2","0","0","0"
"100937","25","1","1","1","0","0","0"
"100937","26","0","0","1","0","0","0"
"100937","28","3","3","1","0","0","0"
"100937","34","1","1","1","0","0","0"
"100937","36","0","0","3","0","0","0"
"100937","39","0","0","3","0","0","0"
"100937","42","1","1","1","0","0","0"
"100937","45","2","2","0","0","0","0"
"100937","47","13","13","3","0","0","0"
"100937","48","1","1","0","0","0","0"
"100937","49","0","0","1","0","0","0"
"100937","64","2","2","6","0","0","0"
"100937","65","366","343","150","0","19","0"
"100964","1","253","181","30","0","0","0"
"100964","65","253","181","30","0","0","0"
"100973","1","186","25","0","0","0","0"
"100973","65","186","25","0","0","0","0"
"100991","1","125","13","0","0","0","0"
"100991","65","125","13","0","0","0","0"
"101028","1","562","181","71","0","0","0"
"101028","10","1","0","0","0","0","0"
"101028","12","0","0","1","0","0","0"
"101028","13","211","31","70","0","0","0"
"101028","65","774","212","142","0","0","0"
"101037","1","96","46","0","0","0","0"
"101037","65","96","46","0","0","0","0"
"101073","1","191","90","6","0","0","0"
"101073","22","1","1","0","0","0","0"
"101073","26","1","1","0","0","0","0"
"101073","28","3","2","0","0","0","0"
"101073","37","2","2","2","0","0","0"
"101073","65","198","96","8","0","0","0"
"101107","1","334","56","29","0","0","0"
"101107","12","5","1","1","0","0","0"
"101107","65","339","57","30","0","0","0"
"101125","1","4","2","0","0","0","0"
"101125","65","4","2","0","0","0","0"
"101143","1","938","383","326","0","0","0"
"101143","65","938","383","326","0","0","0"
"101161","1","552","327","169","0","0","0"
"101161","6","1","1","3","0","0","0"
"101161","8","1","0","0","0","0","0"
"101161","12","25","14","11","0","0","0"
"101161","13","4","1","3","0","0","0"
"101161","16","1","0","0","0","0","0"
"101161","17","7","3","2","0","0","0"
"101161","18","0","0","1","0","0","0"
"101161","19","1","1","0","0","0","0"
"101161","21","1","0","1","0","0","0"
"101161","22","2","1","3","0","0","0"
"101161","24","2","0","2","0","0","0"
"101161","25","0","0","1","0","0","0"
"101161","26","3","2","3","0","0","0"
"101161","27","0","0","2","0","0","0"
"101161","28","5","1","9","0","0","0"
"101161","29","1","0","2","0","0","0"
"101161","33","1","1","1","0","0","0"
"101161","34","6","4","0","0","0","0"
"101161","36","2","0","3","0","0","0"
"101161","37","0","0","1","0","0","0"
"101161","39","1","0","2","0","0","0"
"101161","40","1","0","0","0","0","0"
"101161","42","4","0","0","0","0","0"
"101161","45","1","1","0","0","0","0"
"101161","47","1","0","4","0","0","0"
"101161","48","0","0","4","0","0","0"
"101161","53","1","0","0","0","0","0"
"101161","54","1","0","1","0","0","0"
"101161","59","1","0","0","0","0","0"
"101161","64","0","0","1","0","0","0"
"101161","65","626","357","229","0","0","0"
"101189","1","309","122","163","0","0","0"
"101189","12","11","0","2","0","0","0"
"101189","13","14","0","2","0","0","0"
"101189","17","1","0","0","0","0","0"
"101189","22","2","0","0","0","0","0"
"101189","28","5","0","1","0","0","0"
"101189","47","2","0","0","0","0","0"
"101189","54","1","0","0","0","0","0"
"101189","64","3","0","0","0","0","0"
"101189","65","348","122","168","0","0","0"
"101240","1","903","443","95","0","0","0"
"101240","4","2","0","0","0","0","0"
"101240","5","1","0","1","0","0","0"
"101240","6","10","1","5","0","0","0"
"101240","8","1","0","0","0","0","0"
"101240","9","2","0","1","0","0","0"
"101240","11","2","0","0","0","0","0"
"101240","12","7","0","4","0","0","0"
"101240","13","18","4","4","0","0","0"
"101240","15","1","0","1","0","0","0"
"101240","17","9","1","4","0","0","0"
"101240","18","7","1","0","0","0","0"
"101240","19","2","0","0","0","0","0"
"101240","20","2","0","1","0","0","0"
"101240","21","7","1","3","0","0","0"
"101240","22","1","0","1","0","0","0"
"101240","23","1","0","0","0","0","0"
"101240","24","2","0","0","0","0","0"
"101240","25","4","0","0","0","0","0"
"101240","26","8","2","2","0","0","0"
"101240","27","2","0","0","0","0","0"
"101240","28","6","1","2","0","0","0"
"101240","29","1","0","0","0","0","0"
"101240","31","1","0","0","0","0","0"
"101240","34","1","0","0","0","0","0"
"101240","35","1","0","0","0","0","0"
"101240","36","12","2","1","0","0","0"
"101240","37","5","0","2","0","0","0"
"101240","38","1","0","0","0","0","0"
"101240","39","13","2","2","0","0","0"
"101240","40","4","0","1","0","0","0"
"101240","41","2","0","0","0","0","0"
"101240","42","11","0","3","0","0","0"
"101240","44","1","0","0","0","0","0"
"101240","45","5","0","1","0","0","0"
"101240","46","1","0","0","0","0","0"
"101240","47","6","1","2","0","0","0"
"101240","48","4","0","1","0","0","0"
"101240","51","3","0","1","0","0","0"
"101240","53","3","0","2","0","0","0"
"101240","54","1","0","0","0","0","0"
"101240","55","2","0","0","0","0","0"
"101240","57","6","0","0","0","0","0"
"101240","64","87","12","14","0","0","0"
"101240","65","1169","471","154","0","0","0"
"101286","1","1108","463","113","0","0","0"
"101286","4","2","0","0","0","0","0"
"101286","5","1","0","0","0","0","0"
"101286","6","4","0","0","0","0","0"
"101286","12","34","2","6","0","0","0"
"101286","13","22","8","4","0","0","0"
"101286","17","1","0","0","0","0","0"
"101286","20","1","0","0","0","0","0"
"101286","21","1","0","0","0","0","0"
"101286","22","2","0","0","0","0","0"
"101286","24","1","0","0","0","0","0"
"101286","26","2","0","0","0","0","0"
"101286","28","0","0","2","0","0","0"
"101286","29","1","0","0","0","0","0"
"101286","36","1","0","0","0","0","0"
"101286","39","1","0","0","0","0","0"
"101286","42","1","0","0","0","0","0"
"101286","47","2","0","0","0","0","0"
"101286","48","2","1","0","0","0","0"
"101286","51","2","0","0","0","0","0"
"101286","55","1","0","0","0","0","0"
"101286","65","1190","474","125","0","0","0"
"101295","1","1136","519","120","0","0","0"
"101295","5","2","1","0","0","0","0"
"101295","13","1","1","0","0","0","0"
"101295","18","2","2","0","0","0","0"
"101295","28","4","1","0","0","0","0"
"101295","47","1","0","1","0","0","0"
"101295","55","3","1","0","0","0","0"
"101295","64","1","0","0","0","0","0"
"101295","65","1150","525","121","0","0","0"
"101301","1","483","264","52","0","0","0"
"101301","65","483","264","52","0","0","0"
"101347","1","255","102","18","0","0","0"
"101347","13","1","1","0","0","0","0"
"101347","65","256","103","18","0","0","0"
"101383","1","394","64","0","0","0","0"
"101383","65","394","64","0","0","0","0"
"101408","1","1","0","6","0","0","0"
"101408","12","0","0","1","0","0","0"
"101408","13","0","0","1","0","0","0"
"101408","65","1","0","8","0","0","0"
"101435","1","111","100","31","0","0","0"
"101435","5","1","1","0","0","0","0"
"101435","12","65","65","6","0","0","0"
"101435","13","8","8","1","0","0","0"
"101435","22","2","2","0","0","0","0"
"101435","28","3","3","1","0","0","0"
"101435","34","0","0","1","0","0","0"
"101435","45","2","2","0","0","0","0"
"101435","48","1","1","0","0","0","0"
"101435","51","1","1","1","0","0","0"
"101435","64","3","2","0","0","0","0"
"101435","65","197","185","41","0","0","0"
"101453","1","8","3","4","0","0","0"
"101453","13","0","0","3","0","0","0"
"101453","18","2","0","0","0","0","0"
"101453","29","1","0","0","0","0","0"
"101453","47","2","0","1","0","0","0"
"101453","48","0","0","3","0","0","0"
"101453","51","0","0","1","0","0","0"
"101453","64","3","0","3","0","0","0"
"101453","65","16","3","15","0","0","0"
"101480","1","993","915","571","0","62","0"
"101480","5","1","1","2","0","0","0"
"101480","6","1","1","2","0","0","0"
"101480","8","1","1","0","0","0","0"
"101480","9","1","1","0","0","0","0"
"101480","10","1","1","0","0","0","0"
"101480","12","16","15","10","0","0","0"
"101480","13","155","150","52","0","9","0"
"101480","17","4","4","2","0","0","0"
"101480","18","1","1","3","0","0","0"
"101480","21","1","1","2","0","0","0"
"101480","22","0","0","1","0","0","0"
"101480","23","1","1","0","0","0","0"
"101480","24","0","0","2","0","0","0"
"101480","25","1","1","1","0","0","0"
"101480","26","5","4","0","0","0","0"
"101480","28","1","1","1","0","0","0"
"101480","31","0","0","2","0","0","0"
"101480","33","1","1","0","0","0","0"
"101480","34","3","2","5","0","0","0"
"101480","36","3","2","7","0","0","0"
"101480","37","2","1","3","0","0","0"
"101480","39","2","2","1","0","0","0"
"101480","40","0","0","0","0","1","0"
"101480","42","3","3","1","0","0","0"
"101480","45","2","2","0","0","0","0"
"101480","47","5","5","3","0","0","0"
"101480","48","3","3","2","0","1","0"
"101480","50","1","0","0","0","0","0"
"101480","51","1","1","1","0","0","0"
"101480","53","0","0","1","0","0","0"
"101480","56","0","0","1","0","0","0"
"101480","64","4","3","9","0","3","0"
"101480","65","1213","1123","685","0","76","0"
"101499","1","270","167","19","0","0","0"
"101499","12","53","39","1","0","0","0"
"101499","13","1","1","0","0","0","0"
"101499","64","5","0","0","0","0","0"
"101499","65","329","207","20","0","0","0"
"101505","1","809","554","237","0","0","0"
"101505","12","1","1","1","0","0","0"
"101505","20","1","1","0","0","0","0"
"101505","29","0","0","1","0","0","0"
"101505","47","0","0","1","0","0","0"
"101505","57","2","2","8","0","0","0"
"101505","64","4","0","0","0","0","0"
"101505","65","817","558","248","0","0","0"
"101514","1","1924","884","493","0","0","0"
"101514","6","1","0","0","0","0","0"
"101514","12","1","0","0","0","0","0"
"101514","13","4","2","1","0","0","0"
"101514","21","1","0","1","0","0","0"
"101514","26","1","0","1","0","0","0"
"101514","32","1","0","1","0","0","0"
"101514","36","1","0","1","0","0","0"
"101514","37","1","0","0","0","0","0"
"101514","39","1","0","0","0","0","0"
"101514","42","1","0","1","0","0","0"
"101514","47","9","1","2","0","0","0"
"101514","48","1","0","1","0","0","0"
"101514","54","1","1","0","0","0","0"
"101514","65","1948","888","502","0","0","0"
"101541","1","106","103","15","0","0","0"
"101541","12","7","3","0","0","0","0"
"101541","13","2","1","0","0","0","0"
"101541","17","1","0","0","0","0","0"
"101541","22","1","1","0","0","0","0"
"101541","26","0","0","1","0","0","0"
"101541","28","4","2","0","0","0","0"
"101541","47","2","1","1","0","0","0"
"101541","64","1","0","0","0","0","0"
"101541","65","124","111","17","0","0","0"
"101569","1","529","107","19","0","0","0"
"101569","65","529","107","19","0","0","0"
"101587","1","235","224","95","0","40","0"
"101587","6","0","0","1","0","0","0"
"101587","12","2","2","2","0","1","0"
"101587","13","6","5","1","0","0","0"
"101587","17","1","1","3","0","0","0"
"101587","18","1","0","1","0","0","0"
"101587","21","0","0","1","0","0","0"
"101587","22","4","4","2","0","0","0"
"101587","28","33","30","29","0","6","0"
"101587","29","0","0","1","0","0","0"
"101587","36","0","0","1","0","0","0"
"101587","47","0","0","2","0","0","0"
"101587","48","1","1","0","0","0","0"
"101587","64","3","0","1","0","0","0"
"101587","65","286","267","140","0","47","0"
"101602","1","221","156","7","0","0","0"
"101602","6","1","1","0","0","0","0"
"101602","8","1","0","0","0","0","0"
"101602","12","40","27","3","0","0","0"
"101602","13","5","5","0","0","0","0"
"101602","17","1","0","0","0","0","0"
"101602","22","1","0","0","0","0","0"
"101602","24","1","0","0","0","0","0"
"101602","28","2","2","1","0","0","0"
"101602","29","1","0","0","0","0","0"
"101602","48","1","0","0","0","0","0"
"101602","57","14","0","0","0","0","0"
"101602","65","289","191","11","0","0","0"
"101648","1","59","59","0","0","0","0"
"101648","4","1","1","0","0","0","0"
"101648","5","2","2","0","0","0","0"
"101648","6","3","3","0","0","0","0"
"101648","12","37","37","0","0","0","0"
"101648","13","10","10","0","0","0","0"
"101648","17","4","4","0","0","0","0"
"101648","18","3","3","0","0","0","0"
"101648","19","1","1","0","0","0","0"
"101648","21","1","1","0","0","0","0"
"101648","22","2","1","0","0","0","0"
"101648","23","1","1","0","0","0","0"
"101648","24","6","6","0","0","0","0"
"101648","25","2","2","0","0","0","0"
"101648","26","7","7","0","0","0","0"
"101648","27","2","2","0","0","0","0"
"101648","28","4","4","0","0","0","0"
"101648","29","2","2","0","0","0","0"
"101648","30","2","2","0","0","0","0"
"101648","34","4","4","0","0","0","0"
"101648","35","1","1","0","0","0","0"
"101648","36","9","9","0","0","0","0"
"101648","37","1","1","0","0","0","0"
"101648","39","5","5","0","0","0","0"
"101648","40","3","3","0","0","0","0"
"101648","41","1","1","0","0","0","0"
"101648","42","5","5","0","0","0","0"
"101648","45","4","4","0","0","0","0"
"101648","47","6","6","0","0","0","0"
"101648","48","5","5","0","0","0","0"
"101648","49","3","3","0","0","0","0"
"101648","51","3","3","0","0","0","0"
"101648","53","1","1","0","0","0","0"
"101648","54","1","1","0","0","0","0"
"101648","55","1","1","0","0","0","0"
"101648","63","1","1","0","0","0","0"
"101648","65","203","202","0","0","0","0"
"101675","1","54","52","48","0","0","0"
"101675","6","1","1","0","0","0","0"
"101675","12","5","4","0","0","0","0"
"101675","13","6","6","0","0","0","0"
"101675","17","1","1","1","0","0","0"
"101675","26","1","1","0","0","0","0"
"101675","29","0","0","1","0","0","0"
"101675","36","0","1","0","0","0","0"
"101675","55","1","1","1","0","0","0"
"101675","64","1","1","2","0","0","0"
"101675","65","70","68","53","0","0","0"
"101693","1","110","81","97","0","46","0"
"101693","12","4","4","4","0","0","0"
"101693","13","0","0","1","0","0","0"
"101693","17","0","0","0","0","1","0"
"101693","18","0","0","2","0","0","0"
"101693","21","0","0","1","0","0","0"
"101693","22","1","1","3","0","0","0"
"101693","28","1","1","5","0","0","0"
"101693","39","0","0","1","0","0","0"
"101693","42","1","0","0","0","0","0"
"101693","47","1","1","0","0","0","0"
"101693","48","0","0","1","0","0","0"
"101693","64","3","3","0","0","1","0"
"101693","65","121","91","115","0","48","0"
"101709","1","444","423","182","0","65","0"
"101709","4","0","0","1","0","0","0"
"101709","12","14","14","2","0","0","0"
"101709","13","1","1","0","0","0","0"
"101709","17","1","1","1","0","0","0"
"101709","18","2","2","0","0","0","0"
"101709","21","1","1","0","0","0","0"
"101709","24","2","1","0","0","0","0"
"101709","28","1","1","0","0","0","0"
"101709","36","3","2","0","0","0","0"
"101709","42","1","1","0","0","0","0"
"101709","47","3","3","3","0","0","0"
"101709","48","0","0","2","0","0","0"
"101709","49","1","0","0","0","0","0"
"101709","51","1","1","0","0","0","0"
"101709","55","1","1","1","0","0","0"
"101709","64","4","0","3","0","0","0"
"101709","65","480","452","195","0","65","0"
"101736","1","183","96","15","0","0","0"
"101736","65","183","96","15","0","0","0"
"101745","1","90","63","0","0","0","0"
"101745","65","90","63","0","0","0","0"
"101879","1","679","596","238","0","87","0"
"101879","4","0","0","3","0","0","0"
"101879","5","0","0","2","0","1","0"
"101879","6","1","1","1","0","0","0"
"101879","8","1","1","1","0","0","0"
"101879","10","1","1","1","0","0","0"
"101879","12","13","10","11","0","1","0"
"101879","13","6","6","7","0","0","0"
"101879","15","0","0","1","0","0","0"
"101879","17","2","2","2","0","0","0"
"101879","18","3","3","0","0","0","0"
"101879","19","0","0","2","0","0","0"
"101879","20","1","1","1","0","0","0"
"101879","21","0","0","2","0","0","0"
"101879","22","1","1","0","0","0","0"
"101879","24","0","0","2","0","0","0"
"101879","26","1","1","1","0","0","0"
"101879","27","0","0","1","0","0","0"
"101879","28","7","6","37","0","2","0"
"101879","29","0","0","1","0","0","0"
"101879","34","1","1","1","0","0","0"
"101879","35","0","0","1","0","0","0"
"101879","36","0","0","3","0","0","0"
"101879","37","0","0","3","0","0","0"
"101879","38","0","0","1","0","0","0"
"101879","39","0","0","3","0","0","0"
"101879","40","0","0","2","0","0","0"
"101879","45","1","1","1","0","0","0"
"101879","47","51","44","28","0","12","0"
"101879","48","0","0","5","0","0","0"
"101879","49","0","0","1","0","0","0"
"101879","51","3","3","2","0","0","0"
"101879","53","0","0","1","0","0","0"
"101879","54","1","1","0","0","0","0"
"101879","57","0","0","10","0","0","0"
"101879","64","1","0","0","0","0","0"
"101879","65","774","679","376","0","103","0"
"101897","1","353","203","11","0","0","0"
"101897","13","1","1","0","0","0","0"
"101897","47","1","0","1","0","0","0"
"101897","65","355","204","12","0","0","0"
"101903","1","558","374","113","0","0","0"
"101903","6","1","1","0","0","0","0"
"101903","65","559","375","113","0","0","0"
"101912","1","33","0","9","0","0","0"
"101912","4","0","0","1","0","0","0"
"101912","5","1","0","0","0","0","0"
"101912","6","23","0","3","0","0","0"
"101912","8","3","0","2","0","0","0"
"101912","9","7","0","1","0","0","0"
"101912","12","19","0","2","0","0","0"
"101912","13","12","0","2","0","0","0"
"101912","17","6","0","2","0","0","0"
"101912","18","4","0","1","0","0","0"
"101912","19","1","0","0","0","0","0"
"101912","20","1","0","0","0","0","0"
"101912","21","2","0","1","0","0","0"
"101912","22","8","0","1","0","0","0"
"101912","24","9","0","1","0","0","0"
"101912","26","8","0","5","0","0","0"
"101912","28","3","0","0","0","0","0"
"101912","29","4","0","1","0","0","0"
"101912","31","1","0","1","0","0","0"
"101912","34","8","0","0","0","0","0"
"101912","36","42","0","9","0","0","0"
"101912","37","6","0","1","0","0","0"
"101912","39","9","0","4","0","0","0"
"101912","41","0","0","1","0","0","0"
"101912","42","6","0","0","0","0","0"
"101912","44","2","0","0","0","0","0"
"101912","45","1","0","3","0","0","0"
"101912","47","1","0","6","0","0","0"
"101912","48","5","0","0","0","0","0"
"101912","51","2","0","1","0","0","0"
"101912","53","2","0","1","0","0","0"
"101912","65","229","0","59","0","0","0"
"101949","1","299","196","113","0","0","0"
"101949","65","299","196","113","0","0","0"
"101994","1","292","42","1","0","0","0"
"101994","12","1","0","0","0","0","0"
"101994","65","293","42","1","0","0","0"
"102030","1","494","199","175","0","0","0"
"102030","12","3","3","2","0","0","0"
"102030","22","2","0","2","0","0","0"
"102030","28","3","0","4","0","0","0"
"102030","64","4","0","8","0","0","0"
"102030","65","506","202","191","0","0","0"
"102049","1","336","324","121","116","47","0"
"102049","2","1","1","0","0","0","0"
"102049","4","0","0","1","1","0","0"
"102049","9","1","1","0","0","0","0"
"102049","12","56","55","20","54","0","0"
"102049","13","73","71","20","7","0","0"
"102049","17","2","2","0","1","0","0"
"102049","18","1","1","1","1","0","0"
"102049","20","1","1","0","0","0","0"
"102049","21","7","7","9","1","0","0"
"102049","22","5","5","0","1","0","0"
"102049","24","1","1","1","0","0","0"
"102049","26","0","0","3","0","0","0"
"102049","28","9","9","10","1","0","0"
"102049","29","2","2","1","1","0","0"
"102049","34","2","2","0","1","0","0"
"102049","36","1","1","0","4","0","0"
"102049","37","4","4","0","5","0","0"
"102049","39","7","7","1","1","0","0"
"102049","44","0","0","0","1","0","0"
"102049","45","3","3","0","5","0","0"
