unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a05a",f2a05a,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"128425",13,"0",10,"2685307",10,"505353",10,"2179954",13,"0",13,"0",10,"2179954",10,"387500",10,"1945611",10,"185232",13,"0",10,"2112101",10,"2101436",10,"0",10,"10665",10,"2169289",10,"0",10,"2179954",10,"13550",10,"10000",13,"0",13,"0",13,"0",10,"369913",10,"393463",10,"369913",13,"0",10,"471087",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1579434",13,"0",10,"43404",13,"0",13,"0",13,"0",13,"0",10,"18176",10,"2112101",10,"1090119",10,"800437",10,"53673",10,"93819",10,"28407",10,"20890",10,"92893",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"71163",10,"45875",10,"15945",10,"6124",10,"1854",10,"1364",10,"1",10,"142378",13,"0",10,"994",10,"16307",10,"4937",10,"2728",10,"117412",10,"189477",10,"59036",13,"0",10,"12253",10,"3711",10,"3631",10,"110846",10,"608299",10,"203596",10,"5384",10,"52352",10,"15851",10,"11657",10,"319459",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"71607",13,"0",10,"-180855",13,"0",13,"0",10,"109248",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2101436",10,"1180551",10,"75996",31,"",10,"54760",10,"40270",10,"749859",30,"",30,"","2"
"128498",10,"10600406",10,"33514884",10,"5661672",10,"23794279",10,"4058933",10,"1633643",10,"27853212",10,"675151",10,"23413925",10,"3073243",10,"0",10,"24038385",10,"21366229",10,"0",10,"2672156",13,"0",10,"25181056",10,"27853212",10,"1167999",10,"234413",10,"1568046",10,"0",10,"0",10,"0",10,"2970458",10,"1224914",10,"0",10,"18981212",10,"0",10,"0",10,"0",10,"234413",10,"1590986",10,"0",10,"846652",10,"0",10,"686534",10,"0",10,"1453995",10,"0",10,"244593",10,"0",10,"24038385",10,"8689742",10,"4783189",10,"956638",10,"0",10,"405109",10,"0",10,"2544806",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"649373",10,"228713",10,"45743",10,"0",10,"69996",10,"0",10,"304921",10,"2167948",10,"1152736",10,"230547",10,"0",10,"175814",10,"0",10,"608851",10,"6893895",10,"1878830",10,"375766",10,"0",10,"47233",10,"0",10,"4592066",10,"1052968",10,"62395",10,"12479",10,"0",10,"116456",10,"0",10,"861638",10,"1224914",30,"",30,"",30,"",30,"",30,"",10,"1224914",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"687389",10,"0",10,"0",10,"0",10,"0",10,"0",10,"687389",10,"21366229",10,"8105863",10,"1621173",31,"",10,"814608",10,"0",10,"10824585",10,"2862220",10,"2680925","1"
"128586",13,"0",10,"888552",10,"261086",10,"627466",13,"0",13,"0",10,"627466",10,"100000",10,"522577",10,"64393",13,"0",10,"1790322",10,"1786907",10,"0",10,"3415",10,"624051",10,"0",10,"627466",10,"0",13,"0",13,"0",13,"0",13,"0",10,"466985",10,"466985",10,"466985",13,"0",10,"482215",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1280642",13,"0",10,"24303",13,"0",13,"0",13,"0",13,"0",10,"3162",10,"1790322",10,"1054352",10,"420693",10,"470870",10,"119914",10,"7987",13,"0",10,"34888",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"91611",13,"0",13,"0",10,"10419",10,"694",13,"0",10,"80498",10,"213028",13,"0",13,"0",10,"24228",10,"1614",13,"0",10,"187186",10,"427213",10,"137074",13,"0",10,"48588",10,"3236",13,"0",10,"238315",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"55538",13,"0",10,"-203230",13,"0",13,"0",10,"147692",10,"703",10,"0",10,"0",10,"81",10,"6",10,"0",10,"616",10,"1786907",10,"613305",10,"470870",31,"",10,"13537",13,"0",10,"689195",30,"",30,"","2"
"128744",10,"4911000",10,"34224000",10,"20764000",10,"11462000",10,"1998000",10,"23000",10,"13460000",10,"3534000",10,"57744000",10,"19948000",10,"0",10,"52130000",10,"47985000",10,"0",10,"4145000",10,"9315000",10,"0",10,"13460000",10,"1805000",10,"417000",10,"736000",10,"0",10,"0",10,"9068000",10,"12026000",10,"12026000",10,"0",10,"37032000",10,"0",10,"0",10,"0",10,"2840000",10,"980000",10,"0",10,"686000",10,"1000000",10,"1214000",10,"0",10,"8378000",10,"0",10,"0",10,"0",10,"52130000",10,"21720000",10,"10485000",10,"1764000",10,"3925000",10,"425000",13,"0",10,"5121000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2222000",10,"1082000",10,"202000",10,"413000",10,"45000",13,"0",10,"480000",10,"7021000",10,"2623000",10,"435000",10,"1270000",10,"138000",13,"0",10,"2555000",10,"11179000",10,"2395000",10,"995000",10,"2250000",10,"219000",10,"139000",10,"5181000",10,"4518000",10,"895000",10,"139000",10,"817000",10,"89000",13,"0",10,"2578000",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",10,"-8675000",13,"0",13,"0",10,"8675000",10,"1325000",10,"0",10,"0",10,"0",10,"25000",10,"0",10,"1300000",10,"47985000",10,"17480000",10,"3535000",31,"",10,"941000",10,"139000",10,"25890000",10,"4555000",10,"4911000","1"
"128902",10,"197200000",10,"309800000",10,"80673000",10,"91959000",10,"137168000",10,"118255000",10,"229127000",10,"10362000",10,"115252000",10,"43665000",10,"0",10,"107857000",10,"81382000",10,"-518000",10,"25957000",10,"203170000",10,"0",10,"229127000",10,"507000",10,"592000",10,"395000",10,"0",10,"1943000",10,"13905000",10,"17342000",10,"16835000",10,"0",10,"50276000",10,"0",10,"0",10,"0",10,"1625000",10,"602000",10,"0",10,"18291000",10,"0",10,"21405000",10,"0",10,"14733000",10,"0",10,"0",10,"925000",10,"107857000",10,"28267000",10,"14721000",10,"4607000",10,"1400000",10,"1418000",10,"54000",10,"6067000",10,"1656000",10,"556000",10,"49000",10,"369000",10,"374000",10,"0",10,"308000",10,"867000",10,"500000",10,"97000",10,"1000",10,"1000",10,"0",10,"268000",10,"7472000",10,"3605000",10,"1139000",10,"765000",10,"774000",10,"84000",10,"1105000",10,"10202000",10,"4837000",10,"1243000",10,"1179000",10,"1194000",10,"77000",10,"1672000",10,"16738000",10,"6180000",10,"2129000",10,"845000",10,"855000",10,"495000",10,"6234000",10,"16180000",10,"2882000",10,"775000",10,"1411000",10,"1429000",10,"1992000",10,"7691000",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"4473000",10,"1349000",10,"-5970000",13,"0",13,"0",10,"148000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"81382000",10,"37754000",10,"11388000",31,"",10,"6045000",10,"2702000",10,"23493000",10,"164799000",10,"192481000","1"
"129154",10,"173000",10,"9668844",10,"2546638",10,"7122206",10,"0",10,"0",10,"7122206",10,"2299910",10,"3017420",10,"696562",10,"0",10,"15371870",10,"11063921",10,"0",10,"4307949",10,"2814257",10,"0",10,"7122206",10,"1753019",10,"180146",10,"164000",10,"0",10,"20250",10,"1034380",10,"3151795",10,"1034380",10,"0",10,"14481062",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"20000",13,"0",10,"79283",10,"0",10,"0",30,"",30,"",10,"791525",10,"15371870",10,"3851061",10,"2360205",10,"271106",10,"552410",10,"71877",10,"0",10,"595463",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"604727",10,"334631",10,"29023",10,"103577",10,"13477",10,"0",10,"124019",10,"2858405",10,"913529",10,"79001",10,"218662",10,"28451",10,"0",10,"1618762",10,"2910552",10,"1720510",10,"69403",10,"276205",10,"35939",10,"0",10,"808495",10,"839176",10,"0",10,"0",10,"0",10,"0",10,"0",10,"839176",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"",10,"0",10,"0",10,"-1150854",10,"0",10,"0",10,"1150854",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11063921",10,"5328875",10,"448533",31,"",10,"149744",10,"0",10,"5136769",10,"160000",10,"173000","1"
"129242",10,"216069341",10,"509443195",10,"202876754",10,"213136737",10,"93429704",10,"81028246",10,"306566441",10,"10622596",10,"283290837",10,"46273579",10,"0",10,"164615000",10,"130838000",10,"-12608000",10,"21169000",10,"285397119",10,"322",10,"306566441",10,"709000",10,"307000",10,"1351000",13,"0",10,"23547000",13,"0",10,"25914000",10,"25914000",13,"0",10,"93021000",13,"0",13,"0",13,"0",10,"1016000",10,"1351000",13,"0",10,"12334000",13,"0",10,"25478000",10,"5129000",10,"26286000",13,"0",13,"0",10,"0",10,"164615000",10,"42333000",10,"25029000",10,"8508000",10,"2599000",10,"1879000",10,"1025000",10,"3293000",10,"4944000",10,"4944000",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1268000",10,"667000",10,"211000",13,"0",13,"0",13,"0",10,"390000",10,"16053000",10,"5990000",10,"2391000",10,"1439000",10,"1040000",10,"567000",10,"4626000",10,"21312000",10,"7316000",10,"2958000",10,"2231000",10,"1613000",10,"880000",10,"6314000",10,"22122000",10,"8219000",10,"4035000",10,"760000",10,"550000",10,"300000",10,"8258000",10,"22806000",10,"853000",10,"851000",10,"5680000",10,"4106000",10,"2240000",10,"9076000",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",10,"-12709000",13,"0",13,"0",10,"12709000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"130838000",10,"53018000",10,"18954000",31,"",10,"9188000",10,"5012000",10,"44666000",10,"185075000",10,"218544000","1"
"129428",10,"5298042",10,"13870126",10,"5301287",10,"8504084",10,"64755",13,"0",10,"8568839",10,"666963",10,"14819033",10,"6575093",13,"0",10,"17020158",10,"17654460",10,"-544487",10,"-1178789",10,"9747628",10,"0",10,"8568839",10,"0",10,"0",10,"0",10,"0",10,"0",10,"126266",10,"126266",10,"126266",10,"0",10,"9193780",10,"0",10,"0",10,"0",10,"0",10,"6704032",10,"0",10,"9700",10,"0",10,"256651",10,"0",10,"0",10,"0",10,"0",10,"855995",10,"17020158",10,"5019656",10,"3231727",10,"644798",10,"667823",10,"437218",10,"38090",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1053404",10,"879667",10,"63112",10,"64628",10,"42311",10,"3686",10,"0",10,"1539069",10,"1284484",10,"143960",10,"64628",10,"42311",10,"3686",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"3657358",10,"2693723",10,"484256",10,"280055",10,"183350",10,"15974",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"6384973",10,"2445399",10,"649802",13,"0",13,"0",13,"0",10,"3289772",31,"",13,"0",13,"0",10,"-1077134",13,"0",13,"0",10,"1077134",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17654460",10,"10535000",10,"1985928",31,"",10,"705190",10,"61436",10,"4366906",10,"4940193",10,"5298042","1"
"129446",10,"2356",10,"478772",10,"490717",10,"-60767",10,"48822",10,"6285",10,"-11945",10,"148186",10,"567330",10,"256164",13,"0",10,"1015711",10,"1001505",10,"-41232",10,"-27026",10,"15081",10,"0",10,"-11945",10,"42994",13,"0",13,"0",13,"0",10,"30000",10,"0",10,"72994",10,"72994",13,"0",10,"713609",13,"0",13,"0",13,"0",10,"42994",13,"0",13,"0",10,"175583",13,"0",10,"0",13,"0",13,"0",30,"",30,"",10,"83525",10,"1015711",10,"682136",10,"662566",10,"19570",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"38000",10,"35000",10,"3000",13,"0",13,"0",13,"0",10,"0",10,"29000",10,"28000",10,"1000",13,"0",13,"0",13,"0",10,"0",10,"103257",10,"103257",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"",13,"0",13,"0",10,"-149112",13,"0",13,"0",10,"149112",10,"149112",10,"0",10,"0",10,"149112",10,"0",10,"0",10,"0",10,"1001505",10,"828823",10,"23570",31,"",13,"0",13,"0",10,"149112",30,"",30,"","2"
"129525",10,"95313000",10,"299413000",10,"170449000",10,"43744000",10,"85220000",13,"0",10,"128964000",10,"6735000",10,"182235000",10,"36469000",10,"64000",10,"152696000",10,"143052000",10,"-2996000",10,"6648000",10,"125548000",10,"-3232000",10,"128964000",10,"2009712",10,"2083818",10,"1951457",10,"0",10,"1258377",10,"42646453",10,"49949817",10,"48052000",13,"0",10,"82116000",10,"0",10,"1951457",10,"0",10,"3863262",10,"597257",10,"268591",10,"9078000",10,"0",10,"6315000",10,"4659000",10,"36837000",10,"0",10,"0",10,"7010433",10,"152696000",10,"68975000",10,"39373703",10,"13136255",10,"3254734",10,"1958999",10,"1123945",10,"10127364",10,"2574000",13,"0",10,"0",10,"0",10,"0",10,"0",10,"2574000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2843000",10,"837306",10,"279351",10,"452728",10,"272494",10,"156339",10,"844782",10,"16318000",10,"4726282",10,"1576831",10,"2317717",10,"1395016",10,"800369",10,"5501785",10,"21972000",10,"9580640",10,"3196390",10,"1040583",10,"626318",10,"359340",10,"7168729",10,"30370000",10,"1068631",10,"356528",10,"6521388",10,"3925173",10,"2252007",10,"16246273",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",31,"",10,"4018233",10,"1340604",10,"-13587150",10,"0",10,"0",10,"8228313",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"143052000",10,"59604795",10,"19885959",31,"",10,"8178000",10,"4692000",10,"50691246",10,"96304000",10,"94674000","1"
"129534",10,"1877825",10,"4846003",10,"69818",10,"3834753",10,"941432",10,"657367",10,"4776185",10,"0",10,"4174273",10,"443000",10,"0",10,"2156308",10,"2071549",10,"0",10,"84759",10,"4691426",10,"0",10,"4776185",10,"2600",10,"0",10,"1000",10,"0",10,"0",10,"30380",10,"33980",10,"3600",10,"0",10,"1390985",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"588082",13,"0",10,"141149",13,"0",10,"36092",13,"0",13,"0",10,"0",10,"2156308",10,"705101",10,"705101",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"224881",10,"173625",13,"0",13,"0",13,"0",10,"3427",10,"47829",10,"187333",10,"0",13,"0",13,"0",13,"0",13,"0",10,"187333",10,"505331",10,"246261",13,"0",13,"0",13,"0",13,"0",10,"259070",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"30380",30,"",30,"",30,"",30,"",30,"",10,"30380",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"15311",13,"0",10,"-300894",10,"102318",13,"0",10,"183265",10,"418523",10,"0",10,"0",10,"300894",10,"0",10,"0",10,"117629",10,"2071549",10,"1140298",10,"0",31,"",10,"102318",10,"3427",10,"825506",10,"657367",10,"657367","1"
"129686",10,"3596097",10,"11022418",10,"1948099",10,"7857099",10,"1217220",10,"1031627",10,"9074319",10,"42300",10,"8356451",10,"1071766",13,"0",10,"3449422",10,"3744605",10,"0",10,"-295183",13,"0",10,"9369502",10,"9074319",10,"81863",10,"9567",10,"67100",13,"0",10,"164491",10,"149539",10,"472560",10,"294694",10,"0",10,"1679788",10,"0",10,"0",10,"0",10,"50886",10,"3000",10,"8000",10,"946334",10,"0",10,"58991",13,"0",10,"208363",10,"0",13,"0",10,"494060",10,"3449422",10,"891529",10,"635055",10,"89954",13,"0",13,"0",13,"0",10,"166520",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"863110",10,"397138",10,"62498",13,"0",13,"0",13,"0",10,"403474",10,"63604",10,"44579",10,"7240",13,"0",13,"0",13,"0",10,"11785",10,"1579509",10,"662932",10,"192208",10,"311038",10,"337051",10,"76280",10,"0",10,"190380",10,"58079",10,"13185",13,"0",13,"0",13,"0",10,"119116",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",10,"-311038",13,"0",13,"0",10,"311038",10,"156473",10,"4579",10,"0",10,"0",10,"0",10,"0",10,"151894",10,"3744605",10,"1802362",10,"365085",31,"",10,"337051",10,"76280",10,"1163827",10,"2929731",10,"3058754","1"
"129774",10,"5450999",10,"15002533",10,"6751678",10,"5833678",10,"2417177",10,"797843",10,"8250855",10,"1363152",10,"9844723",10,"6496850",10,"0",10,"15260933",10,"15028083",10,"0",10,"232850",10,"8018005",10,"0",10,"8250855",10,"560374",10,"83243",10,"472714",10,"0",10,"0",10,"4007977",10,"5124308",10,"5124308",10,"0",10,"8873722",10,"0",10,"0",10,"0",10,"1155",10,"469086",10,"0",10,"492590",10,"0",10,"515469",10,"0",10,"4766686",10,"0",10,"0",10,"142225",10,"15260933",10,"4128041",10,"2269069",10,"469303",10,"622231",10,"207004",13,"0",10,"560434",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"4053821",10,"2146956",10,"484748",10,"206215",10,"68604",13,"0",10,"1147298",10,"3294246",10,"1356741",10,"294589",10,"35863",10,"11931",10,"35991",10,"1559131",10,"3509661",10,"473081",10,"78700",10,"928864",10,"309996",13,"0",10,"1719020",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",10,"-1793173",13,"0",13,"0",10,"1793173",10,"42314",10,"0",10,"0",10,"0",10,"0",10,"0",10,"42314",10,"15028083",10,"6245847",10,"1327340",31,"",10,"597535",10,"35991",10,"6821370",10,"4465774",10,"4562483","1"
"129941",10,"9472971",10,"91860404",10,"48766204",10,"22259161",10,"20835039",10,"6755192",10,"43094200",10,"7743171",10,"64517349",10,"33789038",13,"0",10,"82693478",10,"75030993",10,"-1756367",10,"5906118",10,"37188082",10,"0",10,"43094200",10,"1327734",10,"665380",10,"1467951",13,"0",10,"465174",10,"20583628",10,"24509867",10,"20603604",10,"445198",10,"55758374",13,"0",13,"0",13,"0",10,"1043150",10,"1467951",13,"0",10,"5847752",13,"0",10,"1061307",13,"0",10,"13305645",13,"0",13,"0",10,"4209299",10,"82693478",10,"33101523",10,"18974360",10,"6409707",10,"2629215",10,"1762326",10,"933247",10,"2392668",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"4531837",10,"1859033",10,"643457",10,"575342",10,"470641",10,"204222",10,"779142",10,"14008315",10,"5602625",10,"1738919",10,"736000",10,"413354",10,"261247",10,"5256170",10,"11011667",10,"3686298",10,"1383168",10,"941540",10,"374800",10,"334183",10,"4291678",10,"12377651",13,"0",13,"0",10,"3051608",10,"1392796",10,"1083174",10,"6850073",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",10,"-7933705",13,"0",13,"0",10,"7933705",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"75030993",10,"30122316",10,"10175251",31,"",10,"4413917",10,"2816073",10,"27503436",10,"9266615",10,"10591122","1"
"130226",10,"235185186",10,"561438841",10,"165853308",10,"377153018",10,"18432515",10,"8891507",10,"395585533",10,"37412560",10,"219779693",10,"54818757",10,"0",10,"199430614",10,"140384943",10,"0",10,"59045671",10,"336539862",10,"0",10,"395585533",10,"1150413",10,"1467209",10,"2005887",10,"0",10,"404599",10,"34482604",10,"39510712",10,"25196109",10,"9286495",10,"138197908",10,"0",10,"0",10,"0",10,"1989962",10,"2009713",13,"0",10,"2903180",13,"0",10,"26286065",10,"2096342",10,"25947444",10,"0",10,"0",10,"0",10,"199430614",10,"63347489",10,"42588824",10,"9631539",10,"1548721",10,"2978677",10,"1022157",10,"5577571",10,"1432935",10,"765518",10,"194362",10,"0",10,"52486",10,"0",10,"420569",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10382731",10,"3447997",10,"824735",10,"756664",10,"1426206",10,"163451",10,"3763678",10,"15052727",10,"5621335",10,"1807731",10,"706016",10,"977897",10,"134143",10,"5805605",10,"20095348",10,"10256293",10,"2675140",10,"115940",10,"1222188",10,"44803",10,"5780984",10,"27297969",10,"4893783",10,"1682623",10,"2974789",10,"3039848",10,"1827466",10,"12879460",10,"2775744",30,"",30,"",30,"",30,"",30,"",10,"2775744",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"1915224",10,"628312",10,"-6102130",10,"0",10,"0",10,"3558594",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"140384943",10,"69488974",10,"17444442",31,"",10,"9697302",10,"3192020",10,"40562205",30,"",30,"","2"
