unitid,efcstate,line,"xefres01",efres01,"xefres02",efres02
"100858","44","44",10,"4",10,"0"
"100858","45","45",10,"53",10,"51"
"100858","46","46",10,"1",10,"1"
"100858","47","47",10,"207",10,"176"
"100858","48","48",10,"90",10,"77"
"100858","49","49",10,"1",10,"1"
"100858","51","51",10,"56",10,"50"
"100858","53","53",10,"1",10,"1"
"100858","54","54",10,"1",10,"1"
"100858","55","55",10,"4",10,"3"
"100858","56","56",10,"1",10,"1"
"100858","57","57",10,"4",10,"4"
"100858","58","999",10,"4156",10,"3512"
"100858","68","68",10,"1",10,"1"
"100858","89","999",10,"1",10,"1"
"100858","90","90",10,"27",10,"9"
"100858","99","99",10,"4184",10,"3522"
"100919","1","1",10,"241",10,"80"
"100919","58","999",10,"241",10,"80"
"100919","99","99",10,"241",10,"80"
"100937","1","1",10,"245",10,"245"
"100937","6","6",10,"1",10,"1"
"100937","8","8",10,"2",10,"2"
"100937","12","12",10,"6",10,"6"
"100937","13","13",10,"20",10,"20"
"100937","21","21",10,"1",10,"1"
"100937","22","22",10,"11",10,"11"
"100937","28","28",10,"5",10,"5"
"100937","30","30",10,"1",10,"1"
"100937","34","34",10,"1",10,"1"
"100937","39","39",10,"2",10,"2"
"100937","42","42",10,"1",10,"1"
"100937","45","45",10,"5",10,"5"
"100937","47","47",10,"26",10,"26"
"100937","48","48",10,"9",10,"9"
"100937","51","51",10,"1",10,"1"
"100937","58","999",10,"337",10,"337"
"100937","90","90",10,"3",10,"3"
"100937","98","98",10,"1",10,"0"
"100937","99","99",10,"341",10,"340"
"100973","1","1",10,"73",10,"23"
"100973","58","999",10,"73",10,"23"
"100973","98","98",10,"3",10,"0"
"100973","99","99",10,"76",10,"23"
"101028","1","1",10,"249",10,"148"
"101028","13","13",10,"124",10,"58"
"101028","58","999",10,"373",10,"206"
"101028","99","99",10,"373",10,"206"
"101073","1","1",10,"163",10,"99"
"101073","5","5",10,"2",10,"1"
"101073","8","8",10,"3",10,"3"
"101073","12","12",10,"4",10,"1"
"101073","13","13",10,"1",10,"1"
"101073","17","17",10,"1",10,"1"
"101073","22","22",10,"1",10,"1"
"101073","26","26",10,"1",10,"1"
"101073","28","28",10,"4",10,"3"
"101073","29","29",10,"3",10,"1"
"101073","36","36",10,"4",10,"3"
"101073","58","999",10,"187",10,"115"
"101073","90","90",10,"6",10,"4"
"101073","98","98",10,"34",10,"0"
"101073","99","99",10,"227",10,"119"
"101107","1","1",10,"182",10,"86"
"101107","12","12",10,"11",10,"4"
"101107","58","999",10,"193",10,"90"
"101107","99","99",10,"193",10,"90"
"101116","1","1",10,"46",10,"18"
"101116","58","999",10,"46",10,"18"
"101116","99","99",10,"46",10,"18"
"101143","1","1",10,"352",10,"266"
"101143","2","2",10,"1",10,"0"
"101143","6","6",10,"3",10,"0"
"101143","12","12",10,"6",10,"5"
"101143","22","22",10,"2",10,"1"
"101143","24","24",10,"1",10,"0"
"101143","26","26",10,"2",10,"0"
"101143","37","37",10,"1",10,"0"
"101143","47","47",10,"1",10,"0"
"101143","48","48",10,"3",10,"1"
"101143","58","999",10,"372",10,"273"
"101143","99","99",10,"372",10,"273"
"101161","1","1",10,"926",10,"390"
"101161","8","8",10,"1",10,"1"
"101161","12","12",10,"11",10,"3"
"101161","18","18",10,"1",10,"0"
"101161","19","19",10,"1",10,"0"
"101161","22","22",10,"1",10,"0"
"101161","28","28",10,"6",10,"2"
"101161","47","47",10,"1",10,"0"
"101161","55","55",10,"1",10,"0"
"101161","58","999",10,"949",10,"396"
"101161","99","99",10,"949",10,"396"
"101189","1","1",10,"221",13,"0"
"101189","5","5",10,"1",13,"0"
"101189","12","12",10,"17",13,"0"
"101189","13","13",10,"21",13,"0"
"101189","21","21",10,"1",13,"0"
"101189","22","22",10,"2",13,"0"
"101189","26","26",10,"1",13,"0"
"101189","28","28",10,"3",13,"0"
"101189","29","29",10,"1",13,"0"
"101189","36","36",10,"1",13,"0"
"101189","37","37",10,"3",13,"0"
"101189","42","42",10,"1",13,"0"
"101189","45","45",10,"3",13,"0"
"101189","47","47",10,"8",13,"0"
"101189","48","48",10,"5",13,"0"
"101189","51","51",10,"1",13,"0"
"101189","54","54",10,"1",13,"0"
"101189","58","999",10,"291",13,"0"
"101189","99","99",10,"291",13,"0"
"101231","1","1",10,"273",13,"0"
"101231","58","999",10,"273",13,"0"
"101231","99","99",10,"273",13,"0"
"101240","1","1",10,"1280",10,"891"
"101240","4","4",10,"1",10,"0"
"101240","12","12",10,"13",10,"3"
"101240","13","13",10,"18",10,"4"
"101240","22","22",10,"1",10,"1"
"101240","26","26",10,"1",10,"0"
"101240","28","28",10,"5",10,"0"
"101240","37","37",10,"1",10,"0"
"101240","47","47",10,"14",10,"3"
"101240","51","51",10,"1",10,"0"
"101240","58","999",10,"1335",10,"902"
"101240","72","72",10,"1",10,"0"
"101240","78","78",10,"2",10,"0"
"101240","89","999",10,"3",13,"0"
"101240","98","98",10,"60",10,"0"
"101240","99","99",10,"1398",10,"902"
"101286","1","1",10,"964",10,"531"
"101286","12","12",10,"17",10,"12"
"101286","13","13",10,"18",10,"7"
"101286","22","22",10,"1",10,"1"
"101286","57","57",10,"7",10,"0"
"101286","58","999",10,"1007",10,"551"
"101286","99","99",10,"1007",10,"551"
"101295","1","1",10,"1024",10,"464"
"101295","12","12",10,"6",10,"2"
"101295","13","13",10,"15",10,"7"
"101295","17","17",10,"1",10,"0"
"101295","18","18",10,"1",10,"1"
"101295","21","21",10,"3",10,"0"
"101295","25","25",10,"1",10,"1"
"101295","28","28",10,"2",10,"0"
"101295","34","34",10,"1",10,"1"
"101295","36","36",10,"2",10,"2"
"101295","39","39",10,"2",10,"1"
"101295","47","47",10,"12",10,"8"
"101295","48","48",10,"3",10,"1"
"101295","58","999",10,"1073",10,"488"
"101295","90","90",10,"5",10,"0"
"101295","99","99",10,"1078",10,"488"
"101301","1","1",10,"380",10,"223"
"101301","57","57",10,"31",10,"16"
"101301","58","999",10,"411",10,"239"
"101301","98","98",10,"1",10,"0"
"101301","99","99",10,"412",10,"239"
"101347","1","1",10,"479",10,"108"
"101347","58","999",10,"479",10,"108"
"101347","99","99",10,"479",10,"108"
"101365","1","1",10,"64",10,"12"
"101365","58","999",10,"64",10,"12"
"101365","99","99",10,"64",10,"12"
"101435","1","1",10,"126",10,"126"
"101435","12","12",10,"7",10,"7"
"101435","13","13",10,"8",10,"8"
"101435","18","18",10,"1",10,"1"
"101435","22","22",10,"2",10,"2"
"101435","26","26",10,"4",10,"4"
"101435","28","28",10,"1",10,"1"
"101435","29","29",10,"1",10,"1"
"101435","37","37",10,"1",10,"1"
"101435","39","39",10,"1",10,"1"
"101435","41","41",10,"2",10,"2"
"101435","47","47",10,"6",10,"6"
"101435","48","48",10,"2",10,"2"
"101435","51","51",10,"1",10,"1"
"101435","58","999",10,"163",10,"163"
"101435","90","90",10,"1",10,"1"
"101435","99","99",10,"164",10,"164"
"101453","1","1",10,"8",10,"3"
"101453","9","9",10,"1",10,"0"
"101453","22","22",10,"1",10,"0"
"101453","23","23",10,"1",10,"0"
"101453","28","28",10,"2",10,"1"
"101453","47","47",10,"5",10,"0"
"101453","48","48",10,"1",10,"0"
"101453","58","999",10,"19",10,"4"
"101453","99","99",10,"19",10,"4"
"101462","1","1",10,"239",10,"59"
"101462","47","47",10,"6",10,"4"
"101462","57","57",10,"3",10,"0"
"101462","58","999",10,"248",10,"63"
"101462","99","99",10,"248",10,"63"
"101471","1","1",10,"271",10,"19"
"101471","58","999",10,"271",10,"19"
"101471","98","98",10,"2",10,"0"
"101471","99","99",10,"273",10,"19"
"101480","1","1",10,"866",10,"822"
"101480","4","4",10,"1",10,"1"
"101480","5","5",10,"2",10,"2"
"101480","6","6",10,"2",10,"2"
"101480","9","9",10,"1",10,"1"
"101480","12","12",10,"10",10,"10"
"101480","13","13",10,"156",10,"148"
"101480","15","15",10,"1",10,"1"
"101480","17","17",10,"3",10,"3"
"101480","18","18",10,"1",10,"1"
"101480","20","20",10,"2",10,"2"
"101480","21","21",10,"2",10,"2"
"101480","22","22",10,"1",10,"1"
"101480","24","24",10,"1",10,"0"
"101480","25","25",10,"1",10,"0"
"101480","26","26",10,"2",10,"0"
"101480","28","28",10,"2",10,"0"
"101480","33","33",10,"1",10,"0"
"101480","34","34",10,"4",10,"0"
"101480","36","36",10,"1",10,"0"
"101480","37","37",10,"1",10,"0"
"101480","39","39",10,"2",10,"0"
"101480","41","41",10,"1",10,"0"
"101480","42","42",10,"1",10,"0"
"101480","47","47",10,"8",10,"0"
"101480","48","48",10,"4",10,"0"
"101480","51","51",10,"5",10,"0"
"101480","53","53",10,"2",10,"0"
"101480","58","999",10,"1084",10,"996"
"101480","90","90",10,"25",10,"0"
"101480","99","99",10,"1109",10,"996"
"101499","1","1",10,"338",10,"116"
"101499","12","12",10,"35",10,"21"
"101499","13","13",10,"1",10,"0"
"101499","22","22",10,"1",10,"1"
"101499","57","57",10,"1",10,"0"
"101499","58","999",10,"376",10,"138"
"101499","99","99",10,"376",10,"138"
"101505","1","1",10,"1101",10,"605"
"101505","22","22",10,"1",10,"1"
"101505","35","35",10,"1",10,"1"
"101505","47","47",10,"2",10,"2"
"101505","51","51",10,"1",10,"1"
"101505","56","56",10,"1",10,"1"
"101505","57","57",10,"3",10,"3"
"101505","58","999",10,"1110",10,"614"
"101505","66","66",10,"1",10,"1"
"101505","89","999",10,"1",10,"1"
"101505","90","90",10,"27",10,"1"
"101505","99","99",10,"1138",10,"616"
"101514","1","1",10,"1527",10,"738"
"101514","22","22",10,"1",10,"1"
"101514","26","26",10,"1",10,"1"
"101514","39","39",10,"1",10,"0"
"101514","47","47",10,"18",10,"12"
"101514","58","999",10,"1548",10,"752"
"101514","98","98",10,"14",10,"0"
"101514","99","99",10,"1562",10,"752"
"101523","1","1",10,"258",10,"84"
"101523","57","57",10,"6",10,"1"
"101523","58","999",10,"264",10,"85"
"101523","99","99",10,"264",10,"85"
"101541","1","1",10,"77",10,"76"
"101541","12","12",10,"5",10,"5"
"101541","13","13",10,"3",10,"3"
"101541","42","42",10,"1",10,"1"
"101541","47","47",10,"6",10,"6"
"101541","58","999",10,"92",10,"91"
"101541","90","90",10,"1",10,"1"
"101541","99","99",10,"93",10,"92"
"101569","1","1",10,"527",10,"270"
"101569","58","999",10,"527",10,"270"
"101569","99","99",10,"527",10,"270"
"101587","1","1",10,"218",13,"0"
"101587","12","12",10,"2",13,"0"
"101587","13","13",10,"3",13,"0"
"101587","17","17",10,"1",13,"0"
"101587","20","20",10,"1",13,"0"
"101587","22","22",10,"5",13,"0"
"101587","28","28",10,"24",13,"0"
"101587","29","29",10,"1",13,"0"
"101587","37","37",10,"1",13,"0"
"101587","39","39",10,"1",13,"0"
"101587","41","41",10,"1",13,"0"
"101587","48","48",10,"2",13,"0"
"101587","58","999",10,"260",13,"0"
"101587","90","90",10,"15",13,"0"
"101587","99","99",10,"275",13,"0"
"101602","1","1",10,"255",10,"196"
"101602","12","12",10,"6",10,"5"
"101602","13","13",10,"1",10,"1"
"101602","17","17",10,"1",10,"1"
"101602","22","22",10,"3",10,"3"
"101602","57","57",10,"1",10,"1"
"101602","58","999",10,"267",10,"207"
"101602","99","99",10,"267",10,"207"
"101648","1","1",10,"32",10,"32"
"101648","4","4",10,"1",10,"1"
"101648","6","6",10,"11",10,"11"
"101648","8","8",10,"5",10,"5"
"101648","12","12",10,"7",10,"7"
"101648","13","13",10,"5",10,"5"
"101648","15","15",10,"2",10,"2"
"101648","16","16",10,"2",10,"2"
"101648","17","17",10,"2",10,"2"
"101648","18","18",10,"2",10,"2"
"101648","19","19",10,"1",10,"1"
"101648","20","20",10,"2",10,"2"
"101648","21","21",10,"1",10,"1"
"101648","22","22",10,"1",10,"1"
"101648","24","24",10,"3",10,"3"
"101648","25","25",10,"1",10,"1"
"101648","26","26",10,"2",10,"2"
"101648","27","27",10,"2",10,"2"
"101648","28","28",10,"6",10,"6"
"101648","29","29",10,"2",10,"2"
"101648","30","30",10,"1",10,"1"
"101648","31","31",10,"3",10,"3"
"101648","36","36",10,"4",10,"4"
"101648","37","37",10,"3",10,"3"
"101648","39","39",10,"1",10,"1"
"101648","40","40",10,"1",10,"1"
"101648","41","41",10,"6",10,"6"
"101648","42","42",10,"3",10,"3"
"101648","44","44",10,"1",10,"1"
"101648","45","45",10,"4",10,"4"
"101648","46","46",10,"1",10,"1"
"101648","47","47",10,"4",10,"4"
"101648","48","48",10,"16",10,"16"
"101648","51","51",10,"4",10,"4"
"101648","54","54",10,"1",10,"1"
"101648","58","999",10,"143",10,"143"
"101648","72","72",10,"3",10,"3"
"101648","89","999",10,"3",10,"3"
"101648","99","99",10,"146",10,"146"
"101675","1","1",10,"324",10,"245"
"101675","6","6",10,"4",10,"0"
"101675","12","12",10,"4",10,"4"
"101675","13","13",10,"28",10,"25"
"101675","17","17",10,"5",10,"5"
"101675","18","18",10,"1",10,"0"
"101675","26","26",10,"3",10,"1"
"101675","28","28",10,"3",10,"2"
"101675","41","41",10,"1",10,"0"
"101675","42","42",10,"1",10,"0"
"101675","47","47",10,"4",10,"4"
"101675","55","55",10,"1",10,"1"
"101675","57","57",10,"13",10,"0"
"101675","58","999",10,"392",10,"287"
"101675","90","90",10,"1",10,"1"
"101675","99","99",10,"393",10,"288"
"101693","1","1",10,"190",10,"190"
"101693","12","12",10,"5",10,"5"
"101693","13","13",10,"1",10,"1"
"101693","18","18",10,"1",10,"1"
"101693","22","22",10,"7",10,"7"
"101693","27","27",10,"1",10,"1"
"101693","28","28",10,"3",10,"3"
"101693","39","39",10,"1",10,"1"
"101693","42","42",10,"1",10,"1"
"101693","47","47",10,"1",10,"1"
"101693","48","48",10,"1",10,"1"
"101693","49","49",10,"1",10,"1"
"101693","58","999",10,"213",10,"213"
"101693","90","90",10,"6",10,"6"
"101693","98","98",10,"13",10,"0"
"101693","99","99",10,"232",10,"219"
"101709","1","1",10,"484",10,"465"
"101709","5","5",10,"1",10,"1"
"101709","12","12",10,"4",10,"4"
"101709","17","17",10,"1",10,"1"
"101709","24","24",10,"1",10,"1"
"101709","29","29",10,"1",10,"1"
"101709","36","36",10,"1",10,"1"
"101709","47","47",10,"3",10,"3"
"101709","48","48",10,"2",10,"2"
"101709","51","51",10,"1",10,"1"
"101709","58","999",10,"499",10,"480"
"101709","90","90",10,"8",10,"5"
"101709","99","99",10,"507",10,"485"
"101736","1","1",10,"998",10,"159"
"101736","12","12",10,"1",10,"0"
"101736","13","13",10,"1",10,"0"
"101736","22","22",10,"1",10,"0"
"101736","24","24",10,"1",10,"0"
"101736","28","28",10,"5",10,"0"
"101736","47","47",10,"32",10,"6"
"101736","58","999",10,"1039",10,"165"
"101736","99","99",10,"1039",10,"165"
"101879","1","1",10,"591",13,"0"
"101879","5","5",10,"1",13,"0"
"101879","6","6",10,"2",13,"0"
"101879","12","12",10,"8",13,"0"
"101879","13","13",10,"5",13,"0"
"101879","17","17",10,"1",13,"0"
"101879","18","18",10,"1",13,"0"
"101879","21","21",10,"3",13,"0"
"101879","22","22",10,"4",13,"0"
"101879","24","24",10,"1",13,"0"
"101879","28","28",10,"12",13,"0"
"101879","37","37",10,"1",13,"0"
"101879","39","39",10,"1",13,"0"
"101879","42","42",10,"1",13,"0"
"101879","45","45",10,"1",13,"0"
"101879","47","47",10,"84",13,"0"
"101879","48","48",10,"1",13,"0"
"101879","51","51",10,"1",13,"0"
"101879","58","999",10,"719",13,"0"
"101879","98","98",10,"23",13,"0"
"101879","99","99",10,"742",13,"0"
"101897","1","1",10,"488",13,"0"
"101897","13","13",10,"8",13,"0"
"101897","47","47",10,"1",13,"0"
"101897","58","999",10,"497",13,"0"
"101897","99","99",10,"497",13,"0"
"101912","1","1",10,"41",10,"39"
"101912","2","2",10,"1",10,"1"
"101912","4","4",10,"1",10,"1"
"101912","5","5",10,"1",10,"1"
"101912","6","6",10,"20",10,"17"
"101912","8","8",10,"4",10,"3"
"101912","9","9",10,"3",10,"3"
"101912","10","10",10,"2",10,"2"
"101912","11","11",10,"1",10,"1"
"101912","12","12",10,"41",10,"33"
"101912","13","13",10,"31",10,"30"
"101912","17","17",10,"4",10,"3"
"101912","18","18",10,"2",10,"2"
"101912","20","20",10,"2",10,"2"
"101912","22","22",10,"6",10,"5"
"101912","24","24",10,"29",10,"27"
"101912","25","25",10,"2",10,"2"
"101912","26","26",10,"11",10,"11"
"101912","28","28",10,"2",10,"2"
"101912","29","29",10,"4",10,"4"
"101912","31","31",10,"3",10,"3"
"101912","32","32",10,"1",10,"1"
"101912","34","34",10,"12",10,"8"
"101912","35","35",10,"2",10,"1"
"101912","36","36",10,"37",10,"34"
"101912","37","37",10,"6",10,"5"
"101912","39","39",10,"11",10,"10"
"101912","40","40",10,"1",10,"0"
"101912","41","41",10,"1",10,"1"
"101912","42","42",10,"6",10,"5"
"101912","45","45",10,"5",10,"4"
"101912","47","47",10,"8",10,"7"
"101912","48","48",10,"12",10,"12"
"101912","51","51",10,"2",10,"2"
"101912","53","53",10,"2",10,"2"
"101912","54","54",10,"1",10,"1"
"101912","58","999",10,"318",10,"285"
"101912","90","90",10,"15",10,"11"
"101912","98","98",10,"3",10,"0"
"101912","99","99",10,"336",10,"296"
"101949","1","1",10,"373",10,"272"
"101949","12","12",10,"12",10,"12"
"101949","17","17",10,"2",10,"1"
"101949","22","22",10,"1",10,"1"
"101949","28","28",10,"3",10,"2"
"101949","48","48",10,"1",10,"1"
"101949","58","999",10,"392",10,"289"
"101949","99","99",10,"392",10,"289"
"101958","1","1",10,"9",10,"5"
"101958","58","999",10,"9",10,"5"
"101958","99","99",10,"9",10,"5"
"101994","1","1",10,"250",10,"105"
"101994","12","12",10,"3",10,"0"
"101994","58","999",10,"253",10,"105"
"101994","99","99",10,"253",10,"105"
"102030","1","1",10,"803",10,"291"
"102030","8","8",10,"1",10,"0"
"102030","12","12",10,"6",10,"5"
"102030","13","13",10,"4",10,"2"
"102030","22","22",10,"2",10,"2"
"102030","28","28",10,"7",10,"4"
"102030","58","999",10,"823",10,"304"
"102030","60","60",10,"1",10,"1"
"102030","89","999",10,"1",10,"1"
"102030","90","90",10,"8",10,"0"
"102030","99","99",10,"832",10,"305"
"102049","1","1",10,"260",10,"244"
"102049","4","4",10,"2",10,"2"
"102049","5","5",10,"5",10,"5"
"102049","6","6",10,"2",10,"2"
"102049","8","8",10,"2",10,"2"
"102049","12","12",10,"57",10,"56"
"102049","13","13",10,"116",10,"116"
"102049","17","17",10,"3",10,"3"
"102049","18","18",10,"6",10,"6"
"102049","19","19",10,"1",10,"1"
"102049","20","20",10,"2",10,"2"
"102049","21","21",10,"21",10,"21"
"102049","22","22",10,"12",10,"12"
"102049","26","26",10,"2",10,"2"
"102049","28","28",10,"9",10,"9"
"102049","29","29",10,"7",10,"7"
"102049","34","34",10,"1",10,"1"
