unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e141",f2e141,"xf2e151",f2e151,"xf2e161",f2e161,"xf2e171",f2e171
"101912",10,"8479942",10,"38608315",10,"6052148",10,"21479946",10,"11076221",10,"32556167",10,"2274747",10,"22814399",10,"14138078",10,"0",10,"29158252",10,"28700232",10,"0",10,"458020",10,"32098147",10,"0",10,"32556167",10,"1603434",10,"534832",10,"74048",10,"0",10,"1966572",10,"399831",10,"4578717",10,"2884592",10,"1694125",10,"11895556",10,"0",10,"0",10,"0",10,"2374420",10,"0",10,"0",10,"4369746",10,"4418706",10,"158091",10,"245756",10,"4097961",10,"0",10,"803018",10,"794998",10,"29158252",10,"8145339",10,"5440061",10,"490860",10,"281534",10,"391107",10,"144362",10,"3943040",10,"2180848",10,"2581000",10,"1121620",10,"5794873",10,"2702167",10,"6197330",10,"1128039",10,"233991",10,"0",10,"0",10,"0",10,"916490",10,"200248",10,"6202",10,"252",10,"28700232",10,"13199131",10,"3659629",10,"1425762",10,"119118",10,"10296592"
"108269",10,"0",10,"644757",10,"438398",10,"206359",10,"0",10,"206359",10,"0",10,"0",10,"227764",10,"0",10,"1373408",10,"1315609",10,"-27402",10,"30397",10,"309425",10,"-133463",10,"206359",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"509499",10,"0",10,"509499",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"863909",10,"1373408",10,"532264",10,"474334",10,"0",10,"0",10,"1548",10,"0",10,"236309",10,"190762",10,"0",10,"0",10,"266463",10,"156212",10,"30254",10,"8558",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"248771",10,"0",10,"1315609",10,"829866",10,"0",10,"30254",10,"434",10,"455055"
"112075",10,"866148",10,"51244705",10,"13934535",10,"26185204",10,"11124966",10,"37310170",10,"3502287",10,"41911910",10,"4539518",10,"0",10,"18061958",10,"17463578",10,"66213",10,"664593",10,"36645577",10,"0",10,"37310170",10,"363841",10,"81747",10,"960134",10,"0",10,"835924",10,"3722500",10,"5964146",10,"4640171",10,"0",10,"8968488",10,"200000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4422042",10,"321162",10,"171913",10,"0",10,"3921154",10,"0",10,"0",10,"57199",10,"18061958",10,"4499622",10,"2283953",10,"0",10,"0",10,"524743",10,"232557",10,"1384637",10,"1019458",10,"2211002",10,"1362643",10,"3494213",10,"1375825",10,"5349361",10,"904938",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17463578",10,"7179374",10,"1151321",10,"1564313",10,"761482",10,"6807088"
"116624",10,"5895835",10,"8385934",10,"115315",10,"4991035",10,"3279584",10,"8270619",10,"0",10,"1062025",10,"831686",10,"0",10,"2868237",10,"2829872",10,"-193920",10,"-155555",10,"8426174",10,"0",10,"8270619",10,"0",10,"0",10,"0",10,"0",10,"0",10,"204468",10,"204468",10,"204468",10,"0",10,"1032535",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1227851",10,"0",10,"372024",10,"0",10,"226364",10,"0",10,"0",10,"9463",10,"2868237",10,"844316",10,"644340",10,"0",10,"0",10,"0",10,"0",10,"782889",10,"112316",10,"317401",10,"81771",10,"707494",10,"292194",10,"177772",10,"14498",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2829872",10,"1145119",10,"291247",10,"147126",10,"0",10,"1246380"
"120883",10,"166104000",10,"366503000",10,"120223000",10,"167232000",10,"79048000",10,"246280000",10,"6998000",10,"145352000",10,"73848000",10,"0",10,"159095000",10,"147773000",10,"314000",10,"11636000",10,"234644000",10,"0",10,"246280000",10,"2507000",10,"2282000",10,"10575000",10,"0",10,"2515000",10,"26089000",10,"43968000",10,"889000",10,"145000",10,"93330000",10,"0",10,"0",10,"0",10,"3633000",10,"3281000",10,"6355000",10,"13658000",10,"300000",10,"6002000",10,"7017000",10,"19539000",10,"0",10,"0",10,"5980000",10,"159095000",10,"86602000",10,"48840000",10,"9392000",10,"3071000",10,"0",10,"0",10,"7554000",10,"3491000",10,"10485000",10,"5222000",10,"10216000",10,"5378000",10,"20776000",10,"4350000",10,"2748000",10,"1253000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"147773000",10,"71605000",10,"16828000",10,"9825000",10,"2138000",10,"47377000"
"123855",10,"24559306",10,"27764497",10,"367390",10,"21053004",10,"6344103",10,"27397107",10,"687955",10,"8027848",10,"1180406",10,"0",10,"4484623",10,"4238681",10,"0",10,"245942",10,"24692771",10,"2458394",10,"27397107",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"861109",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"33562",10,"70812",10,"2637902",10,"0",10,"0",10,"0",10,"0",10,"881238",10,"4484623",10,"1190043",10,"948181",10,"0",10,"0",10,"0",10,"0",10,"437922",10,"270519",10,"626761",10,"187813",10,"639815",10,"307616",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1344140",10,"300916",10,"4238681",10,"2015045",10,"390617",10,"121190",10,"0",10,"1711829"
"128744",10,"4251000",10,"39701000",10,"16880000",10,"21964000",10,"857000",10,"22821000",10,"3389000",10,"51355000",10,"18132000",10,"0",10,"34727000",10,"35805000",10,"0",10,"-1078000",10,"23899000",10,"0",10,"22821000",10,"686000",10,"466000",10,"391000",10,"0",10,"0",10,"9641000",10,"11184000",10,"10588000",10,"596000",10,"20075000",10,"0",10,"0",10,"0",10,"1594000",10,"544000",10,"0",10,"7846000",10,"0",10,"316000",10,"15000",10,"3925000",10,"0",10,"0",10,"412000",10,"34727000",10,"16073000",10,"9546442",10,"0",10,"0",10,"0",10,"0",10,"3046000",10,"1279236",10,"4904000",10,"1864986",10,"8577000",10,"2046289",10,"3205000",10,"495460",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"35805000",10,"15232413",10,"3669245",10,"1720242",10,"385386",10,"14797714"
"130183",10,"430065",10,"11696386",10,"3444795",10,"7598260",10,"653331",10,"8251591",10,"1398704",10,"8134811",10,"6854786",10,"0",10,"12381604",10,"11557294",10,"0",10,"824310",10,"7427281",10,"0",10,"8251591",10,"490180",10,"314608",10,"785250",10,"0",10,"28290",10,"2657103",10,"4275431",10,"2649676",10,"1135575",10,"7843921",10,"314608",10,"785250",10,"0",10,"0",10,"0",10,"0",10,"125987",10,"0",10,"134005",10,"0",10,"3177833",10,"0",10,"0",10,"0",10,"12381604",10,"4841606",10,"3327508",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2801968",10,"777232",10,"2663269",10,"1099156",10,"1250451",10,"179044",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11557294",10,"5382940",10,"1071214",10,"676087",10,"47692",10,"4379361"
"132958",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0"
"138293",10,"6716649",10,"9313211",10,"755961",10,"7606388",10,"950862",10,"8557250",10,"674929",10,"2686002",10,"1283582",10,"0",10,"3922727",10,"4360016",10,"0",10,"-437289",10,"8994539",10,"0",10,"8557250",10,"197596",10,"18183",10,"506562",10,"0",10,"36000",10,"637003",10,"1395344",10,"19800",10,"0",10,"3174067",10,"0",10,"0",10,"0",10,"215779",10,"506562",10,"0",10,"179523",10,"0",10,"-183550",10,"752687",10,"0",10,"0",10,"0",10,"-722341",10,"3922727",10,"875677",10,"617611",10,"0",10,"0",10,"0",10,"0",10,"165396",10,"76726",10,"987115",10,"366545",10,"877854",10,"313875",10,"534936",10,"116209",10,"673003",10,"0",10,"0",10,"0",10,"0",10,"0",10,"246035",10,"201688",10,"4360016",10,"1692654",10,"284976",10,"227777",10,"18258",10,"2136351"
"141237",10,"9628095",10,"21601290",10,"2619994",10,"7828014",10,"11153282",10,"18981296",10,"2136352",10,"7572810",10,"4010085",10,"0",10,"13709093",10,"12715478",10,"0",10,"993615",10,"17987681",10,"0",10,"18981296",10,"778077",10,"62347",10,"3365361",10,"0",10,"910094",10,"0",10,"5115879",10,"5115879",10,"0",10,"5960488",10,"0",10,"0",10,"0",10,"62347",10,"3365361",10,"0",10,"2614204",10,"0",10,"724362",10,"0",10,"987775",10,"0",10,"0",10,"-5444",10,"13709093",10,"4925644",10,"3166229",10,"0",10,"0",10,"0",10,"0",10,"1195729",10,"618573",10,"1621399",10,"889631",10,"3696159",10,"1401986",10,"1276547",10,"422191",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"12715478",10,"6498610",10,"1287389",10,"734245",10,"103268",10,"4091966"
"144838",10,"14115502",10,"28856007",10,"10806811",10,"16792799",10,"1256397",10,"18049196",10,"895476",10,"2109120",10,"416358",10,"0",10,"9761591",10,"8754820",10,"0",10,"1006771",10,"17042425",10,"0",10,"18049196",10,"0",10,"148205",10,"0",10,"0",10,"407891",10,"367467",10,"923563",10,"367467",10,"0",10,"6313237",10,"0",10,"526329",10,"0",10,"148205",10,"0",10,"0",10,"557152",10,"0",10,"8287742",10,"126423",10,"76931",10,"0",10,"76609",10,"-6351037",10,"9761591",10,"3590608",10,"3398681",10,"15000",10,"0",10,"23918",10,"0",10,"60917",10,"0",10,"144963",10,"0",10,"294056",10,"0",10,"198601",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4426757",10,"191880",10,"8754820",10,"3590561",10,"736295",10,"312513",10,"376543",10,"3738908"
"148487",10,"29571000",10,"98082000",10,"29981000",10,"32711000",10,"35390000",10,"68101000",10,"7393197",10,"52213000",10,"5733000",10,"0",10,"69968000",10,"64434000",10,"0",10,"5534000",10,"62567000",10,"0",10,"68101000",10,"1975076",10,"0",10,"255509",10,"0",10,"0",10,"0",10,"2230585",10,"2768687",10,"174000",10,"54259000",10,"0",10,"700000",10,"0",10,"1679000",10,"1768000",10,"0",10,"5224000",10,"0",10,"3242000",10,"0",10,"2055000",10,"0",10,"0",10,"1041000",10,"69968000",10,"24207955",10,"16458994",10,"83873",10,"0",10,"1345968",10,"68809",10,"5553928",10,"3285278",10,"7285057",10,"3689678",10,"12456247",10,"4106511",10,"2339621",10,"648476",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11161351",10,"0",10,"64434000",10,"28257746",10,"6541888",10,"2458473",10,"884897",10,"26290996"
"150561",10,"0",10,"5673000",10,"2919000",10,"-868000",10,"3622000",10,"2754000",10,"217000",10,"4884000",10,"2860000",10,"0",10,"9199000",10,"6133000",10,"0",10,"3066000",10,"-312000",10,"0",10,"2754000",10,"300000",10,"79000",10,"698000",10,"0",10,"238000",10,"1150000",10,"2465000",10,"1388000",10,"0",10,"3618000",10,"0",10,"0",10,"0",10,"156000",10,"0",10,"0",10,"3341000",10,"0",10,"66000",10,"790000",10,"1228000",10,"0",10,"0",10,"0",10,"9199000",10,"2264000",10,"1467000",10,"11000",10,"4000",10,"494000",10,"228000",10,"924000",10,"381000",10,"1833000",10,"820000",10,"-414000",10,"441000",10,"1021000",10,"63000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6133000",10,"3404000",10,"942000",10,"247000",10,"0",10,"1540000"
"153108",10,"51895233",10,"111457810",10,"26689658",10,"56827207",10,"27940945",10,"84768152",10,"2671377",10,"54216124",10,"10203408",10,"0",10,"35518113",10,"27117780",10,"0",10,"8400333",10,"76113541",10,"254278",10,"84768152",10,"699467",10,"438356",10,"2846059",10,"0",10,"969515",10,"6648823",10,"11602220",10,"7618338",10,"0",10,"12221463",10,"0",10,"0",10,"0",10,"1077227",10,"0",10,"0",10,"8826709",10,"0",10,"4468567",10,"1436185",10,"7487962",10,"0",10,"0",10,"0",10,"35518113",10,"8704028",10,"5022556",10,"0",10,"0",10,"1077227",10,"519229",10,"1439027",10,"551714",10,"4531454",10,"2210143",10,"3925821",10,"1713963",10,"7440223",10,"1716138",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"-11733743",10,"27117780",10,"0",10,"2230878",10,"2120470",10,"917675",10,"21848757"
"154509",10,"1100912",10,"2029431",10,"512087",10,"386891",10,"1130453",10,"1517344",10,"75180",10,"400028",10,"270468",10,"0",10,"1230208",10,"1178411",10,"0",10,"51797",10,"1465547",10,"0",10,"1517344",10,"110985",10,"6275",10,"0",10,"0",10,"10576",10,"140853",10,"268689",10,"157435",10,"0",10,"282949",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"634889",10,"0",10,"68066",10,"0",10,"177858",10,"0",10,"0",10,"66446",10,"1230208",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1178411",10,"606321",10,"1178411",10,"606321",10,"80431",10,"37820",10,"30211",10,"423628"
"156365",10,"10652568",10,"38037850",10,"14980116",10,"12747160",10,"10310574",10,"23057734",10,"1352412",10,"21602829",10,"6809685",10,"0",10,"14597611",10,"14114831",10,"1563118",10,"2045898",10,"21011836",10,"0",10,"23057734",10,"1362728",10,"163726",10,"2104260",10,"274377",10,"4178335",10,"0",10,"8083426",10,"3574156",10,"0",10,"7692923",10,"0",10,"0",10,"0",10,"515709",10,"3302",10,"0",10,"1186319",10,"1246422",10,"593895",10,"0",10,"3258366",10,"0",10,"0",10,"100675",10,"14597611",10,"4185725",10,"2931966",10,"0",10,"0",10,"0",10,"0",10,"1072512",10,"501004",10,"2867966",10,"920904",10,"3198800",10,"1358245",10,"2220207",10,"248758",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"569621",10,"0",10,"14114831",10,"5960877",10,"1195948",10,"866776",10,"569611",10,"5521619"
"157234",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0"
"157298",10,"78421926",10,"103897303",10,"12083530",10,"62642983",10,"29170790",10,"91813773",10,"4084242",10,"14216434",10,"3824791",10,"0",10,"15724845",10,"7777349",10,"0",10,"7947496",10,"83866277",10,"0",10,"91813773",10,"0",10,"37116",10,"0",10,"0",10,"1158023",10,"110690",10,"1305829",10,"668508",10,"183124",10,"260547",10,"0",10,"0",10,"0",10,"37116",10,"0",10,"0",10,"4320156",10,"835447",10,"10079975",10,"0",10,"449201",10,"0",10,"0",10,"-257597",10,"15724845",10,"1972103",10,"1254611",10,"171810",10,"37135",10,"59588",10,"26634",10,"1318520",10,"698486",10,"484278",10,"258281",10,"2308931",10,"993576",10,"1007922",10,"150252",10,"454197",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7777349",10,"3418975",10,"869593",10,"819239",10,"0",10,"2669542"
"157359",10,"2393247",10,"5410803",10,"1171676",10,"1474124",10,"2765003",10,"4239127",10,"235001",10,"2369142",10,"613518",10,"0",10,"2580196",10,"2524814",10,"0",10,"55382",10,"4183745",10,"0",10,"4239127",10,"302576",10,"18426",10,"160839",10,"0",10,"12780",10,"71539",10,"566160",10,"179112",10,"0",10,"1491583",10,"0",10,"0",10,"0",10,"1753",10,"0",10,"0",10,"664587",10,"0",10,"191493",10,"205622",10,"0",10,"0",10,"0",10,"25158",10,"2580196",10,"538466",10,"439180",10,"0",10,"0",10,"0",10,"0",10,"312284",10,"56600",10,"223629",10,"123423",10,"815688",10,"556177",10,"285761",10,"0",10,"348986",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2524814",10,"1175380",10,"235529",10,"71994",10,"15443",10,"1026468"
"154518",10,"1924937",10,"23832410",10,"18754184",10,"-961558",10,"6039784",10,"5078226",10,"1554959",10,"13797933",10,"5309221",10,"0",10,"12633416",10,"10505045",10,"0",10,"2128371",10,"2949855",10,"0",10,"5078226",10,"319005",10,"118962",10,"1038088",10,"0",10,"3233340",10,"0",10,"4709395",10,"3353076",10,"0",10,"3480109",10,"191468",10,"20109",10,"0",10,"0",10,"0",10,"0",10,"5057235",10,"122951",10,"205652",10,"119777",10,"2422342",10,"0",10,"0",10,"1013773",10,"12633416",10,"3713460",10,"1985033",10,"0",10,"0",10,"0",10,"0",10,"857797",10,"262011",10,"1519812",10,"529798",10,"1943388",10,"1013434",10,"2470588",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10505045",10,"3790276",10,"0",10,"850608",10,"1272281",10,"4591880"
"154527",10,"40425817",10,"90450639",10,"14499310",10,"54073260",10,"21878069",10,"75951329",10,"5161215",10,"41348363",10,"13242661",10,"0",10,"29652311",10,"23855015",10,"-203588",10,"5593708",10,"70357621",10,"0",10,"75951329",10,"767727",10,"342315",10,"2679240",10,"0",10,"592151",10,"7644852",10,"12026285",10,"8418930",10,"0",10,"13700189",10,"0",10,"0",10,"0",10,"367082",10,"28665",10,"0",10,"5462891",10,"0",10,"2968181",10,"75680",10,"6694522",10,"0",10,"0",10,"355101",10,"29652311",10,"9792335",10,"5086233",10,"0",10,"0",10,"378091",10,"15928",10,"1706710",10,"650475",10,"2620865",10,"1085015",10,"4356201",10,"1603605",10,"5000813",10,"948897",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23855015",10,"9390153",10,"3355211",10,"1821554",10,"375025",10,"8913072"
"154536",10,"15826364",10,"35055722",10,"13255148",10,"8919935",10,"12880639",10,"21800574",10,"423872",10,"9389233",10,"2358305",10,"0",10,"4867577",10,"5835532",10,"0",10,"-967955",10,"22768529",10,"0",10,"21800574",10,"0",10,"0",10,"0",10,"0",10,"332083",10,"295195",10,"627278",10,"0",10,"0",10,"220055",10,"22886",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2099770",10,"1032602",10,"-95016",10,"0",10,"768569",10,"0",10,"0",10,"818711",10,"4867577",10,"2317161",10,"1204559",10,"0",10,"0",10,"0",10,"0",10,"261409",10,"124302",10,"452738",10,"182591",10,"1664542",10,"611458",10,"1139682",10,"118808",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5835532",10,"2241718",10,"655723",10,"324067",10,"202245",10,"2411779"
"154590",10,"4419024",10,"15820763",10,"11968009",10,"-3447206",10,"7299960",10,"3852754",10,"740976",10,"9151695",10,"6642664",10,"0",10,"13800612",10,"11864693",10,"0",10,"1935919",10,"1916835",10,"0",10,"3852754",10,"1037722",10,"295217",10,"1308571",10,"0",10,"1591634",10,"1020078",10,"5253222",10,"3057759",10,"0",10,"5288222",10,"0",10,"0",10,"0",10,"400275",10,"0",10,"0",10,"5047324",10,"0",10,"51769",10,"0",10,"2599138",10,"0",10,"0",10,"413884",10,"13800612",10,"3671142",10,"2387569",10,"0",10,"0",10,"29816",10,"10982",10,"687513",10,"355879",10,"1912035",10,"872628",10,"3520432",10,"983628",10,"2043755",10,"44110",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11864693",10,"4654796",10,"1234160",10,"555330",10,"238138",10,"5182269"
"154651",21,"0",21,"1180453",21,"411331",21,"0",21,"769122",21,"769122",21,"0",21,"0",21,"0",21,"0",21,"2419757",21,"1392102",21,"683341",21,"0",21,"0",21,"769122",21,"769122",21,"386696",21,"30144",21,"15645",21,"0",21,"0",21,"44952",21,"477437",21,"0",21,"0",21,"2121612",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"206100",21,"0",21,"0",21,"0",21,"92045",21,"2419757",21,"831204",21,"0",21,"0",21,"0",21,"0",21,"0",21,"116685",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"444213",21,"0",21,"1392102",21,"0",21,"0",21,"0",21,"0",21,"1392102"
"154688",10,"32900058",10,"62312410",10,"15804444",10,"18603567",10,"27904399",10,"46507966",10,"2612919",10,"27686245",10,"3732042",10,"0",10,"25417065",10,"22429873",10,"0",10,"2987192",10,"43520774",10,"0",10,"46507966",10,"534896",10,"280310",10,"797602",10,"0",10,"233496",10,"3668321",10,"5514625",10,"3397918",10,"0",10,"16065285",10,"0",10,"0",10,"0",10,"280310",10,"0",10,"0",10,"4970526",10,"0",10,"1595420",10,"0",10,"2461206",10,"0",10,"0",10,"44318",10,"25417065",10,"11110842",10,"6679125",10,"0",10,"0",10,"0",10,"0",10,"799149",10,"462744",10,"3210811",10,"994567",10,"5131521",10,"1524707",10,"2177550",10,"466274",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"22429873",10,"10127417",10,"1481053",10,"911289",10,"336775",10,"9573339"
"154712",10,"8628595",10,"32476747",10,"10071612",10,"10596881",10,"11808254",10,"22405135",10,"164863",10,"21780035",10,"6921658",10,"0",10,"13576577",10,"10217328",10,"755894",10,"4115143",10,"18289992",10,"0",10,"22405135",10,"531543",10,"585734",10,"385198",10,"0",10,"55221",10,"4489733",10,"6047429",10,"4584403",10,"0",10,"5447053",10,"0",10,"0",10,"0",10,"312904",10,"0",10,"0",10,"4562335",10,"62971",10,"741604",10,"0",10,"1896998",10,"0",10,"0",10,"552712",10,"13576577",10,"2794761",10,"2267752",10,"11705",10,"0",10,"0",10,"0",10,"926093",10,"554681",10,"1364269",10,"823375",10,"2354647",10,"835411",10,"1326817",10,"1062007",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1439036",10,"539264",10,"10217328",10,"6082490",10,"988038",10,"793822",10,"305790",10,"2047188"
"154721",10,"15057117",10,"27398200",10,"3218983",10,"7245738",10,"16933479",10,"24179217",10,"636057",10,"11505746",10,"5619258",10,"0",10,"9764770",10,"8723534",10,"0",10,"1041236",10,"23137981",10,"0",10,"24179217",10,"370205",10,"221165",10,"540859",10,"0",10,"442150",10,"1504767",10,"3079146",10,"3107074",10,"0",10,"3149392",10,"0",10,"0",10,"0",10,"249093",10,"540859",10,"0",10,"2782206",10,"0",10,"440714",10,"0",10,"1828937",10,"0",10,"0",10,"773569",10,"9764770",10,"3053232",10,"1639093",10,"0",10,"0",10,"550159",10,"95349",10,"619607",10,"140633",10,"1311438",10,"529474",10,"1429516",10,"568206",10,"1759582",10,"148096",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8723534",10,"3120851",10,"565974",10,"680469",10,"23489",10,"4332751"
"154749",10,"16244920",10,"34653658",10,"3885388",10,"10760166",10,"20008104",10,"30768270",10,"773905",10,"10449517",10,"5130109",10,"0",10,"13100164",10,"8933160",10,"0",10,"4167004",10,"26601266",10,"0",10,"30768270",10,"232154",10,"247236",10,"446545",10,"0",10,"306384",10,"1399036",10,"2631355",10,"2631355",10,"0",10,"3507399",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5839077",10,"42138",10,"1357531",10,"0",10,"2354019",10,"0",10,"0",10,"0",10,"13100164",10,"2893565",10,"1890028",10,"0",10,"0",10,"490879",10,"135866",10,"771467",10,"353893",10,"2081681",10,"913299",10,"1627245",10,"701123",10,"1068323",10,"173044",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8933160",10,"4167253",10,"910230",10,"533513",10,"0",10,"3322164"
"154837",10,"5275663",10,"7215055",10,"785966",10,"2942934",10,"3486155",10,"6429089",10,"43152",10,"2622774",10,"680576",10,"0",10,"4143126",10,"3017241",10,"0",10,"1125885",10,"5303204",10,"0",10,"6429089",10,"0",10,"0",10,"0",10,"0",10,"88309",10,"0",10,"88309",10,"0",10,"0",10,"439604",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2190351",10,"0",10,"1388740",10,"0",10,"118687",10,"0",10,"0",10,"5744",10,"4143126",10,"974108",10,"489045",10,"0",10,"0",10,"423293",10,"98326",10,"283786",10,"128094",10,"120470",10,"65952",10,"1077962",10,"396330",10,"137622",10,"13832",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3017241",10,"1191579",10,"330218",10,"106456",10,"22495",10,"1366493"
"156408",10,"147750792",10,"209626665",10,"15062545",10,"68221764",10,"126342356",10,"194564120",10,"5090322",10,"50304867",10,"10579744",10,"0",10,"29340445",10,"28513313",10,"0",10,"827132",10,"193736988",10,"0",10,"194564120",10,"341611",10,"296619",10,"0",10,"0",10,"3618022",10,"2354003",10,"6610255",10,"6268644",10,"0",10,"9545779",10,"0",10,"0",10,"0",10,"638230",10,"0",10,"0",10,"5509553",10,"0",10,"7129863",10,"0",10,"6430171",10,"0",10,"0",10,"86849",10,"29340445",10,"9706908",10,"5677219",10,"0",10,"0",10,"0",10,"0",10,"1862686",10,"762982",10,"4636916",10,"1897934",10,"5211460",10,"2263108",10,"7095343",10,"1093732",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"28513313",10,"11694975",10,"2634127",10,"2328851",10,"611496",10,"11243864"
