unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137
"154013",10,"18571734",10,"46908001",10,"10422925",10,"20030823",10,"16454253",10,"36485076",10,"1087559",10,"25927161",10,"6342625",13,"0",10,"16234753",10,"16715109",10,"0",10,"-480356",10,"36965432",10,"0",10,"36485076",10,"0",10,"358160",10,"0",13,"0",10,"698642",10,"3980361",10,"5037163",10,"4865560",10,"171603",10,"11158514",13,"0",13,"0",13,"0",10,"311521",10,"0",13,"0",10,"1962565",13,"0",10,"-890265",13,"0",10,"3345099",13,"0",13,"0",10,"347319",10,"16234753",10,"5253174",10,"3855658",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1723670",10,"886521",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2438244",10,"1125339",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4982017",10,"1494124",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2069706",10,"69366",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"248298",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"16715109",10,"7431008",10,"1352053",13,"0",10,"1082289",10,"374395",10,"6475364"
"154022",10,"107858",10,"8444788",10,"4768909",10,"2348109",10,"1327770",10,"3675879",10,"2022",10,"7691001",10,"2442110",10,"0",10,"8084664",10,"8437204",10,"0",10,"-352540",10,"4028419",10,"0",10,"3675879",10,"417806",10,"141498",10,"512762",10,"0",10,"8877",10,"2434858",10,"3515801",10,"0",10,"0",10,"5881710",10,"0",10,"0",10,"0",10,"69900",10,"0",10,"0",10,"755017",10,"0",10,"87043",10,"0",10,"1202739",10,"0",10,"0",10,"88255",10,"8084664",10,"1929508",10,"1321292",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"201242",10,"73253",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1554265",10,"728626",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1515246",10,"513702",13,"0",13,"0",13,"0",13,"0",13,"0",10,"793208",10,"164783",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2443735",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8437204",10,"2801656",10,"448813",13,"0",10,"339338",10,"319510",10,"4527887"
"154101",10,"29922546",10,"75926863",10,"7736403",10,"56232920",10,"11957540",10,"68190460",10,"3594606",10,"36487640",10,"8126655",10,"0",10,"19167894",10,"17919601",10,"66449",10,"1314742",10,"66875718",10,"0",10,"68190460",10,"964524",10,"262387",10,"1849018",10,"0",10,"416693",10,"5352672",10,"8845294",10,"6031752",10,"0",10,"10943612",10,"0",10,"0",10,"0",10,"373224",10,"0",10,"0",10,"4898631",10,"66924",10,"-2783380",10,"324275",10,"5068709",10,"0",10,"0",10,"275899",10,"19167894",10,"6296963",10,"3553398",10,"1030485",10,"454732",10,"539325",10,"0",10,"719023",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"24711",10,"6921",10,"2007",10,"309",10,"0",10,"0",10,"15474",10,"1587220",10,"643193",10,"186526",10,"88086",10,"104836",10,"0",10,"564579",10,"3404602",10,"1115756",10,"323569",10,"305836",10,"362730",10,"0",10,"1296711",10,"2975625",10,"1029198",10,"298467",10,"178404",10,"211591",10,"0",10,"1257965",10,"3630480",10,"269604",10,"78185",10,"263906",10,"313001",10,"148359",10,"2557425",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"-1291273",10,"0",10,"0",10,"1291273",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17919601",10,"6618070",10,"1919239",13,"0",10,"1531483",10,"148359",10,"7702450"
"154156",10,"41523691",10,"73737394",10,"24320463",10,"44030392",10,"5386539",10,"49416931",10,"2340937",10,"31897714",10,"8171585",10,"0",10,"25692196",10,"30218024",10,"0",10,"-4525828",10,"53942759",10,"0",10,"49416931",10,"22850",10,"328450",10,"454825",10,"0",10,"458060",10,"192450",10,"1456635",10,"899302",10,"0",10,"23957703",10,"0",10,"0",10,"0",10,"328450",10,"454825",10,"0",10,"2304163",10,"0",10,"-4388308",10,"2645398",10,"0",10,"0",10,"0",10,"389965",10,"25692196",10,"10686870",10,"5972525",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4214258",10,"2050842",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1548265",10,"723210",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7806348",10,"3469053",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5759396",10,"2952201",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"202887",10,"3000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"30218024",10,"15170831",10,"2328908",13,"0",10,"1751432",10,"885790",10,"10081063"
"154174",10,"21120081",10,"71458714",10,"24782574",10,"31471243",10,"15204897",10,"46676140",10,"7356662",10,"38741161",10,"5858143",10,"0",10,"41874134",10,"38987794",10,"0",10,"2886340",10,"43789800",10,"0",10,"46676140",10,"184750",10,"986410",10,"103750",10,"0",10,"270193",10,"1089134",10,"2634237",10,"1508477",10,"0",10,"27471296",10,"0",10,"0",10,"0",10,"3990848",10,"103750",10,"159947",10,"2570465",10,"0",10,"55888",10,"1477095",10,"4139157",10,"0",10,"0",10,"1905688",10,"41874134",10,"13002081",10,"7549356",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2988847",10,"1045810",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2797533",10,"1353189",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3995102",10,"1383947",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9548847",10,"3759962",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5170155",10,"897632",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1416644",10,"1402682",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"68585",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"38987794",10,"17392578",10,"3290077",13,"0",10,"1678691",10,"641718",10,"15984730"
"154235",10,"42018994",10,"105079465",10,"38872444",10,"51385715",10,"14821306",10,"66207021",10,"2818650",10,"46905495",10,"7048026",10,"0",10,"42074419",10,"39483661",10,"0",10,"2590758",10,"63616263",10,"0",10,"66207021",10,"1221845",10,"197823",10,"4706682",10,"0",10,"315549",10,"10611312",10,"17053211",10,"17053211",10,"0",10,"25934957",10,"0",10,"0",10,"0",10,"671280",10,"0",10,"0",10,"7161150",10,"60002",10,"325806",10,"0",10,"7920244",10,"0",10,"0",10,"980",10,"42074419",10,"17026518",10,"12479645",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3967011",10,"1479495",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2828848",10,"1680660",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6324487",10,"1933853",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7929766",10,"1178188",13,"0",13,"0",13,"0",13,"0",13,"0",10,"309643",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1097388",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"39483661",10,"18751841",10,"2540891",13,"0",10,"2291477",10,"926205",10,"14973247"
"154262",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1767029",10,"1497183",10,"-269846",10,"0",10,"0",10,"0",10,"0",10,"127509",10,"13710",10,"172105",10,"0",10,"49703",10,"13849",10,"376876",10,"293421",10,"0",10,"532072",10,"0",10,"0",10,"0",10,"141219",10,"172105",10,"0",10,"65143",10,"0",10,"19392",10,"0",10,"0",10,"0",10,"0",10,"837098",10,"1767029",10,"757575",10,"435998",10,"98518",10,"0",10,"11671",10,"0",10,"211388",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"402741",10,"231785",10,"52374",10,"0",10,"6204",10,"0",10,"112378",10,"142232",10,"81857",10,"18496",10,"0",10,"2191",10,"0",10,"39688",10,"194635",10,"112016",10,"25311",10,"0",10,"2999",10,"0",10,"54309",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1497183",10,"861656",10,"194699",13,"0",10,"23065",10,"0",10,"417763"
"154350",10,"58546554",10,"102034798",10,"19752845",10,"42239166",10,"40042787",10,"82281953",10,"1033618",10,"48078663",10,"9019452",10,"0",10,"15183369",10,"24389995",10,"0",10,"-9206626",10,"91488579",10,"0",10,"82281953",10,"974856",10,"332142",10,"2953132",10,"0",10,"1892492",10,"7005710",10,"13158332",10,"8898202",10,"0",10,"13199151",10,"0",10,"0",10,"0",10,"209177",10,"0",10,"0",10,"4348731",10,"0",10,"-7871117",10,"0",10,"4769184",10,"0",10,"0",10,"528243",10,"15183369",10,"10492141",10,"5655729",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1024666",10,"604902",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5216297",10,"1449635",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3345725",10,"1979819",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4311166",10,"53439",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"24389995",10,"9743524",10,"3177199",13,"0",10,"1930940",10,"473470",10,"9064862"
"154439",10,"0",10,"1000",10,"155000",10,"-154000",10,"0",10,"-154000",10,"0",10,"0",10,"1000",10,"0",10,"15000",10,"155000",10,"145000",10,"5000",10,"1000",10,"-160000",10,"-154000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15000",10,"152500",10,"118400",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"500",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"155000",10,"118400",10,"34100",13,"0",10,"500",10,"0",10,"2000"
"154493",10,"4755446",10,"24919033",10,"5382905",10,"16821441",10,"2714687",10,"19536128",10,"5821193",10,"21461951",10,"4655714",10,"145884",10,"21347260",10,"19608589",10,"0",10,"1738671",10,"17797457",10,"0",10,"19536128",10,"2512786",10,"160440",10,"1473494",10,"0",10,"104833",10,"2430971",10,"6682524",10,"6682524",10,"0",10,"13513662",10,"0",10,"0",10,"0",10,"2988742",10,"1473494",10,"0",10,"1616913",10,"0",10,"44486",10,"56362",10,"1653601",10,"0",10,"0",10,"0",10,"21347260",10,"8271078",10,"5669660",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2556895",10,"739188",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4084410",10,"1748446",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2459231",10,"808582",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2236975",10,"319427",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"19608589",10,"9285303",10,"1855383",13,"0",10,"1756250",10,"46281",10,"6665372"
"154509",10,"1216321",10,"2113936",10,"989716",10,"-122908",10,"1247128",10,"1124220",10,"77821",10,"631861",10,"306139",10,"0",10,"1214764",10,"1423941",10,"0",10,"-209177",10,"1333397",10,"0",10,"1124220",10,"137961",10,"6993",10,"0",10,"0",10,"10130",10,"249599",10,"404683",10,"167456",10,"0",10,"354970",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"565487",10,"0",10,"25122",10,"0",10,"219731",10,"0",10,"0",10,"49454",10,"1214764",10,"300042",10,"163282",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"184599",10,"90258",13,"0",13,"0",13,"0",13,"0",13,"0",10,"355429",10,"167800",13,"0",13,"0",13,"0",13,"0",13,"0",10,"342956",10,"154761",13,"0",13,"0",13,"0",13,"0",13,"0",10,"240915",10,"20065",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1423941",10,"596166",10,"146380",13,"0",10,"46455",10,"51570",10,"583370"
"154518",10,"2233924",10,"21144965",10,"16602956",10,"-1985322",10,"6527331",10,"4542009",10,"1984497",10,"13468010",10,"5972674",13,"0",10,"9953431",10,"11490043",10,"0",10,"-1536612",10,"6078621",10,"0",10,"4542009",10,"399215",10,"114151",10,"1040475",10,"0",10,"3713955",10,"0",10,"5267796",10,"3837805",10,"0",10,"4315910",10,"182574",10,"9699",10,"0",10,"0",10,"0",10,"0",10,"1771218",10,"112036",10,"94128",10,"142988",10,"2788649",10,"0",10,"0",10,"536229",10,"9953431",10,"3721605",10,"2171959",10,"531435",10,"322894",10,"109310",10,"149657",10,"436350",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1187460",10,"289625",10,"67504",10,"89433",10,"96427",10,"132018",10,"512453",10,"1951968",10,"710897",10,"162307",10,"149223",10,"99282",10,"135927",10,"694332",10,"2091101",10,"799684",10,"183850",10,"159681",10,"91105",10,"124732",10,"732049",10,"2472909",10,"144575",10,"39185",10,"289876",10,"348529",10,"477167",10,"1173577",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"-1011107",10,"0",10,"0",10,"1011107",10,"65000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"65000",10,"11490043",10,"4116740",10,"984281",13,"0",10,"744653",10,"1019501",10,"4624868"
"154527",10,"41522352",10,"100412700",10,"22156947",10,"53306631",10,"24949122",10,"78255753",10,"5290645",10,"50499744",10,"15854179",10,"0",10,"27892609",10,"29102100",10,"-435996",10,"-1645487",10,"79901240",10,"0",10,"78255753",10,"900806",10,"405624",10,"2537685",10,"0",10,"728400",10,"9404051",10,"13976566",10,"9236288",10,"0",10,"15343138",10,"0",10,"0",10,"0",10,"427142",10,"0",10,"0",10,"4598489",10,"0",10,"-676746",10,"83369",10,"7856140",13,"0",10,"0",10,"261077",10,"27892609",10,"11860346",10,"6051936",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"633975",10,"68569",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2015901",10,"607338",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3239177",10,"1216233",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5292512",10,"2058515",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6060189",10,"1145084",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"29102100",10,"11147675",10,"4143105",13,"0",10,"2397424",10,"668321",10,"10745575"
"154536",10,"14231597",10,"35958782",10,"13866488",10,"8598076",10,"13494218",10,"22092294",10,"253953",10,"18973751",10,"3438364",10,"0",10,"4723968",10,"6458521",10,"-49058",10,"-1783611",10,"23875905",10,"0",10,"22092294",10,"0",10,"0",10,"0",10,"0",10,"404915",10,"117110",10,"522025",10,"522025",10,"0",10,"660187",13,"0",13,"0",13,"0",10,"22752",13,"0",13,"0",10,"2748452",10,"1092282",10,"-493348",13,"0",10,"644640",13,"0",13,"0",10,"49003",10,"4723968",10,"2061176",10,"1177456",10,"320242",10,"54117",10,"82686",10,"97188",10,"329487",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"675808",10,"257011",10,"84419",10,"54117",10,"129489",10,"97188",10,"53584",10,"541703",10,"231991",10,"59834",10,"54117",10,"82686",10,"97188",10,"15887",10,"1902189",10,"723113",10,"269573",10,"54117",10,"82686",10,"119829",10,"652871",10,"1277645",10,"163682",10,"38778",10,"216470",10,"179963",10,"443318",10,"235434",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-432938",13,"0",13,"0",10,"432938",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6458521",10,"2553253",10,"772846",13,"0",10,"557510",10,"854711",10,"1720201"
"154590",10,"4221285",10,"19173657",10,"13239533",10,"862908",10,"5071216",10,"5934124",10,"274751",10,"10998619",10,"8609364",13,"0",10,"14116901",10,"13508980",10,"0",10,"607921",10,"5326203",10,"0",10,"5934124",10,"1346113",10,"224117",10,"1201865",13,"0",10,"119157",10,"4395513",10,"7286765",10,"4947594",10,"0",10,"6290537",10,"0",10,"0",10,"0",10,"445178",10,"0",10,"0",10,"4170280",10,"0",10,"-46244",10,"0",10,"3146420",10,"0",10,"0",10,"110730",10,"14116901",10,"4006130",10,"2342179",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"634916",10,"408165",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3145503",10,"1328228",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2591706",10,"1144601",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3130725",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"13508980",10,"5223173",10,"1436971",13,"0",10,"824180",10,"244742",10,"5779914"
"154651",21,"0",21,"1231917",21,"1102925",21,"120172",21,"8820",21,"128992",21,"0",21,"0",21,"76491",21,"0",21,"1905818",21,"1889769",21,"5104",21,"21153",21,"90512",21,"17327",21,"128992",21,"239862",21,"0",21,"0",21,"0",21,"0",21,"0",21,"239862",21,"235065",21,"4726",21,"1245003",21,"0",21,"0",21,"0",21,"236300",21,"0",21,"0",21,"0",21,"0",21,"1309",21,"0",21,"409717",21,"0",21,"13489",21,"0",21,"1905818",21,"1325107",21,"626652",21,"0",21,"0",21,"0",21,"0",21,"688082",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"564662",21,"0",21,"0",21,"0",21,"19140",21,"0",21,"545522",21,"1889769",21,"617345",21,"0",21,"0",21,"19140",21,"0",21,"1253284"
