unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a05a",f2a05a,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"145497",10,"558019",10,"6319471",10,"4367477",10,"1821494",10,"130500",10,"130500",10,"1951994",10,"443872",10,"3843716",10,"759504",10,"0",10,"6349019",10,"6424756",10,"-1",10,"-75738",10,"2178277",10,"-150545",10,"1951994",10,"365044",10,"0",10,"250562",10,"0",10,"0",10,"662529",10,"1278135",10,"507737",10,"154792",10,"1184823",10,"0",10,"0",10,"0",10,"365689",10,"250562",10,"0",10,"2641245",10,"483191",10,"80170",10,"0",10,"0",10,"0",10,"0",10,"1343339",10,"6349019",10,"3415154",10,"2312932",10,"516953",13,"0",13,"0",13,"0",10,"585269",10,"264132",13,"0",13,"0",13,"0",13,"0",13,"0",10,"264132",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"67534",10,"34825",10,"9859",13,"0",13,"0",13,"0",10,"22850",10,"940443",10,"315221",10,"50647",13,"0",13,"0",13,"0",10,"574575",10,"1298056",10,"651128",10,"160216",13,"0",10,"150546",10,"57085",10,"279081",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"439437",10,"0",10,"0",10,"0",10,"0",10,"0",10,"439437",10,"6424756",10,"3314106",10,"737675",13,"0",10,"150546",10,"57085",10,"2165344",10,"1420572",10,"1448837","1"
"145558",10,"73947043",10,"209997945",10,"89088905",10,"114161375",10,"6747665",10,"3016387",10,"120909040",10,"2040710",10,"104651118",10,"32447095",13,"0",10,"69988952",10,"71424500",10,"11590918",10,"10155370",10,"110753670",10,"0",10,"120909040",10,"0",10,"558709",10,"151944",13,"0",13,"0",10,"3963895",10,"4674548",10,"3963895",13,"0",10,"40216709",13,"0",13,"0",13,"0",10,"8226845",10,"1102174",13,"0",10,"4249534",13,"0",10,"7282956",10,"4891456",10,"1885094",13,"0",13,"0",10,"2134184",10,"69988952",10,"38144439",10,"19341058",10,"5028675",10,"4042435",10,"2609214",10,"658584",10,"6464473",10,"9215960",10,"4241781",10,"1102863",10,"976680",10,"630404",10,"159119",10,"2105113",10,"5231515",10,"2306308",10,"599640",10,"554421",10,"357854",10,"90325",10,"1322967",10,"767480",10,"480059",10,"124815",10,"81335",10,"52498",10,"13251",10,"15522",10,"2581658",10,"1278472",10,"332403",10,"273596",10,"176595",10,"44574",10,"476018",10,"13584923",10,"4235950",10,"1101347",10,"1456651",10,"940205",10,"237315",10,"5613455",10,"160034",10,"99989",10,"25997",13,"0",13,"0",13,"0",10,"34048",10,"1738491",30,"",30,"",30,"",30,"",30,"",10,"1738491",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-7385118",13,"0",13,"0",10,"7385118",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"71424500",10,"31983617",10,"8315740",13,"0",10,"4766770",10,"1203168",10,"25155205",10,"75525570",10,"73947043","1"
"145619",10,"17105497",10,"81959443",10,"38865306",10,"24868152",10,"18225985",10,"8335013",10,"43094137",10,"2116508",10,"58593536",10,"15214915",10,"0",10,"39757474",10,"37914346",10,"0",10,"1843128",10,"41251009",10,"0",10,"43094137",10,"1149714",10,"256225",10,"2578091",10,"0",10,"8199645",10,"0",10,"12183675",10,"12183675",10,"0",10,"25156804",10,"0",10,"0",10,"0",10,"1405939",10,"2578091",10,"0",10,"2909698",10,"0",10,"2325375",10,"0",10,"3116719",10,"0",10,"0",10,"2264848",10,"39757474",10,"13017370",10,"8724830",10,"2148512",10,"2144028",10,"0",10,"0",10,"0",10,"336861",10,"108000",10,"26595",10,"202266",10,"0",10,"0",10,"0",10,"910879",10,"217631",10,"53592",10,"639656",10,"0",10,"0",10,"0",10,"2944938",10,"1619895",10,"398903",10,"926140",10,"0",10,"0",10,"0",10,"5586020",10,"2315976",10,"570315",10,"2699729",10,"0",10,"0",10,"0",10,"13938244",10,"2657647",10,"654453",10,"7402734",10,"2651400",10,"572010",10,"0",10,"1180034",10,"78298",10,"19282",10,"1082454",10,"0",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"-15097007",10,"0",10,"0",10,"15097007",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"37914346",10,"15722277",10,"3871652",13,"0",10,"2651400",10,"572010",10,"15097007",10,"7488504",10,"8335013","1"
"145628",10,"28647474",10,"81154342",10,"58037571",10,"21434846",10,"1681925",10,"531978",10,"23116771",10,"2029114",10,"29558998",10,"121619",10,"0",10,"27995272",10,"25420711",10,"0",10,"2574561",10,"20542210",10,"0",10,"23116771",10,"0",10,"632823",10,"390082",10,"0",10,"0",10,"0",10,"1022905",10,"502000",10,"0",10,"17328989",13,"0",13,"0",13,"0",10,"632823",10,"472643",13,"0",10,"685351",13,"0",10,"3035722",10,"3167967",10,"2445968",13,"0",10,"222089",10,"3720",10,"27995272",10,"3756709",10,"2335336",10,"524210",10,"428835",10,"240389",10,"64243",10,"163696",10,"21444",10,"0",10,"0",13,"0",10,"6333",10,"0",10,"15111",10,"90052",10,"46568",10,"1258",13,"0",10,"747",10,"0",10,"41479",10,"1332474",10,"440839",10,"96729",10,"343785",10,"243896",10,"53361",10,"153864",10,"1964456",10,"1083189",10,"249682",10,"224664",10,"132955",10,"36202",10,"237764",10,"6571829",10,"2500841",10,"711799",10,"275429",10,"520603",10,"48625",10,"2514532",10,"2228518",10,"215686",10,"18062",10,"73413",10,"299032",10,"185513",10,"1436812",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9455229",10,"4765146",10,"1268715",10,"543878",10,"540298",10,"86563",10,"2250629",13,"0",10,"579694",10,"142264",10,"-1890004",10,"176749",13,"0",10,"991297",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"25420711",10,"11967299",10,"3012719",13,"0",10,"2161002",10,"474507",10,"7805184",10,"0",10,"269677","1"
"145646",10,"131452998",10,"292764138",10,"113457738",10,"110310821",10,"68995579",10,"56264679",10,"179306400",10,"7308633",10,"152123117",10,"14496582",10,"0",10,"80749777",10,"70778367",10,"0",10,"9971410",10,"169334990",10,"0",10,"179306400",10,"552287",10,"618591",10,"2184273",10,"528865",10,"17161506",10,"0",10,"21045522",10,"20516657",10,"0",10,"28297645",10,"393519",10,"39816",10,"0",10,"1170878",10,"2184273",10,"0",10,"13880982",10,"0",10,"21803456",10,"41255",10,"11695909",10,"0",10,"0",10,"1242044",10,"80749777",10,"31271669",10,"13806112",10,"6809873",10,"3690154",10,"2477059",10,"1652513",10,"2835958",10,"263964",10,"101039",10,"3311",10,"31149",10,"18128",10,"12094",10,"98243",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"6502414",10,"2113754",10,"618990",10,"767305",10,"379245",10,"253004",10,"2370116",10,"8700666",10,"3726182",10,"723434",10,"1026705",10,"668543",10,"446003",10,"2109799",10,"12490405",10,"5844251",10,"1491935",10,"1473906",10,"1048561",10,"699523",10,"1932229",10,"10460705",10,"1278985",10,"300457",13,"0",13,"0",13,"0",10,"8881263",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"3061644",10,"1141562",10,"-6989219",10,"549313",10,"366461",10,"1870239",10,"1088544",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1088544",10,"70778367",10,"29931967",10,"11089562",13,"0",10,"5140849",10,"3429598",10,"21186391",10,"141117751",10,"143510902","1"
"145691",10,"116280187",10,"172941656",10,"5422868",10,"123851634",10,"43667154",10,"34380912",10,"167518788",10,"2993502",10,"62418470",10,"11584654",10,"0",10,"24682799",10,"22155992",10,"0",10,"2526807",10,"164991981",10,"0",10,"167518788",10,"856981",10,"174832",10,"2191290",10,"0",10,"807458",10,"3591498",10,"7622059",10,"4398956",10,"0",10,"8637171",10,"0",10,"0",10,"0",10,"76339",10,"0",10,"0",10,"1598860",10,"0",10,"9499958",10,"0",10,"4870471",10,"0",10,"0",10,"0",10,"24682799",10,"5731213",10,"3504794",10,"815321",10,"348727",10,"472224",10,"0",10,"590147",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1400161",10,"502532",10,"109134",10,"85195",10,"115366",10,"0",10,"587934",10,"4255744",10,"1592795",10,"346104",10,"258949",10,"350652",10,"0",10,"1707244",10,"5172112",10,"1516975",10,"477685",10,"314707",10,"426156",10,"0",10,"2436589",10,"3833219",10,"471704",10,"145472",10,"233239",10,"315838",10,"0",10,"2666966",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-1240817",13,"0",13,"0",10,"1240817",10,"1763543",10,"560087",10,"114174",10,"0",10,"0",10,"0",10,"1089282",10,"22155992",10,"8148887",10,"2007890",13,"0",10,"1680236",13,"0",10,"10318979",10,"106465042",10,"116805917","1"
"145725",10,"273618000",10,"541021000",10,"183940000",10,"193107000",10,"163974000",10,"134156000",10,"357081000",10,"16334000",10,"76681000",10,"21677000",13,"0",10,"169130000",10,"164561000",10,"23429295",10,"27998295",10,"352512240",10,"-23429535",10,"357081000",10,"1153858",10,"2927381",10,"226653",10,"37194",10,"4409242",10,"23065072",10,"31819400",10,"27474314",13,"0",10,"65279000",13,"0",13,"0",13,"0",10,"19160000",10,"8037000",13,"0",10,"15540000",13,"0",10,"37478000",10,"1608000",10,"10130000",13,"0",13,"0",10,"11898000",10,"169130000",10,"58968000",10,"39268692",10,"7410518",10,"5368000",10,"2560000",10,"1716000",10,"2644790",10,"32286000",10,"11936288",10,"1602705",10,"2006000",10,"2423000",10,"641000",10,"13677007",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"21984000",10,"10857285",10,"1706381",10,"2096000",10,"1416000",10,"670000",10,"5238334",10,"11925000",10,"5739400",10,"1155121",10,"654000",10,"442000",10,"209000",10,"3725479",10,"29838000",10,"6104792",10,"1176323",10,"3444000",10,"3139000",10,"1485000",10,"14488885",10,"9560000",10,"1217017",10,"234818",13,"0",10,"703000",13,"0",10,"7405165",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"3038526",10,"630134",10,"-13568000",13,"0",13,"0",10,"9899340",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"164561000",10,"78162000",10,"13916000",13,"0",10,"10683000",10,"4721000",10,"57079000",10,"179000000",10,"224000000","1"
"145886",10,"293295",10,"588625",10,"33754",10,"403801",10,"151070",10,"50000",10,"554871",10,"0",13,"0",10,"90547",13,"0",10,"743113",10,"757342",10,"0",10,"-14229",10,"569100",10,"0",10,"554871",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5000",10,"5000",10,"5000",10,"0",10,"530023",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"81352",13,"0",10,"27111",13,"0",13,"0",13,"0",13,"0",10,"104627",10,"743113",10,"162552",10,"162552",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"52431",10,"52431",13,"0",13,"0",13,"0",13,"0",10,"0",10,"515967",10,"500942",10,"15025",13,"0",13,"0",13,"0",10,"0",10,"16801",10,"7044",13,"0",13,"0",13,"0",13,"0",10,"9757",10,"9591",10,"9591",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"757342",10,"732560",10,"15025",13,"0",13,"0",13,"0",10,"9757",10,"50000",10,"50000","1"
"146241",10,"10260745",10,"57321281",10,"21407277",10,"29815396",10,"6098608",10,"4824000",10,"35914004",10,"360494",10,"14740913",10,"9634640",10,"0",10,"33393974",10,"31988923",10,"0",10,"1405051",10,"34508953",10,"0",10,"35914004",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3607789",10,"3607789",10,"3607789",10,"0",10,"31451757",10,"0",10,"0",10,"0",10,"182578",10,"0",10,"0",10,"419786",10,"0",10,"816940",10,"228514",10,"269204",10,"0",10,"0",10,"25195",10,"33393974",10,"16872152",10,"10416619",10,"2796735",10,"1687011",13,"0",13,"0",10,"1971787",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"760147",10,"127753",10,"42880",10,"76006",13,"0",13,"0",10,"513508",10,"4627883",10,"1398616",10,"443880",10,"462733",13,"0",13,"0",10,"2322654",10,"3978093",10,"1631349",10,"442922",10,"397761",13,"0",13,"0",10,"1506061",10,"5750648",10,"2197431",10,"653327",10,"574996",13,"0",13,"0",10,"2324894",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"987460",10,"276018",10,"-3198507",10,"1935029",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"31988923",10,"16759228",10,"4655762",13,"0",10,"1935029",13,"0",10,"8638904",10,"9614472",10,"10260745","1"
"146339",10,"8848703",10,"37639185",10,"4793603",10,"23770886",10,"9074696",10,"4117216",10,"32845582",10,"3877263",10,"22079327",10,"7613751",10,"96000",10,"18084861",10,"17884510",10,"0",10,"200351",10,"32645231",10,"0",10,"32845582",10,"854261",10,"206872",10,"1379904",10,"0",10,"127379",10,"3289328",10,"5857744",10,"4609503",10,"0",10,"11806282",10,"229423",10,"0",10,"0",10,"22581",10,"0",10,"0",10,"1767491",10,"0",10,"962433",10,"0",10,"3202808",10,"0",10,"0",10,"93843",10,"18084861",10,"7947873",10,"5261162",10,"1090379",13,"0",10,"528559",13,"0",10,"1067773",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1092290",10,"648083",10,"151627",13,"0",10,"59556",13,"0",10,"233024",10,"2216644",10,"1235469",10,"274942",13,"0",10,"193557",13,"0",10,"512676",10,"3816267",10,"1531583",10,"348990",13,"0",10,"44667",10,"26364",10,"1864663",10,"2811436",10,"549226",10,"102861",13,"0",10,"662560",13,"0",10,"1496789",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17884510",10,"9225523",10,"1968799",13,"0",10,"1488899",10,"26364",10,"5174925",10,"5071165",10,"5554251","1"
"146393",10,"2899883",10,"37424185",10,"29186505",10,"5318290",10,"2919390",10,"0",10,"8237680",10,"19097575",10,"11041557",10,"1976190",10,"0",10,"17563470",10,"14962471",10,"0",10,"2600999",10,"5636681",10,"0",10,"8237680",10,"443833",10,"137561",10,"654649",10,"0",10,"0",10,"1322809",10,"2558852",10,"1453517",10,"0",10,"8013513",10,"0",10,"0",10,"0",10,"587186",10,"0",10,"0",10,"400779",10,"0",10,"31478",10,"0",10,"3002470",10,"0",10,"0",10,"5528044",10,"17563470",10,"8575339",10,"3481614",10,"238765",10,"0",10,"0",10,"0",10,"4854960",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"215557",10,"85918",10,"6009",10,"0",10,"0",10,"0",10,"123630",10,"2919161",10,"1029479",10,"80405",10,"0",10,"0",10,"0",10,"1809277",10,"1532623",10,"406004",10,"42681",10,"0",10,"0",10,"0",10,"1083938",10,"787933",30,"",30,"",30,"",30,"",30,"",10,"787933",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"931858",10,"0",10,"0",10,"0",10,"0",10,"0",10,"931858",10,"14962471",10,"5003015",10,"367860",13,"0",13,"0",13,"0",10,"9591596",10,"2847145",10,"2899883","1"
"146427",10,"54039401",10,"93931260",10,"37829448",10,"7492040",10,"48609772",10,"7914711",10,"56101812",10,"7433501",10,"42719935",10,"14862381",10,"0",10,"33355456",10,"30372030",10,"0",10,"2983426",10,"53118386",10,"0",10,"56101812",10,"678463",10,"354278",10,"1137880",10,"0",10,"1107678",10,"10911970",10,"14190269",10,"14190269",10,"0",10,"14087109",10,"0",10,"0",10,"0",10,"1427531",10,"0",10,"0",10,"3733646",10,"0",10,"6813305",10,"0",10,"6745748",10,"0",10,"0",10,"548117",10,"33355456",10,"11517929",10,"6142717",10,"2000889",10,"816401",10,"517445",10,"259316",10,"1781161",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"3282441",10,"1214782",10,"446972",10,"223955",10,"264785",10,"71136",10,"1060811",10,"4282896",10,"1972563",10,"642028",10,"296531",10,"287328",10,"94187",10,"990259",10,"5499044",10,"2405517",10,"635779",10,"394313",10,"185924",10,"125247",10,"1752264",10,"5577606",10,"971067",10,"354117",10,"374085",10,"537050",10,"118822",10,"3222465",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"1235450",10,"458178",10,"-2105285",10,"222677",10,"0",10,"188980",10,"212114",10,"0",10,"0",10,"0",10,"0",10,"0",10,"212114",10,"30372030",10,"13942096",10,"4537963",13,"0",10,"2015209",10,"668708",10,"9208054",10,"44240892",10,"48841280","1"
"146481",10,"66280051",10,"122238216",10,"36055669",10,"26921754",10,"59260793",10,"44399866",10,"86182547",10,"2257533",10,"56287649",10,"3701807",13,"0",10,"40440851",10,"35853135",10,"0",10,"4587716",10,"81594831",10,"0",10,"86182547",10,"848055",10,"552517",10,"1071930",10,"0",10,"1353615",10,"13621959",10,"17448076",10,"14975574",13,"0",10,"16721689",13,"0",10,"0",13,"0",10,"905031",10,"20606",13,"0",10,"5034985",13,"0",10,"9392734",10,"536070",10,"7818098",13,"0",13,"0",10,"11638",10,"40440851",10,"11649037",10,"6552826",10,"1488395",10,"1465899",10,"719838",10,"338251",10,"1083828",10,"862043",10,"354099",10,"40075",13,"0",13,"0",13,"0",10,"467869",10,"18965",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18965",10,"3423847",10,"1674361",10,"508115",10,"68160",10,"14618",10,"154167",10,"1004426",10,"6392150",10,"2977178",10,"947289",10,"719472",10,"131437",13,"0",10,"1616774",10,"6212263",10,"2648695",10,"897335",10,"34432",10,"186098",10,"70803",10,"2374900",10,"7294830",10,"631278",10,"142419",10,"2443832",10,"555266",10,"655788",10,"2866247",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"1651305",10,"572267",10,"-4731795",13,"0",13,"0",10,"2508223",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"35853135",10,"16489742",10,"4595895",13,"0",10,"1607257",10,"1219009",10,"11941232",10,"55919107",10,"60312929","1"
"146490",10,"1",10,"20457451",10,"9126213",10,"10793366",10,"537872",10,"50000",10,"11331238",10,"2503006",10,"6581346",10,"2760800",10,"0",10,"12752061",10,"9462426",10,"0",10,"3289635",10,"8041603",10,"0",10,"11331238",10,"0",10,"0",10,"0",10,"0",10,"50156",10,"0",10,"50156",10,"50156",13,"0",10,"9240100",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"508100",10,"0",10,"110333",10,"0",10,"1312768",10,"0",10,"0",10,"1580760",10,"12752061",10,"2446237",10,"1405932",13,"0",13,"0",13,"0",13,"0",10,"1040305",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1656412",10,"1344385",10,"312027",13,"0",13,"0",13,"0",10,"0",10,"1657316",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1657316",10,"2786684",10,"2001488",10,"464539",13,"0",10,"320657",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"50156",30,"",30,"",30,"",30,"",30,"",10,"50156",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"865621",10,"0",10,"0",10,"0",10,"0",10,"0",10,"865621",10,"9462426",10,"4751805",10,"776566",13,"0",10,"320657",13,"0",10,"3613398",30,"",30,"","2"
"146533",10,"5424434",10,"8739091",10,"653818",10,"5220605",10,"2864668",10,"1732855",10,"8085273",10,"10000",10,"908983",10,"67793",10,"0",10,"1742591",10,"1215988",10,"0",10,"526603",10,"7558670",10,"0",10,"8085273",10,"132476",10,"0",10,"110108",10,"0",10,"0",10,"0",10,"242584",10,"209891",10,"0",10,"547081",10,"0",10,"0",10,"0",10,"0",10,"32693",10,"0",10,"136689",10,"0",10,"748784",10,"0",10,"0",10,"60000",10,"0",10,"217344",10,"1742591",10,"504333",10,"417489",10,"49328",10,"0",10,"0",10,"0",10,"37516",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"37776",10,"13458",10,"1330",10,"0",10,"0",10,"0",10,"22988",10,"24850",10,"0",10,"0",13,"0",13,"0",10,"0",10,"24850",10,"562370",10,"129589",10,"24973",13,"0",10,"56317",10,"0",10,"351491",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"86659",30,"",30,"",30,"",30,"",30,"",10,"86659",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1215988",10,"560536",10,"75631",13,"0",10,"56317",10,"0",10,"523504",10,"6836945",10,"7313062","1"
