unitid,"xtuit1",tuition1,"xfee1",fee1,"xhrchg1",hrchg1,"xcmpfee1",cmpfee1,"xtuit2",tuition2,"xfee2",fee2,"xhrchg2",hrchg2,"xcmpfee2",cmpfee2,"xtuit3",tuition3,"xfee3",fee3,"xhrchg3",hrchg3,"xcmpfee3",cmpfee3,"xtuit5",tuition5,"xfee5",fee5,"xhrchg5",hrchg5,"xtuit6",tuition6,"xfee6",fee6,"xhrchg6",hrchg6,"xtuit7",tuition7,"xfee7",fee7,"xhrchg7",hrchg7,"xispro1",isprof1,"xispfe1",ispfee1,"xospro1",osprof1,"xospfe1",ospfee1,"xispro2",isprof2,"xispfe2",ispfee2,"xospro2",osprof2,"xospfe2",ospfee2,"xispro3",isprof3,"xispfe3",ispfee3,"xospro3",osprof3,"xospfe3",ospfee3,"xispro4",isprof4,"xispfe4",ispfee4,"xospro4",osprof4,"xospfe4",ospfee4,"xispro5",isprof5,"xispfe5",ispfee5,"xospro5",osprof5,"xospfe5",ospfee5,"xispro6",isprof6,"xispfe6",ispfee6,"xospro6",osprof6,"xospfe6",ospfee6,"xispro7",isprof7,"xispfe7",ispfee7,"xospro7",osprof7,"xospfe7",ospfee7,"xispro8",isprof8,"xispfe8",ispfee8,"xospro8",osprof8,"xospfe8",ospfee8,"xispro9",isprof9,"xispfe9",ispfee9,"xospro9",osprof9,"xospfe9",ospfee9,"xispro10",isprof10,"xispfe10",ispfee10,"xospro10",osprof10,"xospfe10",ospfee10,"xispro11",isprof11,"xispfe11",ispfee11,"xospro11",osprof11,"xospfe11",ospfee11,"xchg1ay1",chg1ay1,"xchg1ay2",chg1ay2,"xchg1ay3",chg1ay3,"xchg2ay1",chg2ay1,"xchg2ay2",chg2ay2,"xchg2ay3",chg2ay3,"xchg3ay1",chg3ay1,"xchg3ay2",chg3ay2,"xchg3ay3",chg3ay3,"xchg4ay1",chg4ay1,"xchg4ay2",chg4ay2,"xchg4ay3",chg4ay3,"xchg5ay1",chg5ay1,"xchg5ay2",chg5ay2,"xchg5ay3",chg5ay3,"xchg6ay1",chg6ay1,"xchg6ay2",chg6ay2,"xchg6ay3",chg6ay3,"xchg7ay1",chg7ay1,"xchg7ay2",chg7ay2,"xchg7ay3",chg7ay3,"xchg8ay1",chg8ay1,"xchg8ay2",chg8ay2,"xchg8ay3",chg8ay3,"xchg9ay1",chg9ay1,"xchg9ay2",chg9ay2,"xchg9ay3",chg9ay3,"xcmp1ay1",cmp1ay1,"xcmp1ay2",cmp1ay2,"xcmp1ay3",cmp1ay3,"xcmp2ay1",cmp2ay1,"xcmp2ay2",cmp2ay2,"xcmp2ay3",cmp2ay3,"xcmp3ay1",cmp3ay1,"xcmp3ay2",cmp3ay2,"xcmp3ay3",cmp3ay3,cindon,cindoff,cindfam,cinson,cinsoff,cinsfam,cotson,cotsoff,cotsfam
"100636",10,"0",10,"0",10,"0",30,"",10,"0",13,"0",10,"0",30,"",10,"0",13,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","","","","","","","",""
"100654",10,"3120",10,"530",10,"130",30,"",10,"3120",10,"530",10,"130",30,"",10,"6240",10,"530",10,"260",30,"",10,"3564",10,"540",10,"198",10,"3564",10,"540",10,"198",10,"7128",10,"540",10,"396",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3352",10,"4420",10,"4420",10,"3352",10,"4420",10,"4420",10,"6184",10,"8320",10,"8320",10,"900",10,"1800",10,"1800",10,"4500",10,"4770",10,"4770",10,"2300",10,"2600",10,"2600",10,"4500",10,"4770",10,"4770",10,"2300",10,"2600",10,"2600",10,"1300",10,"1300",10,"1300",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","13590","13590","7520","13590","13590","7520","17490","17490","11420"
"100663",10,"3960",10,"832",10,"132",30,"",10,"3960",10,"832",10,"132",30,"",10,"9900",10,"832",10,"330",30,"",10,"4080",10,"724",10,"170",10,"4080",10,"724",10,"170",10,"10200",10,"724",10,"425",33,"",33,"",33,"",33,"",10,"9633",10,"1626",10,"28899",10,"1626",10,"11365",10,"1401",10,"34095",10,"1401",10,"10304",10,"2764",10,"30912",10,"2764",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"4274",10,"4662",10,"4792",10,"4274",10,"4662",10,"4792",10,"9494",10,"10422",10,"10732",10,"900",10,"900",10,"900",10,"8627",10,"8743",10,"8924",10,"2438",10,"2438",10,"2438",10,"8823",10,"8823",10,"8904",10,"3375",10,"3375",10,"3375",10,"3375",10,"3375",10,"3375",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","17054","17971","9067","17054","17971","9067","22994","23911","15007"
"100690",10,"9600",10,"800",10,"400",30,"",10,"9600",10,"800",10,"400",30,"",10,"9600",10,"800",10,"400",30,"",10,"8730",10,"800",10,"485",10,"8730",10,"800",10,"485",10,"8730",10,"800",10,"485",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"8730",10,"800",10,"8730",10,"800",33,"",33,"",33,"",33,"",10,"9440",10,"10040",10,"10400",10,"9440",10,"10040",10,"10400",10,"9440",10,"10040",10,"10400",10,"600",10,"600",10,"600",30,"",30,"",30,"",30,"",30,"",30,"",10,"7782",10,"7782",10,"7782",10,"1474",10,"1474",10,"1474",10,"1474",10,"1474",10,"1474",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","20256","12474","","20256","12474","","20256","12474"
"100706",10,"3818",10,"870",10,"147",30,"",10,"3818",10,"870",10,"147",30,"",10,"8146",10,"1740",10,"312",30,"",10,"5170",10,"696",10,"244",10,"5170",10,"696",10,"244",10,"10668",10,"1392",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4126",10,"4516",10,"4688",10,"4126",10,"4516",10,"4688",10,"8702",10,"9518",10,"9886",10,"720",10,"720",10,"720",10,"6380",10,"6480",10,"6600",10,"2015",10,"2015",10,"2015",10,"6380",10,"6480",10,"6600",10,"2280",10,"2280",10,"2280",10,"2280",10,"2280",10,"2280",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","14023","14288","7688","14023","14288","7688","19221","19486","12886"
"100724",10,"4008",10,"0",10,"133",30,"",10,"4008",10,"0",10,"133",30,"",10,"8016",10,"0",10,"267",30,"",10,"4608",10,"0",10,"192",10,"4608",10,"0",10,"192",10,"9216",10,"0",10,"384",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3600",10,"4008",10,"4008",10,"3600",10,"4008",10,"4008",10,"7200",10,"8016",10,"8016",10,"800",10,"800",10,"800",10,"3600",10,"3600",10,"3600",10,"2310",10,"2310",10,"2310",10,"5625",10,"5625",10,"5625",10,"2820",10,"2820",10,"2820",10,"2820",10,"2820",10,"2820",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","10718","13253","7628","10718","13253","7628","14726","17261","11636"
"100751",10,"4864",10,"0",10,"268",30,"",10,"4864",10,"0",10,"268",30,"",10,"13516",10,"0",10,"641",30,"",10,"4864",10,"0",10,"294",10,"4864",10,"0",10,"294",10,"13516",10,"0",10,"709",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"12507",10,"0",10,"35237",10,"0",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"8660",10,"0",10,"18028",10,"0",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"4134",10,"4630",10,"4864",10,"4134",10,"4630",10,"4864",10,"11294",10,"12664",10,"13516",10,"800",10,"800",10,"900",10,"6568",10,"7098",10,"8000",10,"2392",10,"2426",10,"2820",10,"7102",10,"7310",10,"8000",10,"2722",10,"2762",10,"2820",10,"3378",10,"3438",10,"2820",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","16584","16584","8584","16584","16584","8584","25236","25236","17236"
"100760",10,"2130",10,"570",10,"71",30,"",10,"2130",10,"570",10,"71",30,"",10,"4260",10,"570",10,"142",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2296",10,"2700",10,"2340",10,"2296",10,"2700",10,"2340",10,"4560",10,"5400",10,"4830",10,"700",10,"700",10,"700",30,"",30,"",30,"",30,"",30,"",30,"",10,"6400",10,"6400",10,"6400",10,"1075",10,"1075",10,"1075",10,"1000",10,"1000",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","10515","4040","","10515","4040","","13005","6530"
"100812",10,"3300",10,"570",10,"110",30,"",10,"3300",10,"570",10,"110",30,"",10,"6600",10,"570",10,"220",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","","","","","","","",""
"100830",10,"4640",10,"230",10,"147",30,"",10,"4640",10,"230",10,"147",30,"",10,"13200",10,"230",10,"440",30,"",10,"4224",10,"200",10,"176",10,"4225",10,"200",10,"176",10,"12672",10,"200",10,"528",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4130",10,"4460",10,"4640",10,"4130",10,"4460",10,"4640",10,"11930",10,"12920",10,"13460",10,"600",10,"600",10,"600",10,"4890",10,"4890",10,"4890",10,"2360",10,"2510",10,"2510",10,"6890",10,"6890",10,"6890",10,"2360",10,"2510",10,"2510",10,"2360",10,"2510",10,"2510",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","12640","14640","7750","12640","14640","7750","21460","23460","16570"
"100858",10,"4800",10,"478",10,"199",30,"",10,"4800",10,"478",10,"199",30,"",10,"14400",10,"478",10,"597",30,"",10,"4800",10,"398",10,"199",10,"4800",10,"398",10,"199",10,"14400",10,"398",10,"597",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"12720",10,"238",10,"22320",10,"238",33,"",33,"",33,"",33,"",10,"9180",10,"238",10,"27540",10,"238",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"4666",10,"5068",10,"5278",10,"4666",10,"5068",10,"5278",10,"13126",10,"14288",10,"14878",10,"900",10,"900",10,"1000",10,"5970",10,"6686",10,"7232",10,"1689",10,"1988",10,"2054",10,"6270",10,"6692",10,"6952",10,"2114",10,"2424",10,"2504",10,"1689",10,"1988",10,"2054",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","15564","15734","8332","15564","15734","8332","25164","25334","17932"
"100919",10,"2130",10,"570",10,"71",30,"",10,"2130",10,"570",10,"71",30,"",10,"4260",10,"570",10,"142",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2199",10,"2304",10,"2700",10,"2199",10,"2304",10,"2700",10,"3881",10,"4154",10,"4830",10,"1001",10,"1001",10,"1200",30,"",30,"",30,"",30,"",30,"",30,"",10,"5667",10,"5667",10,"7793",10,"2267",10,"2267",10,"3000",10,"2267",10,"2267",10,"2025",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","14693","5925","","14693","5925","","16823","8055"
"100937",10,"20810",10,"640",10,"867",30,"",10,"20810",10,"640",10,"867",30,"",10,"20810",10,"640",10,"867",30,"",10,"13800",10,"225",10,"575",10,"13800",10,"225",10,"575",10,"13800",10,"225",10,"575",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"18530",10,"19450",10,"20810",10,"18530",10,"19450",10,"20810",10,"18530",10,"19450",10,"20810",10,"600",10,"600",10,"600",10,"7202",10,"7270",10,"7484",10,"400",10,"400",10,"400",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","29294","","","29294","","","29294","",""
"101028",10,"2130",10,"570",10,"71",30,"",10,"2130",10,"570",10,"71",30,"",10,"4260",10,"570",10,"142",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2316",10,"2700",10,"2700",10,"2316",10,"2700",10,"2700",10,"3948",10,"4830",10,"4830",10,"800",10,"800",10,"800",30,"",30,"",30,"",30,"",30,"",30,"",10,"5400",10,"5400",10,"5400",10,"1800",10,"1800",10,"1800",10,"1800",10,"1800",10,"1800",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","10700","5300","","10700","5300","","12830","7430"
"101073",10,"6000",10,"264",10,"233",30,"",10,"6000",10,"264",10,"233",30,"",10,"6000",10,"264",10,"233",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6104",10,"6104",10,"6104",10,"6104",10,"6104",10,"6104",10,"6104",10,"6104",10,"6104",10,"600",10,"600",10,"600",10,"3200",10,"3200",10,"3200",10,"1364",10,"1364",10,"2000",10,"2500",10,"2500",10,"2500",10,"1104",10,"1104",10,"1000",10,"1104",10,"1104",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","11904","10204","7704","11904","10204","7704","11904","10204","7704"
"101116",10,"11475",10,"0",10,"260",30,"",10,"11475",13,"0",10,"260",30,"",10,"11475",13,"0",10,"260",30,"",10,"16485",10,"0",10,"449",10,"16485",13,"0",10,"449",10,"16485",13,"0",10,"449",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10185",10,"11085",10,"11475",10,"10185",10,"11085",10,"11475",10,"10185",10,"11085",10,"11475",10,"900",10,"900",10,"900",30,"",30,"",30,"",30,"",30,"",30,"",10,"4950",10,"5265",10,"7860",10,"2826",10,"4110",10,"4110",10,"2826",10,"4110",10,"4110",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","24345","16485","","24345","16485","","24345","16485"
"101143",10,"2130",10,"570",10,"71",30,"",10,"2130",10,"570",10,"71",30,"",10,"4260",10,"570",10,"142",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2520",10,"2520",10,"2520",10,"2520",10,"2520",10,"2520",10,"4560",10,"4560",10,"4560",10,"600",10,"700",10,"700",30,"",30,"",30,"",30,"",30,"",30,"",10,"4275",10,"4275",10,"4275",10,"1300",10,"1300",10,"1300",10,"1000",10,"1000",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","8795","4220","","8795","4220","","10835","6260"
"101161",10,"2130",10,"660",10,"71",30,"",10,"2130",10,"660",10,"71",30,"",10,"4260",10,"660",10,"142",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2088",10,"2232",10,"2790",10,"2088",10,"2232",10,"2790",10,"3720",10,"3960",10,"3960",10,"700",10,"700",10,"700",10,"2965",10,"2965",10,"2965",10,"1500",10,"1400",10,"1400",10,"3300",10,"3000",10,"3000",10,"2400",10,"1600",10,"1700",10,"1500",10,"1200",10,"1300",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","7855","8190","4790","7855","8190","4790","9025","9360","5960"
"101189",10,"10450",10,"0",10,"365",30,"",10,"10450",13,"0",10,"365",30,"",10,"10450",13,"0",10,"365",30,"",10,"13675",10,"0",10,"400",10,"13675",13,"0",10,"400",10,"13675",13,"0",10,"400",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"15600",13,"0",10,"15600",13,"0",10,"10800",13,"0",10,"10800",13,"0",33,"",33,"",33,"",33,"",10,"9750",10,"9750",10,"10500",10,"9750",10,"9750",10,"10500",10,"9750",10,"9750",10,"10500",10,"900",10,"1000",10,"1200",10,"4800",10,"5000",10,"5200",10,"2200",10,"2400",10,"2400",10,"4800",10,"5400",10,"5400",10,"2200",10,"2400",10,"2400",10,"2200",10,"2400",10,"2400",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","19300","19500","14100","19300","19500","14100","19300","19500","14100"
"101240",10,"2130",10,"570",10,"71",30,"",10,"2130",10,"570",10,"71",30,"",10,"4260",10,"570",10,"142",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2520",10,"2700",10,"2700",10,"2520",10,"2700",10,"2700",10,"4560",10,"4830",10,"4830",10,"600",10,"800",10,"800",10,"2350",10,"2800",10,"2350",10,"495",10,"825",10,"825",10,"4500",10,"4500",10,"4500",10,"2786",10,"2917",10,"2917",10,"2786",10,"2917",10,"2917",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","6675","10917","6417","6675","10917","6417","8805","13047","8547"
"101286",10,"2160",10,"570",10,"71",30,"",10,"2160",10,"570",10,"71",30,"",10,"4320",10,"570",10,"142",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2340",10,"2700",10,"2700",10,"2340",10,"2700",10,"2700",10,"4260",10,"4860",10,"4860",10,"605",10,"720",10,"900",30,"",30,"",30,"",30,"",30,"",30,"",10,"3887",10,"4019",10,"4475",10,"300",10,"339",10,"400",10,"300",10,"339",10,"400",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","8475","4000","","8475","4000","","10635","6160"
"101295",10,"2130",10,"570",10,"71",30,"",10,"2130",10,"570",10,"71",30,"",10,"4260",10,"570",10,"142",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2520",10,"2700",10,"2700",10,"2520",10,"2700",10,"2700",10,"4560",10,"4830",10,"4830",10,"1400",10,"1400",10,"1400",10,"3300",10,"3300",10,"3300",10,"2300",10,"2500",10,"2500",10,"5150",10,"5150",10,"5150",10,"5000",10,"5200",10,"5200",10,"5100",10,"5100",10,"5100",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","9900","14450","9200","9900","14450","9200","12030","16580","11330"
"101301",10,"2130",10,"570",10,"71",30,"",10,"2130",10,"570",10,"71",30,"",10,"4260",10,"570",10,"142",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2280",10,"2700",10,"2700",10,"2280",10,"2700",10,"2700",10,"4320",10,"4800",10,"4800",10,"1200",10,"1400",10,"1400",30,"",30,"",30,"",30,"",30,"",30,"",10,"6900",10,"8000",10,"8000",10,"4850",10,"5600",10,"5600",10,"4350",10,"5100",10,"5100",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","17700","9200","","17700","9200","","19800","11300"
"101365",10,"8640",10,"0",10,"300",30,"",10,"8640",13,"0",10,"300",30,"",10,"8640",13,"0",10,"300",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8080",10,"8480",10,"8640",10,"8080",10,"8480",10,"8640",10,"8080",10,"8480",10,"8640",10,"20",10,"20",10,"20",30,"",30,"",30,"",30,"",30,"",30,"",10,"8720",10,"8905",10,"9675",10,"4560",10,"4835",10,"5685",10,"3920",10,"4155",10,"4285",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","24020","12945","","24020","12945","","24020","12945"
"101435",10,"15250",10,"700",10,"635",30,"",10,"15250",10,"700",10,"635",30,"",10,"15250",10,"700",10,"635",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"14560",10,"15260",10,"15950",10,"14560",10,"15260",10,"15950",10,"14560",10,"15260",10,"15950",10,"800",10,"900",10,"900",10,"5940",10,"6000",10,"6100",10,"600",10,"900",10,"900",10,"3000",10,"4000",10,"4000",10,"1000",10,"1400",10,"1500",10,"2500",10,"2700",10,"2800",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","23850","22350","19650","23850","22350","19650","23850","22350","19650"
