unitid,efcstate,line,"xefres01",efres01,"xefres02",efres02
"100706","37","37",10,"1",10,"1"
"100706","39","39",10,"4",10,"3"
"100706","40","40",10,"1",10,"0"
"100706","42","42",10,"3",10,"2"
"100706","44","44",10,"1",10,"1"
"100706","45","45",10,"2",10,"2"
"100706","47","47",10,"36",10,"33"
"100706","48","48",10,"3",10,"3"
"100706","51","51",10,"4",10,"2"
"100706","55","55",10,"1",10,"1"
"100706","57","57",10,"20",10,"11"
"100706","58","999",10,"791",10,"713"
"100706","90","90",10,"9",10,"1"
"100706","99","99",10,"800",10,"714"
"100724","1","1",10,"824",10,"752"
"100724","4","4",10,"2",10,"2"
"100724","5","5",10,"3",10,"3"
"100724","6","6",10,"30",10,"28"
"100724","8","8",10,"2",10,"2"
"100724","9","9",10,"6",10,"5"
"100724","11","11",10,"2",10,"2"
"100724","12","12",10,"45",10,"40"
"100724","13","13",10,"211",10,"194"
"100724","17","17",10,"25",10,"25"
"100724","18","18",10,"5",10,"4"
"100724","21","21",10,"1",13,"0"
"100724","22","22",10,"10",10,"8"
"100724","24","24",10,"6",10,"5"
"100724","25","25",10,"2",10,"2"
"100724","26","26",10,"59",10,"58"
"100724","27","27",10,"2",10,"2"
"100724","28","28",10,"13",10,"13"
"100724","29","29",10,"10",10,"10"
"100724","31","31",10,"2",10,"2"
"100724","33","33",10,"1",10,"1"
"100724","34","34",10,"8",10,"8"
"100724","36","36",10,"9",10,"7"
"100724","37","37",10,"2",13,"0"
"100724","39","39",10,"38",10,"36"
"100724","42","42",10,"1",10,"1"
"100724","45","45",10,"4",10,"2"
"100724","47","47",10,"15",10,"15"
"100724","48","48",10,"9",10,"9"
"100724","51","51",10,"2",10,"2"
"100724","53","53",10,"6",10,"6"
"100724","55","55",10,"6",10,"6"
"100724","58","999",10,"1361",10,"1250"
"100724","78","78",10,"2",10,"2"
"100724","89","999",10,"2",10,"2"
"100724","90","90",10,"3",10,"1"
"100724","99","99",10,"1366",10,"1253"
"100751","1","1",10,"3040",10,"2905"
"100751","2","2",10,"2",10,"2"
"100751","5","5",10,"4",10,"3"
"100751","6","6",10,"16",10,"15"
"100751","8","8",10,"5",10,"5"
"100751","9","9",10,"5",10,"5"
"100751","12","12",10,"141",10,"137"
"100751","13","13",10,"475",10,"467"
"100751","17","17",10,"25",10,"25"
"100751","18","18",10,"13",10,"12"
"100751","19","19",10,"2",10,"2"
"100751","20","20",10,"1",10,"1"
"100751","21","21",10,"19",10,"18"
"100751","22","22",10,"62",10,"62"
"100751","24","24",10,"40",10,"39"
"100751","25","25",10,"4",10,"4"
"100751","26","26",10,"4",10,"4"
"100751","27","27",10,"2",10,"2"
"100751","28","28",10,"68",10,"67"
"100751","29","29",10,"8",10,"8"
"100751","30","30",10,"1",10,"1"
"100751","32","32",10,"2",10,"2"
"100751","33","33",10,"2",10,"2"
"100751","34","34",10,"17",10,"16"
"100751","35","35",10,"1",13,"0"
"100751","36","36",10,"5",10,"5"
"100751","37","37",10,"61",10,"57"
"100751","38","38",10,"1",10,"1"
"100751","39","39",10,"18",10,"18"
"100751","40","40",10,"2",10,"1"
"100751","41","41",10,"1",10,"1"
"100751","42","42",10,"15",10,"15"
"100751","45","45",10,"26",10,"26"
"100751","46","46",10,"1",10,"1"
"100751","47","47",10,"193",10,"191"
"100751","48","48",10,"154",10,"151"
"100751","49","49",10,"1",10,"1"
"100751","50","50",10,"1",10,"1"
"100751","51","51",10,"69",10,"68"
"100751","54","54",10,"2",10,"2"
"100751","55","55",10,"7",10,"7"
"100751","57","57",10,"1",10,"1"
"100751","58","999",10,"4517",10,"4351"
"100751","90","90",10,"21",10,"7"
"100751","99","99",10,"4538",10,"4358"
"100760","1","1",10,"505",10,"369"
"100760","13","13",10,"4",10,"3"
"100760","22","22",10,"1",10,"1"
"100760","36","36",10,"1",13,"0"
"100760","40","40",10,"1",10,"1"
"100760","55","55",10,"1",13,"0"
"100760","58","999",10,"513",10,"374"
"100760","98","98",10,"77",30,""
"100760","99","99",10,"590",10,"374"
"100830","1","1",10,"603",10,"398"
"100830","8","8",10,"1",10,"1"
"100830","9","9",10,"1",10,"1"
"100830","12","12",10,"2",10,"2"
"100830","13","13",10,"10",10,"8"
"100830","18","18",10,"1",10,"1"
"100830","20","20",10,"1",10,"1"
"100830","25","25",10,"1",10,"0"
"100830","31","31",10,"1",10,"0"
"100830","36","36",10,"1",10,"0"
"100830","53","53",10,"2",10,"1"
"100830","55","55",10,"1",10,"0"
"100830","56","56",10,"1",10,"1"
"100830","58","999",10,"626",10,"414"
"100830","78","78",10,"4",10,"1"
"100830","89","999",10,"4",10,"1"
"100830","99","99",10,"630",10,"415"
"100858","98","98",10,"4191",30,""
"100858","99","99",10,"4191",30,""
"100937","1","1",10,"269",10,"269"
"100937","4","4",10,"2",10,"2"
"100937","6","6",10,"1",10,"1"
"100937","12","12",10,"21",10,"21"
"100937","13","13",10,"51",10,"51"
"100937","21","21",10,"14",10,"14"
"100937","22","22",10,"15",10,"15"
"100937","24","24",10,"2",10,"2"
"100937","28","28",10,"14",10,"14"
"100937","29","29",10,"1",10,"1"
"100937","37","37",10,"3",10,"3"
"100937","39","39",10,"1",10,"1"
"100937","45","45",10,"3",10,"3"
"100937","47","47",10,"36",10,"36"
"100937","48","48",10,"12",10,"12"
"100937","51","51",10,"1",10,"1"
"100937","58","999",10,"446",10,"446"
"100937","90","90",10,"4",10,"4"
"100937","99","99",10,"450",10,"450"
"101028","1","1",10,"177",10,"124"
"101028","6","6",10,"1",13,"0"
"101028","13","13",10,"113",10,"61"
"101028","33","33",10,"1",13,"0"
"101028","58","999",10,"292",10,"185"
"101028","98","98",10,"40",30,""
"101028","99","99",10,"332",10,"185"
"101073","1","1",10,"77",30,""
"101073","6","6",10,"1",30,""
"101073","12","12",10,"29",30,""
"101073","13","13",10,"33",30,""
"101073","26","26",10,"5",30,""
"101073","28","28",10,"3",30,""
"101073","47","47",10,"5",30,""
"101073","48","48",10,"2",30,""
"101073","58","999",10,"155",30,""
"101073","90","90",10,"5",30,""
"101073","99","99",10,"160",30,""
"101116","1","1",10,"93",10,"41"
"101116","58","999",10,"93",10,"41"
"101116","99","99",10,"93",10,"41"
"101143","1","1",10,"442",10,"96"
"101143","12","12",10,"12",10,"1"
"101143","22","22",10,"4",10,"2"
"101143","28","28",10,"1",13,"0"
"101143","57","57",10,"10",10,"10"
"101143","58","999",10,"469",10,"109"
"101143","98","98",10,"57",30,""
"101143","99","99",10,"526",10,"109"
"101161","1","1",10,"946",10,"675"
"101161","12","12",10,"15",10,"10"
"101161","13","13",10,"1",10,"1"
"101161","22","22",10,"6",10,"5"
"101161","26","26",10,"1",10,"0"
"101161","28","28",10,"4",10,"3"
"101161","36","36",10,"1",10,"0"
"101161","51","51",10,"2",10,"1"
"101161","57","57",10,"75",10,"59"
"101161","58","999",10,"1051",10,"754"
"101161","98","98",10,"16",30,""
"101161","99","99",10,"1067",10,"754"
"101189","98","98",10,"384",30,""
"101189","99","99",10,"384",30,""
"101231","98","98",10,"9",30,""
"101231","99","99",10,"9",30,""
"101240","1","1",10,"1369",10,"969"
"101240","12","12",10,"2",10,"1"
"101240","13","13",10,"24",10,"10"
"101240","17","17",10,"2",10,"1"
"101240","18","18",10,"1",13,"0"
"101240","26","26",10,"1",10,"1"
"101240","28","28",10,"1",13,"0"
"101240","36","36",10,"1",10,"1"
"101240","37","37",10,"1",13,"0"
"101240","47","47",10,"7",10,"4"
"101240","48","48",10,"2",13,"0"
"101240","51","51",10,"2",13,"0"
"101240","53","53",10,"1",13,"0"
"101240","57","57",10,"20",10,"4"
"101240","58","999",10,"1434",10,"991"
"101240","99","99",10,"1434",10,"991"
"101286","1","1",10,"764",10,"445"
"101286","12","12",10,"11",10,"8"
"101286","13","13",10,"6",10,"3"
"101286","34","34",10,"1",10,"1"
"101286","36","36",10,"2",10,"2"
"101286","57","57",10,"62",10,"45"
"101286","58","999",10,"846",10,"504"
"101286","99","99",10,"846",10,"504"
"101295","1","1",10,"1039",10,"795"
"101295","5","5",10,"1",10,"1"
"101295","12","12",10,"5",10,"4"
"101295","13","13",10,"4",10,"4"
"101295","21","21",10,"1",10,"1"
"101295","34","34",10,"1",10,"1"
"101295","36","36",10,"1",10,"0"
"101295","47","47",10,"2",10,"2"
"101295","51","51",10,"1",10,"1"
"101295","57","57",10,"7",10,"4"
"101295","58","999",10,"1062",10,"813"
"101295","99","99",10,"1062",10,"813"
"101301","1","1",10,"413",10,"257"
"101301","58","999",10,"413",10,"257"
"101301","90","90",10,"8",10,"4"
"101301","99","99",10,"421",10,"261"
"101365","1","1",10,"71",10,"11"
"101365","58","999",10,"71",10,"11"
"101365","99","99",10,"71",10,"11"
"101435","1","1",10,"215",10,"212"
"101435","12","12",10,"23",10,"23"
"101435","13","13",10,"8",10,"8"
"101435","22","22",10,"1",10,"0"
"101435","26","26",10,"1",10,"1"
"101435","28","28",10,"5",10,"5"
"101435","51","51",10,"1",10,"0"
"101435","58","999",10,"254",10,"249"
"101435","98","98",10,"1",30,""
"101435","99","99",10,"255",10,"249"
"101453","98","98",10,"3",30,""
"101453","99","99",10,"3",30,""
"101462","1","1",10,"183",10,"57"
"101462","47","47",10,"4",10,"1"
"101462","57","57",10,"12",10,"1"
"101462","58","999",10,"199",10,"59"
"101462","99","99",10,"199",10,"59"
"101471","1","1",10,"350",10,"16"
"101471","58","999",10,"350",10,"16"
"101471","99","99",10,"350",10,"16"
"101480","1","1",10,"917",10,"841"
"101480","2","2",10,"1",10,"1"
"101480","4","4",10,"1",13,"0"
"101480","6","6",10,"2",10,"2"
"101480","8","8",10,"2",10,"2"
"101480","9","9",10,"1",13,"0"
"101480","11","11",10,"1",10,"1"
"101480","12","12",10,"7",10,"5"
"101480","13","13",10,"309",10,"284"
"101480","16","16",10,"1",10,"1"
"101480","17","17",10,"2",10,"2"
"101480","20","20",10,"1",10,"1"
"101480","22","22",10,"1",13,"0"
"101480","26","26",10,"2",10,"2"
"101480","27","27",10,"1",10,"1"
"101480","29","29",10,"3",10,"3"
"101480","34","34",10,"2",10,"2"
"101480","36","36",10,"2",10,"2"
"101480","39","39",10,"3",10,"2"
"101480","42","42",10,"1",10,"1"
"101480","47","47",10,"2",10,"1"
"101480","48","48",10,"3",10,"3"
"101480","51","51",10,"3",10,"1"
"101480","53","53",10,"2",10,"2"
"101480","55","55",10,"1",10,"1"
"101480","58","999",10,"1271",10,"1161"
"101480","90","90",10,"31",10,"12"
"101480","99","99",10,"1302",10,"1173"
"101499","1","1",10,"307",10,"101"
"101499","12","12",10,"33",10,"22"
"101499","22","22",10,"3",10,"3"
"101499","57","57",10,"17",10,"4"
"101499","58","999",10,"360",10,"130"
"101499","98","98",10,"1",30,""
"101499","99","99",10,"361",10,"130"
"101505","1","1",10,"1276",10,"989"
"101505","5","5",10,"1",10,"0"
"101505","6","6",10,"4",10,"1"
"101505","12","12",10,"6",10,"4"
"101505","13","13",10,"6",10,"3"
"101505","17","17",10,"4",10,"3"
"101505","18","18",10,"2",10,"1"
"101505","22","22",10,"2",10,"1"
"101505","24","24",10,"1",10,"1"
"101505","26","26",10,"1",10,"1"
"101505","28","28",10,"2",10,"0"
"101505","36","36",10,"1",10,"1"
"101505","37","37",10,"1",10,"1"
"101505","39","39",10,"3",10,"2"
"101505","40","40",10,"2",10,"1"
"101505","47","47",10,"1",10,"1"
"101505","48","48",10,"4",10,"3"
"101505","51","51",10,"1",10,"0"
"101505","55","55",10,"1",10,"1"
"101505","58","999",10,"1319",10,"1014"
"101505","90","90",10,"17",10,"12"
"101505","99","99",10,"1336",10,"1026"
"101514","1","1",10,"1696",10,"1076"
"101514","4","4",10,"1",10,"1"
"101514","6","6",10,"1",10,"1"
"101514","13","13",10,"5",10,"5"
"101514","18","18",10,"1",10,"1"
"101514","28","28",10,"1",10,"1"
"101514","36","36",10,"1",13,"0"
"101514","47","47",10,"20",10,"12"
"101514","48","48",10,"2",10,"2"
"101514","58","999",10,"1728",10,"1099"
"101514","98","98",10,"3",30,""
"101514","99","99",10,"1731",10,"1099"
"101541","1","1",10,"62",10,"60"
"101541","12","12",10,"6",10,"6"
"101541","13","13",10,"1",10,"1"
"101541","18","18",10,"1",10,"1"
"101541","28","28",10,"6",10,"6"
"101541","47","47",10,"1",10,"1"
"101541","51","51",10,"2",10,"2"
"101541","58","999",10,"79",10,"77"
"101541","99","99",10,"79",10,"77"
"101569","1","1",10,"571",10,"456"
"101569","13","13",10,"1",10,"1"
"101569","26","26",10,"1",10,"1"
"101569","28","28",10,"1",10,"1"
"101569","37","37",10,"1",10,"1"
"101569","47","47",10,"1",10,"1"
"101569","57","57",10,"121",13,"0"
"101569","58","999",10,"697",10,"461"
"101569","98","98",10,"121",30,""
"101569","99","99",10,"818",10,"461"
"101587","1","1",10,"329",30,""
"101587","6","6",10,"1",30,""
"101587","12","12",10,"1",30,""
"101587","13","13",10,"4",30,""
"101587","26","26",10,"2",30,""
"101587","28","28",10,"22",30,""
"101587","37","37",10,"2",30,""
"101587","39","39",10,"1",30,""
"101587","51","51",10,"1",30,""
"101587","58","999",10,"363",30,""
"101587","90","90",10,"3",30,""
"101587","99","99",10,"366",30,""
"101602","1","1",10,"335",10,"257"
"101602","12","12",10,"5",10,"4"
"101602","58","999",10,"340",10,"261"
"101602","98","98",10,"85",30,""
"101602","99","99",10,"425",10,"261"
"101648","1","1",10,"62",10,"49"
"101648","2","2",10,"2",10,"2"
"101648","4","4",10,"1",10,"1"
"101648","5","5",10,"2",10,"2"
"101648","6","6",10,"9",10,"8"
"101648","8","8",10,"9",10,"7"
"101648","9","9",10,"4",10,"4"
"101648","12","12",10,"23",10,"18"
"101648","13","13",10,"22",10,"19"
"101648","17","17",10,"1",10,"1"
"101648","18","18",10,"2",10,"2"
"101648","21","21",10,"2",10,"2"
"101648","22","22",10,"2",10,"2"
"101648","24","24",10,"5",10,"5"
"101648","25","25",10,"2",10,"2"
"101648","26","26",10,"3",10,"2"
"101648","28","28",10,"8",10,"4"
"101648","29","29",10,"3",10,"1"
"101648","30","30",10,"1",10,"1"
"101648","32","32",10,"4",10,"3"
"101648","33","33",10,"1",10,"1"
"101648","34","34",10,"3",10,"3"
"101648","36","36",10,"1",10,"1"
"101648","37","37",10,"6",10,"4"
"101648","39","39",10,"3",10,"3"
"101648","40","40",10,"4",10,"4"
"101648","41","41",10,"1",10,"1"
"101648","42","42",10,"9",10,"7"
"101648","45","45",10,"2",10,"1"
"101648","47","47",10,"3",10,"1"
"101648","48","48",10,"20",10,"18"
"101648","50","50",10,"1",10,"1"
"101648","51","51",10,"10",10,"9"
"101648","53","53",10,"1",10,"1"
"101648","58","999",10,"232",10,"190"
"101648","78","78",10,"1",10,"1"
"101648","89","999",10,"1",10,"1"
"101648","99","99",10,"233",10,"191"
"101675","1","1",10,"153",10,"153"
"101675","4","4",10,"6",10,"6"
"101675","5","5",10,"4",10,"4"
"101675","6","6",10,"24",10,"24"
"101675","8","8",10,"1",10,"1"
"101675","9","9",10,"2",10,"2"
"101675","10","10",10,"1",10,"1"
"101675","12","12",10,"29",10,"29"
"101675","13","13",10,"58",10,"58"
"101675","16","16",10,"4",10,"4"
"101675","17","17",10,"30",10,"24"
"101675","18","18",10,"10",10,"10"
"101675","19","19",10,"1",10,"1"
"101675","20","20",10,"1",10,"1"
"101675","21","21",10,"3",10,"2"
"101675","22","22",10,"20",10,"19"
"101675","24","24",10,"3",10,"3"
"101675","25","25",10,"8",10,"8"
"101675","26","26",10,"6",10,"5"
"101675","28","28",10,"13",10,"11"
"101675","34","34",10,"1",10,"1"
"101675","36","36",10,"5",10,"5"
"101675","37","37",10,"3",10,"3"
"101675","39","39",10,"5",10,"5"
"101675","40","40",10,"2",10,"2"
"101675","41","41",10,"1",10,"1"
"101675","42","42",10,"3",10,"2"
"101675","45","45",10,"4",10,"4"
"101675","47","47",10,"9",10,"8"
"101675","48","48",10,"4",10,"4"
"101675","51","51",10,"5",10,"5"
"101675","55","55",10,"4",10,"4"
"101675","58","999",10,"423",10,"410"
"101675","99","99",10,"423",10,"410"
"101693","98","98",10,"216",30,""
"101693","99","99",10,"216",30,""
"101709","98","98",10,"491",30,""
"101709","99","99",10,"491",30,""
"101736","1","1",10,"697",10,"518"
"101736","2","2",10,"1",10,"1"
"101736","13","13",10,"1",10,"0"
"101736","21","21",10,"1",10,"1"
"101736","24","24",10,"1",10,"1"
"101736","28","28",10,"4",10,"3"
"101736","42","42",10,"1",10,"0"
"101736","47","47",10,"28",10,"20"
"101736","51","51",10,"1",10,"1"
"101736","57","57",10,"22",10,"16"
"101736","58","999",10,"757",10,"561"
"101736","99","99",10,"757",10,"561"
"101879","1","1",10,"768",10,"714"
"101879","6","6",10,"1",10,"1"
"101879","8","8",10,"1",10,"1"
"101879","12","12",10,"6",10,"6"
"101879","13","13",10,"2",10,"2"
"101879","15","15",10,"1",10,"1"
"101879","17","17",10,"8",10,"8"
"101879","21","21",10,"1",10,"1"
"101879","28","28",10,"16",10,"13"
"101879","29","29",10,"4",10,"4"
"101879","36","36",10,"1",10,"1"
"101879","37","37",10,"1",10,"1"
"101879","39","39",10,"1",10,"1"
"101879","42","42",10,"1",10,"1"
"101879","45","45",10,"3",10,"3"
"101879","47","47",10,"70",10,"65"
"101879","48","48",10,"1",10,"1"
"101879","51","51",10,"2",10,"2"
"101879","57","57",10,"1",10,"1"
"101879","58","999",10,"889",10,"827"
"101879","90","90",10,"134",10,"2"
"101879","99","99",10,"1023",10,"829"
"101897","1","1",10,"581",10,"367"
"101897","13","13",10,"2",10,"1"
"101897","47","47",10,"1",10,"1"
"101897","58","999",10,"584",10,"369"
"101897","98","98",10,"19",30,""
"101897","99","99",10,"603",10,"369"
"101912","1","1",10,"47",10,"43"
"101912","2","2",10,"1",10,"1"
"101912","6","6",10,"37",10,"36"
"101912","8","8",10,"5",10,"5"
"101912","9","9",10,"6",10,"5"
"101912","10","10",10,"3",10,"3"
"101912","11","11",10,"4",10,"4"
"101912","12","12",10,"52",10,"49"
"101912","13","13",10,"33",10,"31"
"101912","16","16",10,"1",10,"1"
"101912","17","17",10,"13",10,"13"
"101912","18","18",10,"2",10,"2"
"101912","21","21",10,"3",10,"3"
"101912","22","22",10,"3",10,"3"
"101912","24","24",10,"39",10,"38"
"101912","25","25",10,"8",10,"8"
"101912","26","26",10,"14",10,"14"
"101912","27","27",10,"1",10,"1"
"101912","28","28",10,"7",10,"7"
"101912","29","29",10,"7",10,"5"
"101912","31","31",10,"1",10,"1"
"101912","34","34",10,"17",10,"16"
"101912","36","36",10,"52",10,"48"
"101912","37","37",10,"12",10,"11"
"101912","39","39",10,"7",10,"7"
"101912","41","41",10,"1",10,"1"
"101912","42","42",10,"10",10,"9"
"101912","45","45",10,"8",10,"8"
"101912","47","47",10,"9",10,"9"
"101912","48","48",10,"11",10,"10"
"101912","49","49",10,"1",10,"1"
"101912","51","51",10,"8",10,"4"
"101912","53","53",10,"3",10,"3"
"101912","54","54",10,"1",10,"0"
"101912","58","999",10,"427",10,"400"
"101912","78","78",10,"2",10,"2"
"101912","89","999",10,"2",10,"2"
"101912","90","90",10,"22",10,"19"
"101912","98","98",10,"6",30,""
"101912","99","99",10,"457",10,"421"
"101949","1","1",10,"370",10,"325"
"101949","12","12",10,"16",10,"15"
"101949","13","13",10,"5",10,"4"
"101949","21","21",10,"1",10,"1"
"101949","22","22",10,"3",10,"3"
"101949","28","28",10,"8",10,"8"
"101949","34","34",10,"1",10,"1"
"101949","51","51",10,"1",10,"1"
"101949","58","999",10,"405",10,"358"
"101949","98","98",10,"2",30,""
"101949","99","99",10,"407",10,"358"
"101958","1","1",10,"1",10,"1"
"101958","58","999",10,"1",10,"1"
"101958","98","98",10,"1",30,""
"101958","99","99",10,"2",10,"1"
"101994","1","1",10,"133",10,"93"
"101994","12","12",10,"2",10,"0"
"101994","58","999",10,"135",10,"93"
"101994","99","99",10,"135",10,"93"
"102030","1","1",10,"387",10,"213"
"102030","12","12",10,"2",10,"0"
"102030","17","17",10,"1",10,"1"
"102030","57","57",10,"34",10,"24"
"102030","58","999",10,"424",10,"238"
"102030","99","99",10,"424",10,"238"
"102049","98","98",10,"713",30,""
"102049","99","99",10,"713",30,""
"102067","1","1",10,"861",10,"696"
"102067","13","13",10,"1",10,"1"
"102067","28","28",10,"2",13,"0"
"102067","37","37",10,"1",10,"1"
"102067","58","999",10,"865",10,"698"
"102067","98","98",10,"197",30,""
"102067","99","99",10,"1062",10,"698"
"102076","1","1",10,"556",10,"427"
"102076","13","13",10,"5",10,"1"
"102076","17","17",10,"1",10,"0"
"102076","58","999",10,"562",10,"428"
"102076","99","99",10,"562",10,"428"
"102094","1","1",10,"1205",10,"1021"
"102094","5","5",10,"2",10,"2"
"102094","6","6",10,"2",10,"2"
"102094","8","8",10,"1",10,"1"
"102094","12","12",10,"41",10,"41"
"102094","13","13",10,"11",10,"11"
"102094","17","17",10,"3",10,"3"
"102094","18","18",10,"2",10,"2"
"102094","21","21",10,"1",10,"1"
"102094","22","22",10,"8",10,"8"
"102094","24","24",10,"2",10,"2"
"102094","26","26",10,"1",10,"0"
"102094","27","27",10,"1",10,"1"
"102094","28","28",10,"137",10,"129"
"102094","29","29",10,"1",10,"1"
"102094","31","31",10,"1",10,"1"
"102094","34","34",10,"2",10,"2"
"102094","36","36",10,"1",10,"1"
"102094","37","37",10,"3",10,"2"
"102094","39","39",10,"4",10,"4"
"102094","42","42",10,"1",10,"1"
"102094","44","44",10,"1",10,"1"
"102094","47","47",10,"4",10,"4"
"102094","48","48",10,"5",10,"5"
"102094","50","50",10,"1",10,"1"
"102094","51","51",10,"3",10,"2"
"102094","53","53",10,"2",10,"1"
"102094","54","54",10,"1",10,"1"
"102094","55","55",10,"4",10,"4"
"102094","58","999",10,"1451",10,"1255"
"102094","72","72",10,"1",10,"1"
"102094","78","78",10,"1",10,"1"
"102094","89","999",10,"2",10,"2"
"102094","90","90",10,"76",10,"10"
"102094","99","99",10,"1529",10,"1267"
"102234","1","1",10,"169",10,"166"
"102234","6","6",10,"1",10,"1"
"102234","9","9",10,"1",10,"1"
"102234","12","12",10,"42",10,"42"
"102234","13","13",10,"11",10,"11"
"102234","17","17",10,"6",10,"6"
"102234","18","18",10,"3",10,"3"
"102234","20","20",10,"2",10,"2"
"102234","21","21",10,"7",10,"7"
"102234","22","22",10,"58",10,"58"
"102234","24","24",10,"2",10,"2"
"102234","26","26",10,"2",10,"2"
"102234","27","27",10,"1",10,"1"
"102234","28","28",10,"18",10,"18"
"102234","29","29",10,"21",10,"21"
"102234","34","34",10,"1",10,"1"
"102234","36","36",10,"1",10,"1"
"102234","37","37",10,"2",10,"2"
"102234","39","39",10,"6",10,"6"
"102234","42","42",10,"1",10,"1"
"102234","47","47",10,"7",10,"7"
"102234","48","48",10,"14",10,"14"
"102234","51","51",10,"1",10,"1"
"102234","53","53",10,"1",10,"1"
"102234","54","54",10,"1",10,"1"
"102234","55","55",10,"1",10,"1"
"102234","58","999",10,"380",10,"377"
"102234","90","90",10,"3",10,"3"
"102234","99","99",10,"383",10,"380"
"102261","98","98",10,"34",30,""
"102261","99","99",10,"34",30,""
"102270","1","1",10,"243",10,"243"
"102270","5","5",10,"1",10,"1"
"102270","6","6",10,"8",10,"8"
"102270","12","12",10,"5",10,"5"
"102270","13","13",10,"51",10,"51"
"102270","17","17",10,"1",10,"1"
"102270","22","22",10,"1",10,"1"
"102270","25","25",10,"1",10,"1"
"102270","26","26",10,"1",10,"1"
"102270","28","28",10,"15",10,"15"
"102270","29","29",10,"1",10,"1"
"102270","36","36",10,"2",10,"2"
"102270","39","39",10,"1",10,"1"
"102270","45","45",10,"1",10,"1"
"102270","47","47",10,"4",10,"4"
"102270","48","48",10,"7",10,"7"
"102270","55","55",10,"1",10,"1"
"102270","58","999",10,"344",10,"344"
"102270","90","90",10,"1",10,"1"
"102270","98","98",10,"11",30,""
"102270","99","99",10,"356",10,"345"
"102298","98","98",10,"137",30,""
"102298","99","99",10,"137",30,""
"102313","1","1",10,"430",10,"151"
"102313","6","6",10,"2",13,"0"
"102313","58","999",10,"432",10,"151"
"102313","99","99",10,"432",10,"151"
"102368","1","1",10,"1761",10,"1082"
"102368","2","2",10,"8",10,"0"
"102368","4","4",10,"2",10,"0"
"102368","5","5",10,"3",10,"1"
"102368","6","6",10,"6",10,"2"
"102368","8","8",10,"17",10,"0"
"102368","12","12",10,"182",10,"74"
"102368","13","13",10,"381",10,"74"
"102368","15","15",10,"4",10,"1"
"102368","17","17",10,"5",10,"2"
"102368","18","18",10,"3",10,"2"
"102368","19","19",10,"2",10,"0"
"102368","20","20",10,"6",10,"0"
"102368","21","21",10,"15",10,"3"
"102368","22","22",10,"6",10,"1"
"102368","24","24",10,"2",10,"0"
"102368","28","28",10,"15",10,"5"
"102368","29","29",10,"8",10,"2"
"102368","30","30",10,"2",10,"0"
"102368","32","32",10,"2",10,"0"
"102368","33","33",10,"1",10,"1"
"102368","34","34",10,"1",10,"1"
"102368","35","35",10,"1",10,"0"
"102368","36","36",10,"11",10,"2"
"102368","37","37",10,"33",10,"1"
"102368","39","39",10,"3",10,"2"
"102368","40","40",10,"4",10,"0"
"102368","42","42",10,"3",10,"0"
"102368","45","45",10,"21",10,"0"
"102368","46","46",10,"1",10,"0"
"102368","47","47",10,"18",10,"2"
"102368","48","48",10,"24",10,"3"
