unitid,"xf1a01",f1a01,"xf1a02",f1a02,"xf1a03",f1a03,"xf1a04",f1a04,"xf1a05",f1a05,"xf1a06",f1a06,"xf1a07",f1a07,"xf1a08",f1a08,"xf1a09",f1a09,"xf1a10",f1a10,"xf1a11",f1a11,"xf1a12",f1a12,"xf1a13",f1a13,"xf1a14",f1a14,"xf1a15",f1a15,"xf1a16",f1a16,"xf1a17",f1a17,"xf1a18",f1a18,"xf1a211",f1a211,"xf1a212",f1a212,"xf1a213",f1a213,"xf1a214",f1a214,"xf1a221",f1a221,"xf1a222",f1a222,"xf1a223",f1a223,"xf1a224",f1a224,"xf1a231",f1a231,"xf1a232",f1a232,"xf1a233",f1a233,"xf1a234",f1a234,"xf1a241",f1a241,"xf1a242",f1a242,"xf1a243",f1a243,"xf1a244",f1a244,"xf1a251",f1a251,"xf1a252",f1a252,"xf1a253",f1a253,"xf1a254",f1a254,"xf1a261",f1a261,"xf1a262",f1a262,"xf1a263",f1a263,"xf1a264",f1a264,"xf1a271",f1a271,"xf1a272",f1a272,"xf1a273",f1a273,"xf1a274",f1a274,"xf1a281",f1a281,"xf1a282",f1a282,"xf1a283",f1a283,"xf1a284",f1a284,"xf1b01",f1b01,"xf1b02",f1b02,"xf1b03",f1b03,"xf1b04",f1b04,"xf1b05",f1b05,"xf1b06",f1b06,"xf1b07",f1b07,"xf1b08",f1b08,"xf1b09",f1b09,"xf1b10",f1b10,"xf1b11",f1b11,"xf1b12",f1b12,"xf1b13",f1b13,"xf1b14",f1b14,"xf1b15",f1b15,"xf1b16",f1b16,"xf1b17",f1b17,"xf1b18",f1b18,"xf1b19",f1b19,"xf1b20",f1b20,"xf1b21",f1b21,"xf1b22",f1b22,"xf1b23",f1b23,"xf1b24",f1b24,"xf1b25",f1b25,"xf1c011",f1c011,"xf1c012",f1c012,"xf1c013",f1c013,"xf1c014",f1c014,"xf1c015",f1c015,"xf1c021",f1c021,"xf1c022",f1c022,"xf1c023",f1c023,"xf1c024",f1c024,"xf1c025",f1c025,"xf1c031",f1c031,"xf1c032",f1c032,"xf1c033",f1c033,"xf1c034",f1c034,"xf1c035",f1c035,"xf1c051",f1c051,"xf1c052",f1c052,"xf1c053",f1c053,"xf1c054",f1c054,"xf1c055",f1c055,"xf1c061",f1c061,"xf1c062",f1c062,"xf1c063",f1c063,"xf1c064",f1c064,"xf1c065",f1c065,"xf1c071",f1c071,"xf1c072",f1c072,"xf1c073",f1c073,"xf1c074",f1c074,"xf1c075",f1c075,"xf1c081",f1c081,"xf1c082",f1c082,"xf1c083",f1c083,"xf1c084",f1c084,"xf1c085",f1c085,"xf1c091",f1c091,"xf1c094",f1c094,"xf1c101",f1c101,"xf1c102",f1c102,"xf1c103",f1c103,"xf1c104",f1c104,"xf1c105",f1c105,"xf1c111",f1c111,"xf1c112",f1c112,"xf1c113",f1c113,"xf1c114",f1c114,"xf1c115",f1c115,"xf1c121",f1c121,"xf1c122",f1c122,"xf1c123",f1c123,"xf1c124",f1c124,"xf1c125",f1c125,"xf1c131",f1c131,"xf1c132",f1c132,"xf1c133",f1c133,"xf1c134",f1c134,"xf1c135",f1c135,"xf1c141",f1c141,"xf1c142",f1c142,"xf1c143",f1c143,"xf1c144",f1c144,"xf1c145",f1c145,"xf1c151",f1c151,"xf1c152",f1c152,"xf1c153",f1c153,"xf1c154",f1c154,"xf1c155",f1c155,"xf1c161",f1c161,"xf1c165",f1c165,"xf1c171",f1c171,"xf1c172",f1c172,"xf1c173",f1c173,"xf1c174",f1c174,"xf1c175",f1c175,"xf1c181",f1c181,"xf1c182",f1c182,"xf1c183",f1c183,"xf1c184",f1c184,"xf1c185",f1c185,"xf1c191",f1c191,"xf1c192",f1c192,"xf1c193",f1c193,"xf1c194",f1c194,"xf1c195",f1c195,"xf1d01",f1d01,"xf1d02",f1d02,"xf1d03",f1d03,"xf1d04",f1d04,"xf1d05",f1d05,"xf1d06",f1d06,"xf1h01",f1h01,"xf1h02",f1h02,"xf1e01",f1e01,"xf1e02",f1e02,"xf1e03",f1e03,"xf1e04",f1e04,"xf1e05",f1e05,"xf1e06",f1e06,"xf1e07",f1e07,"xf1e08",f1e08,"xf1e09",f1e09,"xf1e10",f1e10,"xf1e11",f1e11,f1fha
"127732",10,"7112693",10,"23234734",10,"8706636",10,"892996",10,"15421094",10,"22533787",10,"125000",10,"2266446",10,"2391446",10,"2785000",10,"433561",10,"3218561",10,"5610007",10,"12511094",10,"2072040",10,"0",10,"2340646",10,"16923780",10,"2548078",13,"0",10,"892997",10,"1655081",10,"0",13,"0",10,"0",13,"0",10,"19688244",10,"17611",10,"0",10,"19705855",10,"682846",10,"111495",10,"0",10,"794341",10,"1055015",10,"52576",10,"28134",10,"1079457",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"8082012",10,"652759",10,"28134",10,"8706637",10,"3411523",10,"1998473",10,"670198",10,"1381",10,"2518354",10,"0",10,"0",10,"197590",10,"8797519",13,"0",10,"4975743",13,"0",13,"0",13,"0",13,"0",10,"438871",10,"127388",10,"46511",10,"5588513",10,"0",10,"17610",13,"0",10,"236686",10,"254296",10,"14640328",10,"5935997",10,"3982610",10,"628311",13,"0",10,"1325076",10,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",10,"0",10,"625220",10,"495676",10,"85380",13,"0",10,"44164",10,"1341699",10,"691596",10,"125306",13,"0",10,"524797",10,"1543973",10,"994964",10,"141657",13,"0",10,"407352",10,"1128937",10,"731810",10,"143424",13,"0",10,"253703",10,"652758",10,"652758",10,"424792",30,"",30,"",30,"",10,"424792",10,"2625692",10,"318825",10,"41756",13,"0",10,"2265111",10,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"14279068",10,"7215481",10,"1165834",10,"652758",10,"5244995",10,"151169",10,"151169",10,"0",10,"0",10,"0",10,"0",10,"0",10,"151169",10,"0",10,"0",10,"0",10,"151169",10,"14430237",10,"7215481",10,"1165834",10,"652758",10,"5396164",10,"14640328",10,"14430237",10,"210091",10,"16713689",10,"0",10,"16923780",10,"0",10,"0",10,"1319570",10,"15521",10,"534891",10,"0",10,"167013",10,"725565",10,"2762560",10,"1642879",10,"694889",10,"2337768",10,"424792","1"
"127741",10,"57929096",10,"297116092",10,"119962953",10,"12496121",10,"189649260",10,"247578356",10,"1377303",10,"20823832",10,"22201135",10,"62739291",10,"4688202",10,"67427493",10,"89628628",10,"114772936",10,"23316737",10,"381540",10,"19478515",10,"157949728",10,"16470892",10,"5656542",10,"0",10,"22127434",10,"0",13,"0",10,"0",13,"0",10,"207273320",10,"13851516",10,"0",10,"221124836",10,"11357710",10,"668240",10,"963825",10,"11062125",10,"29896462",10,"1598981",10,"229841",10,"31265602",10,"0",13,"0",10,"0",13,"0",10,"10593557",10,"12992557",10,"12545422",10,"11040692",10,"110923599",10,"10212966",10,"1173612",10,"119962953",10,"40019579",10,"12847861",10,"4599360",10,"2609694",10,"27876906",10,"0",10,"0",10,"3568899",10,"91522299",13,"0",10,"33590909",13,"0",10,"0",10,"0",10,"0",10,"0",10,"254084",10,"1362442",10,"35207435",10,"1821068",10,"883476",10,"0",10,"0",10,"2704544",10,"129434278",10,"48942559",10,"38027055",10,"5700581",13,"0",10,"5214923",10,"2720769",10,"1701285",10,"199164",13,"0",10,"820320",10,"1306980",10,"700948",10,"86799",13,"0",10,"519233",10,"10901482",10,"7181532",10,"1353994",13,"0",10,"2365956",10,"14391723",10,"8434582",10,"1099332",13,"0",10,"4857809",10,"5533618",10,"4696838",10,"836780",13,"0",10,"0",10,"8480520",10,"6445186",10,"1034084",13,"0",10,"1001250",10,"10212966",10,"10212966",10,"3318329",30,"",30,"",30,"",10,"3318329",10,"19252529",10,"5944574",10,"712760",13,"0",10,"12595195",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"125061475",10,"73132000",10,"11023494",10,"10212966",10,"30693015",10,"2837025",10,"2837025",10,"17055",10,"0",10,"0",10,"0",10,"17055",10,"2854080",10,"0",10,"0",10,"0",10,"2854080",10,"127915555",10,"73132000",10,"11023494",10,"10212966",10,"33547095",10,"129434278",10,"127915555",10,"1518723",10,"153652694",10,"2778311",10,"157949728",30,"",30,"",10,"5085377",10,"1038595",10,"3826106",10,"0",10,"683185",10,"1497040",10,"12130303",10,"7841169",10,"970805",10,"8811974",10,"3318329","2"
"127778",10,"10426208",10,"14781293",10,"6781894",10,"0",10,"7999399",10,"18425607",13,"0",10,"3582744",10,"3582744",13,"0",10,"551331",10,"551331",10,"4134075",10,"7999399",10,"922280",10,"0",10,"5369853",10,"14291532",10,"264096",13,"0",10,"0",10,"264096",10,"0",13,"0",10,"0",10,"0",10,"12158458",10,"178547",10,"0",10,"12337005",10,"1372326",10,"0",10,"0",10,"1372326",10,"762080",10,"45786",10,"0",10,"807866",10,"0",13,"0",10,"0",10,"0",10,"94926",13,"0",10,"94926",10,"0",10,"6369493",10,"412401",10,"0",10,"6781894",10,"1134338",10,"8658058",10,"740076",10,"542117",10,"2003825",10,"0",10,"0",10,"0",10,"13078414",10,"0",10,"3750532",10,"0",10,"0",10,"0",10,"0",10,"0",10,"197243",10,"0",10,"3947775",10,"0",10,"0",10,"0",10,"170298",10,"170298",10,"17196487",10,"4079848",10,"2459275",10,"373280",13,"0",10,"1247293",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2550",13,"0",13,"0",13,"0",10,"2550",10,"485808",10,"369289",10,"59751",13,"0",10,"56768",10,"716696",10,"447153",10,"76197",13,"0",10,"193346",10,"636424",10,"464174",10,"56821",13,"0",10,"115429",10,"1411054",10,"628062",10,"102790",13,"0",10,"680202",10,"412401",10,"412401",10,"931631",30,"",30,"",30,"",10,"931631",10,"2684209",10,"494406",10,"72394",13,"0",10,"2117409",13,"0",13,"0",13,"0",13,"0",10,"0",10,"5166574",10,"3054085",10,"520189",13,"0",10,"1592300",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16527195",10,"7916444",10,"1261422",10,"412401",10,"6936928",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16527195",10,"7916444",10,"1261422",10,"412401",10,"6936928",10,"17196487",10,"16527195",10,"669292",10,"13622240",10,"0",10,"14291532",10,"180499",10,"230499",10,"2184465",10,"2950",10,"740076",10,"0",10,"569100",10,"0",10,"3496591",10,"1901240",10,"663720",10,"2564960",10,"931631","1"
"127820",10,"7307752",10,"47601488",10,"20949225",10,"5067819",10,"31720082",10,"39027834",10,"245000",10,"5777478",10,"6022478",10,"9042171",10,"1524772",10,"10566943",10,"16589421",10,"22432910",10,"737268",10,"0",10,"-731765",10,"22438413",10,"5052851",10,"483309",10,"0",10,"5536160",10,"0",13,"0",10,"0",10,"0",10,"39038887",10,"4248758",10,"0",10,"43287645",10,"2653684",10,"340627",10,"86937",10,"2907374",10,"962423",10,"62477",10,"220355",10,"804545",10,"0",13,"0",10,"0",10,"0",10,"55971",13,"0",10,"55971",10,"0",10,"19414863",10,"1835313",10,"300951",10,"20949225",10,"14146653",10,"8862439",10,"3158684",10,"12855",10,"4352647",10,"0",10,"0",10,"654883",10,"31188161",10,"0",10,"12857837",10,"0",10,"0",10,"0",10,"0",10,"59028",10,"136509",10,"0",10,"13053374",10,"94663",10,"0",10,"0",10,"1087452",10,"1182115",10,"45423650",10,"16359189",10,"11653824",10,"1781582",10,"0",10,"2923783",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6914",10,"0",10,"0",10,"0",10,"6914",10,"5798960",10,"3904213",10,"648223",10,"0",10,"1246524",10,"4353403",10,"3202404",10,"492008",10,"0",10,"658991",10,"3078995",10,"2097255",10,"243637",10,"0",10,"738103",10,"4614266",10,"2319289",10,"346618",10,"0",10,"1948359",10,"1835313",10,"1835313",10,"3135124",30,"",30,"",30,"",10,"3135124",10,"5759342",10,"887566",10,"136678",10,"0",10,"4735098",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"44941506",10,"24064551",10,"3648746",10,"1835313",10,"15392896",10,"373589",10,"373589",10,"2341",10,"0",10,"0",10,"0",10,"2341",10,"375930",10,"0",10,"0",10,"0",10,"375930",10,"45317436",10,"24064551",10,"3648746",10,"1835313",10,"15768826",10,"45423650",10,"45317436",10,"106214",10,"22332199",10,"0",10,"22438413",10,"1498812",10,"1860832",10,"6780153",10,"188818",10,"2427042",10,"0",10,"43886",10,"77556",10,"9517455",10,"4851479",10,"1530852",10,"6382331",10,"3135124","1"
"127884",10,"11611396",10,"47295322",10,"13434981",10,"0",10,"33860341",10,"45471737",10,"4936565",10,"0",10,"4936565",10,"3382024",10,"0",10,"3382024",10,"8318589",10,"31135341",10,"2167653",10,"3850154",10,"0",10,"37153148",10,"931166",10,"0",10,"0",10,"931166",10,"0",10,"0",10,"0",10,"0",10,"40592580",10,"625754",10,"0",10,"41218334",10,"4394581",10,"341104",10,"631866",10,"4103819",10,"1168628",10,"236244",10,"183598",10,"1221274",10,"0",10,"0",10,"0",10,"0",10,"78421",10,"547333",10,"625754",10,"0",10,"34600381",10,"740040",10,"1480080",10,"33860341",10,"4977363",10,"10530984",10,"2265941",10,"20450",10,"1633969",10,"0",10,"0",10,"30585",10,"19459292",10,"0",10,"9205113",10,"0",10,"0",10,"1272279",10,"0",10,"6000",10,"176949",10,"10",10,"10660351",10,"0",10,"635721",10,"0",10,"0",10,"635721",10,"30755364",10,"12735274",10,"7449227",10,"1336022",10,"0",10,"3950025",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1086128",10,"776317",10,"201163",10,"0",10,"108648",10,"2611999",10,"1589747",10,"304196",10,"0",10,"718056",10,"2333496",10,"1711818",10,"252512",10,"0",10,"369166",10,"2516286",10,"963525",10,"210453",10,"0",10,"1342308",10,"1997957",10,"1997957",10,"4405713",30,"",30,"",30,"",10,"4405713",10,"2440610",10,"737993",10,"173063",10,"0",10,"1529554",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"30127463",10,"13228627",10,"2477409",10,"1997957",10,"12423470",10,"101607",10,"101607",10,"0",10,"0",10,"0",10,"0",10,"0",10,"101607",10,"0",10,"0",10,"0",10,"101607",10,"30229070",10,"13228627",10,"2477409",10,"1997957",10,"12525077",10,"30755364",10,"30229070",10,"526294",10,"4028120",10,"32598734",10,"37153148",30,"",30,"",10,"7895785",10,"2595418",10,"2302572",13,"0",13,"0",10,"0",10,"12793775",10,"4866728",10,"3521334",10,"8388062",10,"4405713","2"
"127909",10,"9387544",10,"35087574",10,"17221260",10,"854585",10,"18720899",10,"28108443",10,"120000",10,"3901369",10,"4021369",10,"2600000",10,"708301",10,"3308301",10,"7329670",10,"16000899",10,"2526915",10,"0",10,"2250959",10,"20778773",10,"2173064",10,"718841",10,"0",10,"2891905",10,"0",13,"0",10,"0",13,"0",10,"29865672",10,"226516",10,"0",10,"30092188",10,"1452057",10,"131540",10,"128359",10,"1455238",10,"77000",10,"0",10,"0",10,"77000",10,"0",10,"0",10,"0",10,"0",10,"776666",10,"-752781",10,"0",10,"23885",10,"16256224",10,"1077582",10,"112546",10,"17221260",10,"11809373",10,"4509348",10,"1462917",10,"61469",10,"2029391",10,"0",10,"0",10,"332763",10,"20205261",10,"0",10,"8244746",10,"0",10,"0",10,"0",10,"0",10,"0",10,"160531",10,"15975",10,"8421252",10,"107721",10,"0",10,"0",10,"832468",10,"940189",10,"29566702",10,"13862145",13,"0",13,"0",13,"0",10,"13862145",10,"0",13,"0",13,"0",13,"0",10,"0",10,"1425623",13,"0",13,"0",13,"0",10,"1425623",10,"1839752",13,"0",13,"0",13,"0",10,"1839752",10,"2922141",13,"0",13,"0",13,"0",10,"2922141",10,"3018816",13,"0",13,"0",13,"0",10,"3018816",10,"3064047",13,"0",13,"0",13,"0",10,"3064047",10,"1077583",10,"1077583",10,"1680322",30,"",30,"",30,"",10,"1680322",10,"1839106",13,"0",13,"0",13,"0",10,"1839106",10,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"30729535",13,"0",13,"0",10,"1077583",10,"29651952",10,"120342",10,"120342",10,"25481",10,"0",10,"0",10,"0",10,"25481",10,"145823",10,"0",10,"0",10,"0",10,"145823",10,"30875358",13,"0",13,"0",10,"1077583",10,"29797775",10,"29566702",10,"30875358",10,"-1308656",10,"22087429",10,"0",10,"20778773",30,"",30,"",10,"2636495",10,"58539",10,"1147782",10,"0",10,"0",10,"144291",10,"3987107",10,"2290556",10,"16229",10,"2306785",10,"1680322","2"
"128036",10,"1362417",10,"1838095",10,"976701",10,"0",10,"861394",10,"2223811",10,"307621",10,"0",10,"307621",10,"0",10,"0",10,"0",10,"307621",10,"861394",10,"0",10,"0",10,"1054796",10,"1916190",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1060000",10,"0",10,"0",10,"1060000",10,"4154979",10,"51990",10,"0",10,"4206969",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"976701",10,"0",10,"0",10,"976701",10,"815252",10,"236308",10,"1165196",10,"619762",10,"273715",10,"0",10,"0",10,"0",10,"3110233",10,"0",10,"0",10,"0",10,"762819",10,"187802",10,"63740",10,"0",10,"16544",10,"0",10,"1030905",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4141138",10,"2038196",10,"1078664",10,"249904",10,"0",10,"709628",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"28936",10,"22800",10,"4876",10,"0",10,"1260",10,"205295",10,"151423",10,"40895",10,"0",10,"12977",10,"325836",10,"159136",10,"49521",10,"0",10,"117179",10,"177637",10,"39375",10,"8083",10,"0",10,"130179",10,"963441",10,"963441",10,"0",30,"",30,"",30,"",10,"0",10,"280289",10,"20911",10,"9570",10,"698",10,"249110",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4019630",10,"1472309",10,"362849",10,"964139",10,"1220333",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4019630",10,"1472309",10,"362849",10,"964139",10,"1220333",10,"4141138",10,"4019630",10,"121508",10,"1645781",10,"148901",10,"1916190",30,"",30,"",10,"413377",10,"355650",10,"189191",10,"0",10,"61844",10,"0",10,"1020062",10,"1020062",10,"0",10,"1020062",10,"0","2"
"128106",10,"20320816",10,"82224237",10,"41891668",10,"5505594",10,"45838163",10,"66158979",10,"617221",10,"6273431",10,"6890652",10,"3616782",10,"1283398",10,"4900180",10,"11790832",10,"37109901",10,"4806901",10,"0",10,"12451345",10,"54368147",10,"12977918",10,"238323",10,"0",10,"13216241",10,"0",10,"0",10,"0",10,"0",10,"58487749",10,"19670",10,"14804",10,"58492615",10,"5457491",10,"272624",10,"163330",10,"5566785",10,"5289259",10,"299235",10,"14962",10,"5573532",10,"0",10,"0",10,"0",10,"0",10,"275111",10,"38301",10,"0",10,"313412",10,"39218480",10,"2673189",10,"1",10,"41891668",10,"9141179",10,"11933839",10,"3248732",10,"2137692",10,"8632369",10,"0",10,"0",10,"281570",10,"35375381",10,"0",10,"11605980",10,"0",10,"0",10,"0",10,"0",10,"1339471",10,"0",10,"64897",10,"13010348",10,"82743",10,"49983",10,"0",10,"0",10,"132726",10,"48518455",10,"13398185",10,"10096279",10,"2016487",10,"0",10,"1285419",10,"575172",10,"294630",10,"53496",10,"0",10,"227046",10,"4674269",10,"2450166",10,"420530",10,"0",10,"1803573",10,"5667339",10,"3328884",10,"611606",10,"0",10,"1726849",10,"4964113",10,"2430506",10,"435822",10,"0",10,"2097785",10,"2005823",10,"1571222",10,"307922",10,"0",10,"126679",10,"3442044",10,"1447062",10,"291938",10,"0",10,"1703044",10,"2814084",10,"2814084",10,"3988892",30,"",30,"",30,"",10,"3988892",10,"6279071",10,"1087092",10,"349975",10,"0",10,"4842004",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"227702",10,"37700",10,"7314",10,"0",10,"182688",10,"48036694",10,"22743541",10,"4495090",10,"2814084",10,"17983979",10,"207067",10,"207067",10,"0",10,"0",10,"0",10,"0",10,"0",10,"207067",10,"0",10,"0",10,"0",10,"207067",10,"48243761",10,"22743541",10,"4495090",10,"2814084",10,"18191046",10,"48518455",10,"48243761",10,"274694",10,"54146701",10,"-53248",10,"54368147",10,"3561010",10,"3449141",10,"4892578",10,"449250",10,"2435172",10,"0",10,"756320",10,"1759289",10,"10292609",10,"5548108",10,"755609",10,"6303717",10,"3988892","1"
"128151",10,"902982",10,"7190203",10,"5242343",10,"0",10,"1947860",10,"2850842",10,"0",10,"5621",10,"5621",10,"0",10,"0",10,"0",10,"5621",10,"1947860",10,"0",10,"0",10,"897361",10,"2845221",10,"694663",13,"0",10,"0",10,"694663",10,"0",13,"0",10,"0",13,"0",10,"5554750",10,"71543",10,"0",10,"5626293",10,"996155",10,"0",10,"126908",10,"869247",13,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"5291184",10,"0",10,"48841",10,"5242343",10,"1245872",10,"634435",10,"384118",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2264425",10,"0",10,"1152161",10,"0",10,"0",10,"0",10,"0",10,"2700",10,"0",10,"0",10,"1154861",10,"0",10,"0",13,"0",10,"0",10,"0",10,"3419286",10,"2335286",10,"1670882",10,"255706",10,"159415",10,"249283",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"121421",10,"91563",10,"1247",10,"0",10,"28611",10,"148883",10,"127291",10,"21084",10,"0",10,"508",10,"385117",10,"238306",10,"32289",10,"0",10,"114522",10,"253",13,"0",13,"0",13,"0",10,"253",10,"0",10,"0",10,"292577",30,"",30,"",30,"",10,"292577",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3283537",10,"2128042",10,"310326",10,"159415",10,"685754",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3283537",10,"2128042",10,"310326",10,"159415",10,"685754",10,"3419286",10,"3283537",10,"135749",10,"2709472",10,"0",10,"2845221",30,"",30,"",10,"130491",10,"14430",10,"147656",10,"0",10,"0",10,"0",10,"292577",10,"0",10,"0",10,"0",10,"292577","2"
"128258",10,"4135894",10,"29802548",10,"13473464",10,"0",10,"16329084",10,"20464978",10,"45000",10,"1896063",10,"1941063",10,"780000",10,"560702",10,"1340702",10,"3281765",10,"15504084",10,"407812",10,"0",10,"1271317",10,"17183213",10,"504539",10,"0",10,"0",10,"504539",10,"0",10,"0",10,"0",10,"0",10,"27606713",10,"0",10,"358119",10,"27248594",10,"2490500",10,"425231",10,"1448594",10,"1467137",10,"556299",10,"25087",10,"0",10,"581386",10,"0",10,"0",10,"0",10,"0",10,"0",10,"892",10,"0",10,"892",10,"14264097",10,"933128",10,"1723761",10,"13473464",10,"1475716",10,"5902556",10,"1952601",10,"8903",10,"2099011",10,"0",10,"0",10,"72919",10,"11511706",10,"0",10,"5393719",10,"0",10,"0",10,"0",10,"0",10,"0",10,"39343",10,"-41798",10,"5391264",10,"3692",10,"374759",10,"0",10,"1429162",10,"1807613",10,"18710583",10,"4884431",10,"3282071",10,"414982",10,"0",10,"1187378",10,"0",10,"0",10,"0",10,"0",10,"0",10,"296219",10,"103110",10,"19275",10,"0",10,"173834",10,"754600",10,"581538",10,"93166",10,"0",10,"79896",10,"2711322",10,"1669963",10,"307345",10,"0",10,"734014",10,"1456677",10,"946314",10,"130789",10,"0",10,"379574",10,"1565179",10,"674462",10,"105917",10,"0",10,"784800",10,"1005288",10,"1005288",10,"1918117",30,"",30,"",30,"",10,"1918117",10,"2100905",10,"484341",10,"88108",10,"0",10,"1528456",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16692738",10,"7741799",10,"1159582",10,"1005288",10,"6786069",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16692738",10,"7741799",10,"1159582",10,"1005288",10,"6786069",10,"18710583",10,"16692738",10,"2017845",10,"15165368",10,"0",10,"17183213",10,"0",10,"0",10,"2690109",10,"253592",10,"1460288",10,"0",10,"0",10,"468678",10,"4872667",10,"2649695",10,"304855",10,"2954550",10,"1918117","1"
"128300",10,"35836327",10,"24657416",10,"19076832",10,"123077094",10,"128657678",10,"164494005",10,"314491",10,"10525080",10,"10839571",10,"3620730",10,"9299075",10,"12919805",10,"23759376",10,"12011546",10,"30002099",10,"32483805",10,"66237179",10,"140734629",10,"4357476",10,"44554",10,"42805",10,"4359225",10,"0",10,"0",10,"0",10,"0",10,"2870467",10,"170995",10,"0",10,"3041462",10,"21365312",10,"464403",10,"213761",10,"21615954",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17034947",10,"2255645",10,"213760",10,"19076832",10,"0",10,"0",10,"0",10,"3645",10,"98713",10,"0",10,"0",10,"15479613",10,"15581971",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1883738",10,"44502516",10,"57518791",10,"103905045",10,"6918",10,"34295",10,"17338",10,"9901407",10,"9959958",10,"129446974",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1667751",10,"130096",10,"25361",10,"0",10,"1512294",10,"0",10,"0",10,"0",10,"0",10,"0",10,"813",10,"0",10,"0",10,"0",10,"813",10,"0",10,"0",10,"0",10,"0",10,"0",10,"53855577",10,"21674234",10,"3980257",10,"0",10,"28201086",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2255645",10,"2255645",10,"50744",30,"",30,"",30,"",10,"50744",10,"463274",10,"352167",10,"63608",10,"0",10,"47499",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"555",10,"0",10,"0",10,"0",10,"555",10,"58294359",10,"22156497",10,"4069226",10,"2255645",10,"29812991",10,"93626",10,"93626",10,"40442106",10,"0",10,"0",10,"0",10,"40442106",10,"40535732",10,"0",10,"0",10,"0",10,"40535732",10,"98830091",10,"22156497",10,"4069226",10,"2255645",10,"70348723",10,"129446974",10,"98830091",10,"30616883",10,"110117748",10,"-2",10,"140734629",10,"55842517",10,"76526217",10,"0",10,"0",10,"0",10,"0",10,"50298",10,"446",10,"50744",10,"0",10,"0",10,"0",10,"50744","1"
