unitid,efcstate,line,"xefres01",efres01,"xefres02",efres02
"101523","1","1",10,"223",10,"78"
"101523","57","57",10,"5",10,"3"
"101523","58","999",10,"228",10,"81"
"101523","99","99",10,"228",10,"81"
"101541","1","1",10,"71",10,"70"
"101541","12","12",10,"2",10,"2"
"101541","17","17",10,"1",10,"1"
"101541","20","20",10,"1",10,"1"
"101541","34","34",10,"1",10,"1"
"101541","47","47",10,"5",10,"5"
"101541","58","999",10,"81",10,"80"
"101541","99","99",10,"81",10,"80"
"101569","1","1",10,"647",10,"427"
"101569","13","13",10,"5",10,"3"
"101569","58","999",10,"652",10,"430"
"101569","99","99",10,"652",10,"430"
"101587","1","1",10,"282",10,"245"
"101587","12","12",10,"11",10,"9"
"101587","13","13",10,"2",10,"2"
"101587","17","17",10,"2",10,"2"
"101587","18","18",10,"1",10,"1"
"101587","24","24",10,"1",10,"1"
"101587","28","28",10,"20",10,"20"
"101587","29","29",10,"1",10,"1"
"101587","56","56",10,"1",10,"1"
"101587","58","999",10,"321",10,"282"
"101587","98","98",10,"1",10,"0"
"101587","99","99",10,"322",10,"282"
"101602","1","1",10,"310",10,"229"
"101602","12","12",10,"12",10,"10"
"101602","13","13",10,"6",10,"5"
"101602","28","28",10,"1",10,"1"
"101602","51","51",10,"1",10,"1"
"101602","57","57",10,"2",10,"1"
"101602","58","999",10,"332",10,"247"
"101602","98","98",10,"1",10,"0"
"101602","99","99",10,"333",10,"247"
"101648","1","1",10,"14",10,"12"
"101648","4","4",10,"2",10,"0"
"101648","5","5",10,"2",10,"0"
"101648","6","6",10,"2",10,"0"
"101648","8","8",10,"3",10,"0"
"101648","12","12",10,"10",10,"9"
"101648","13","13",10,"6",10,"0"
"101648","18","18",10,"1",10,"0"
"101648","19","19",10,"1",10,"0"
"101648","21","21",10,"2",10,"0"
"101648","23","23",10,"2",10,"0"
"101648","24","24",10,"2",10,"2"
"101648","26","26",10,"1",10,"1"
"101648","27","27",10,"1",10,"1"
"101648","28","28",10,"5",10,"4"
"101648","29","29",10,"2",10,"1"
"101648","31","31",10,"1",10,"1"
"101648","34","34",10,"1",10,"1"
"101648","36","36",10,"2",10,"2"
"101648","37","37",10,"5",10,"5"
"101648","39","39",10,"2",10,"2"
"101648","41","41",10,"2",10,"2"
"101648","45","45",10,"2",10,"2"
"101648","47","47",10,"4",10,"3"
"101648","48","48",10,"3",10,"2"
"101648","49","49",10,"1",10,"0"
"101648","51","51",10,"2",10,"2"
"101648","53","53",10,"2",10,"1"
"101648","58","999",10,"83",10,"53"
"101648","90","90",10,"3",10,"3"
"101648","98","98",10,"4",10,"0"
"101648","99","99",10,"90",10,"56"
"101675","1","1",10,"276",10,"158"
"101675","6","6",10,"4",10,"1"
"101675","12","12",10,"12",10,"1"
"101675","13","13",10,"26",10,"21"
"101675","17","17",10,"10",10,"8"
"101675","18","18",10,"1",10,"1"
"101675","22","22",10,"1",10,"0"
"101675","23","23",10,"1",10,"1"
"101675","24","24",10,"1",10,"0"
"101675","26","26",10,"2",10,"1"
"101675","28","28",10,"5",10,"2"
"101675","34","34",10,"1",10,"0"
"101675","39","39",10,"2",10,"0"
"101675","40","40",10,"1",10,"1"
"101675","47","47",10,"3",10,"1"
"101675","55","55",10,"1",10,"1"
"101675","58","999",10,"347",10,"197"
"101675","98","98",10,"5",10,"0"
"101675","99","99",10,"352",10,"197"
"101709","1","1",10,"511",10,"486"
"101709","12","12",10,"6",10,"6"
"101709","13","13",10,"1",10,"1"
"101709","22","22",10,"2",10,"2"
"101709","25","25",10,"1",10,"1"
"101709","29","29",10,"1",10,"1"
"101709","37","37",10,"1",10,"1"
"101709","45","45",10,"1",10,"1"
"101709","47","47",10,"3",10,"3"
"101709","48","48",10,"1",10,"1"
"101709","53","53",10,"1",10,"1"
"101709","57","57",10,"7",10,"7"
"101709","58","999",10,"536",10,"511"
"101709","90","90",10,"3",10,"1"
"101709","99","99",10,"539",10,"512"
"101736","1","1",10,"896",10,"129"
"101736","12","12",10,"1",10,"1"
"101736","13","13",10,"2",10,"0"
"101736","24","24",10,"4",10,"1"
"101736","28","28",10,"8",10,"0"
"101736","47","47",10,"31",10,"5"
"101736","48","48",10,"1",10,"1"
"101736","51","51",10,"2",10,"2"
"101736","57","57",10,"1",10,"0"
"101736","58","999",10,"946",10,"139"
"101736","98","98",10,"2",10,"0"
"101736","99","99",10,"948",10,"139"
"101879","1","1",10,"598",10,"567"
"101879","2","2",10,"1",10,"1"
"101879","8","8",10,"1",10,"1"
"101879","12","12",10,"5",10,"4"
"101879","13","13",10,"4",10,"4"
"101879","15","15",10,"1",10,"0"
"101879","17","17",10,"2",10,"2"
"101879","20","20",10,"1",10,"1"
"101879","22","22",10,"2",10,"1"
"101879","24","24",10,"1",10,"1"
"101879","25","25",10,"1",10,"1"
"101879","26","26",10,"1",10,"1"
"101879","28","28",10,"19",10,"17"
"101879","29","29",10,"2",10,"2"
"101879","36","36",10,"1",10,"0"
"101879","39","39",10,"1",10,"1"
"101879","45","45",10,"2",10,"2"
"101879","47","47",10,"114",10,"104"
"101879","48","48",10,"4",10,"4"
"101879","53","53",10,"2",10,"2"
"101879","55","55",10,"1",10,"1"
"101879","58","999",10,"764",10,"717"
"101879","90","90",10,"39",10,"0"
"101879","99","99",10,"803",10,"717"
"101897","1","1",10,"428",13,"0"
"101897","13","13",10,"3",13,"0"
"101897","58","999",10,"431",13,"0"
"101897","98","98",10,"95",13,"0"
"101897","99","99",10,"526",13,"0"
"101912","1","1",10,"44",10,"36"
"101912","5","5",10,"1",10,"1"
"101912","6","6",10,"39",10,"33"
"101912","8","8",10,"2",10,"1"
"101912","10","10",10,"1",10,"1"
"101912","11","11",10,"1",10,"1"
"101912","12","12",10,"31",10,"21"
"101912","13","13",10,"28",10,"24"
"101912","17","17",10,"4",10,"3"
"101912","18","18",10,"8",10,"5"
"101912","21","21",10,"3",10,"3"
"101912","22","22",10,"5",10,"3"
"101912","24","24",10,"22",10,"22"
"101912","25","25",10,"3",10,"3"
"101912","26","26",10,"9",10,"9"
"101912","27","27",10,"1",10,"1"
"101912","28","28",10,"4",10,"4"
"101912","29","29",10,"4",10,"4"
"101912","31","31",10,"1",10,"1"
"101912","33","33",10,"1",10,"1"
"101912","34","34",10,"11",10,"9"
"101912","36","36",10,"25",10,"23"
"101912","37","37",10,"9",10,"7"
"101912","39","39",10,"9",10,"7"
"101912","40","40",10,"1",10,"1"
"101912","42","42",10,"6",10,"5"
"101912","45","45",10,"1",10,"1"
"101912","47","47",10,"13",10,"12"
"101912","48","48",10,"12",10,"10"
"101912","51","51",10,"2",10,"2"
"101912","55","55",10,"1",10,"1"
"101912","57","57",10,"91",10,"80"
"101912","58","999",10,"393",10,"335"
"101912","78","78",10,"1",10,"1"
"101912","89","999",10,"1",10,"1"
"101912","90","90",10,"18",10,"13"
"101912","99","99",10,"412",10,"349"
"101958","1","1",10,"4",10,"1"
"101958","58","999",10,"4",10,"1"
"101958","99","99",10,"4",10,"1"
"101994","1","1",10,"175",10,"99"
"101994","12","12",10,"6",10,"2"
"101994","58","999",10,"181",10,"101"
"101994","99","99",10,"181",10,"101"
"102030","1","1",10,"918",10,"397"
"102030","5","5",10,"1",10,"1"
"102030","12","12",10,"3",10,"2"
"102030","28","28",10,"6",10,"3"
"102030","53","53",10,"2",10,"1"
"102030","58","999",10,"930",10,"404"
"102030","90","90",10,"10",10,"2"
"102030","99","99",10,"940",10,"406"
"102067","1","1",10,"1489",10,"743"
"102067","9","9",10,"1",10,"0"
"102067","13","13",10,"2",10,"0"
"102067","26","26",10,"1",10,"0"
"102067","28","28",10,"6",10,"2"
"102067","34","34",10,"1",10,"0"
"102067","37","37",10,"1",10,"0"
"102067","47","47",10,"1",10,"1"
"102067","48","48",10,"1",10,"1"
"102067","58","999",10,"1503",10,"747"
"102067","98","98",10,"284",10,"0"
"102067","99","99",10,"1787",10,"747"
"102076","1","1",10,"490",10,"447"
"102076","12","12",10,"2",10,"0"
"102076","13","13",10,"3",10,"1"
"102076","17","17",10,"1",10,"0"
"102076","22","22",10,"1",10,"0"
"102076","45","45",10,"1",10,"0"
"102076","57","57",10,"1",10,"0"
"102076","58","999",10,"499",10,"448"
"102076","99","99",10,"499",10,"448"
"102094","1","1",10,"1152",10,"854"
"102094","5","5",10,"1",10,"1"
"102094","6","6",10,"1",10,"1"
"102094","9","9",10,"1",10,"1"
"102094","12","12",10,"38",10,"36"
"102094","13","13",10,"8",10,"7"
"102094","15","15",10,"1",10,"1"
"102094","17","17",10,"1",10,"1"
"102094","19","19",10,"2",10,"0"
"102094","21","21",10,"1",10,"1"
"102094","22","22",10,"14",10,"10"
"102094","25","25",10,"1",10,"1"
"102094","28","28",10,"115",10,"105"
"102094","29","29",10,"2",10,"2"
"102094","31","31",10,"1",10,"1"
"102094","36","36",10,"1",10,"1"
"102094","37","37",10,"1",10,"1"
"102094","39","39",10,"4",10,"4"
"102094","42","42",10,"1",10,"1"
"102094","47","47",10,"4",10,"4"
"102094","48","48",10,"3",10,"3"
"102094","55","55",10,"2",10,"2"
"102094","58","999",10,"1355",10,"1038"
"102094","90","90",10,"18",10,"3"
"102094","98","98",10,"3",10,"0"
"102094","99","99",10,"1376",10,"1041"
"102216","1","1",10,"33",10,"7"
"102216","13","13",10,"15",10,"1"
"102216","58","999",10,"48",10,"8"
"102216","99","99",10,"48",10,"8"
"102234","1","1",10,"130",10,"129"
"102234","5","5",10,"1",10,"1"
"102234","12","12",10,"30",10,"30"
"102234","13","13",10,"10",10,"10"
"102234","17","17",10,"10",10,"10"
"102234","20","20",10,"3",10,"3"
"102234","21","21",10,"3",10,"3"
"102234","22","22",10,"64",10,"64"
"102234","24","24",10,"1",10,"1"
"102234","25","25",10,"1",10,"1"
"102234","28","28",10,"10",10,"10"
"102234","29","29",10,"13",10,"13"
"102234","30","30",10,"1",10,"1"
"102234","36","36",10,"2",10,"2"
"102234","39","39",10,"3",10,"3"
"102234","42","42",10,"1",10,"1"
"102234","46","46",10,"1",10,"0"
"102234","47","47",10,"10",10,"10"
"102234","48","48",10,"12",10,"12"
"102234","51","51",10,"2",10,"2"
"102234","53","53",10,"1",10,"1"
"102234","58","999",10,"309",10,"307"
"102234","99","99",10,"309",10,"307"
"102261","1","1",10,"32",10,"25"
"102261","6","6",10,"1",10,"0"
"102261","13","13",10,"2",10,"2"
"102261","18","18",10,"1",10,"0"
"102261","22","22",10,"3",10,"3"
"102261","42","42",10,"1",10,"1"
"102261","55","55",10,"1",10,"1"
"102261","58","999",10,"41",10,"32"
"102261","90","90",10,"1",10,"0"
"102261","98","98",10,"3",10,"0"
"102261","99","99",10,"45",10,"32"
"102270","1","1",10,"201",10,"76"
"102270","4","4",10,"1",10,"1"
"102270","6","6",10,"4",10,"4"
"102270","12","12",10,"11",10,"5"
"102270","13","13",10,"14",10,"4"
"102270","17","17",10,"10",10,"7"
"102270","18","18",10,"5",10,"3"
"102270","22","22",10,"3",10,"0"
"102270","24","24",10,"1",10,"1"
"102270","25","25",10,"1",10,"1"
"102270","26","26",10,"5",10,"2"
"102270","28","28",10,"21",10,"8"
"102270","36","36",10,"2",10,"2"
