unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a05a",f2a05a,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"111081",10,"77982770",10,"139832410",10,"11015667",10,"69670909",10,"59145834",10,"55249476",10,"128816743",10,"902696",10,"57448285",10,"17239170",10,"0",10,"46786744",10,"42450675",10,"0",10,"4336069",10,"124480674",10,"0",10,"128816743",10,"791998",10,"370028",10,"945688",10,"0",10,"2295681",10,"6295412",10,"10698807",10,"9540556",10,"0",10,"23790754",10,"0",10,"0",10,"0",10,"1137670",10,"0",10,"625239",10,"10189793",10,"0",10,"7012594",10,"15439",10,"2006873",10,"0",10,"0",10,"2008382",10,"46786744",10,"23832011",10,"13494278",10,"2699398",10,"2790837",10,"1535615",10,"0",10,"3311883",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"6702735",10,"3627654",10,"354484",10,"103407",10,"676221",10,"0",10,"1940969",10,"2311353",10,"1214878",10,"227490",10,"36270",10,"65300",10,"0",10,"767415",10,"7447904",10,"3313185",10,"693622",10,"55176",10,"539950",10,"378974",10,"2466997",10,"2156672",10,"393507",10,"45034",10,"872787",10,"282539",10,"0",10,"562805",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",10,"-3858477",13,"0",13,"0",10,"3858477",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"42450675",10,"22043502",10,"4020028",31,"",10,"3099625",10,"378974",10,"12908546",10,"75805176",10,"81431637","1"
"111391",10,"28665560",10,"60278572",10,"21498674",10,"35786335",10,"2993563",10,"1599143",10,"38779898",10,"1010318",10,"20687207",10,"17410547",10,"0",10,"28030109",10,"24343704",10,"0",10,"3686405",10,"35093493",10,"0",10,"38779898",10,"0",10,"324126",10,"0",10,"0",10,"0",10,"4573152",10,"4897278",10,"4573152",10,"0",10,"24435186",13,"0",13,"0",13,"0",10,"324126",13,"0",13,"0",10,"524340",13,"0",10,"2476907",13,"0",13,"0",13,"0",13,"0",10,"269550",10,"28030109",10,"8687065",10,"6608594",10,"1263192",10,"727329",13,"0",13,"0",10,"87950",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"7182097",10,"2244670",10,"457668",10,"2781809",13,"0",13,"0",10,"1697950",10,"4497138",10,"1390060",10,"300680",10,"1115564",13,"0",13,"0",10,"1690834",10,"3977404",10,"1863644",10,"346654",13,"0",13,"0",13,"0",10,"1767106",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"287818",10,"75886",10,"-4624702",10,"1970847",10,"710101",10,"1580050",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"24343704",10,"12394786",10,"2444080",31,"",10,"1970847",10,"710101",10,"6823890",10,"14943213",10,"16333372","1"
"111638",10,"9210",10,"2915506",10,"2850573",10,"64933",10,"0",10,"0",10,"64933",10,"0",10,"0",10,"120606",10,"49538",10,"4393645",10,"4031099",10,"0",10,"362546",10,"-297613",10,"0",10,"64933",10,"736703",10,"116500",10,"0",10,"0",10,"0",10,"0",10,"853203",10,"0",10,"0",10,"4363616",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"30029",10,"0",10,"0",10,"0",10,"0",31,"",31,"",10,"0",10,"4393645",10,"2064732",10,"2064732",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1966367",10,"1473356",13,"0",13,"0",10,"55567",10,"43813",10,"393631",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4031099",10,"3538088",10,"0",31,"",10,"55567",10,"43813",10,"393631",30,"",30,"","2"
"111708",31,"",31,"",31,"",31,"",31,"",,"",31,"",31,"",31,"",31,"",31,"",10,"1494828",10,"1376886",10,"-117942",31,"",31,"",31,"",31,"",10,"666377",10,"416285",13,"0",13,"0",13,"0",13,"0",10,"1082662",10,"1082662",13,"0",10,"377623",13,"0",13,"0",13,"0",10,"1082662",10,"30057",13,"0",10,"4486",13,"0",13,"0",13,"0",13,"0",31,"",31,"",10,"0",10,"1494828",10,"1158894",10,"459876",10,"151795",13,"0",13,"0",13,"0",10,"547223",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"217992",13,"0",13,"0",13,"0",13,"0",13,"0",10,"217992",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1376886",10,"459876",10,"151795",31,"",13,"0",13,"0",10,"765215",30,"",30,"","2"
"111717",13,"0",10,"25609583",10,"14489073",10,"11120510",13,"0",13,"0",10,"11120510",10,"2852663",10,"20893282",10,"7544628",13,"0",10,"28211421",10,"27728267",10,"0",10,"483154",10,"10637356",10,"0",10,"11120510",10,"8822579",10,"8848697",13,"0",13,"0",13,"0",13,"0",10,"17671276",10,"17671276",13,"0",10,"2903848",13,"0",13,"0",13,"0",10,"17617276",10,"2361027",10,"153327",10,"4183415",13,"0",10,"284326",10,"165776",13,"0",31,"",31,"",10,"542426",10,"28211421",10,"23502274",10,"11601266",10,"3690717",13,"0",13,"0",13,"0",10,"8210291",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"4098293",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4098293",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"127700",10,"0",10,"0",10,"0",10,"0",10,"0",10,"127700",10,"27728267",10,"11601266",10,"3690717",31,"",13,"0",13,"0",10,"12436284",30,"",30,"","2"
"111726",31,"",31,"",31,"",31,"",31,"",,"",31,"",31,"",31,"",31,"",31,"",10,"3161351",10,"2424706",10,"-736645",31,"",31,"",31,"",31,"",10,"604228",10,"2375134",13,"0",13,"0",13,"0",13,"0",10,"2979362",10,"2979362",13,"0",10,"170973",13,"0",13,"0",13,"0",10,"2979362",10,"8104",13,"0",10,"2912",13,"0",13,"0",13,"0",13,"0",31,"",31,"",10,"0",10,"3161351",10,"2041046",10,"793514",10,"259172",13,"0",13,"0",13,"0",10,"988360",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"383660",13,"0",13,"0",13,"0",13,"0",13,"0",10,"383660",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2424706",10,"793514",10,"259172",31,"",13,"0",13,"0",10,"1372020",30,"",30,"","2"
"111744",31,"",31,"",31,"",31,"",31,"",,"",31,"",31,"",31,"",31,"",31,"",10,"601552",10,"769017",10,"167465",31,"",31,"",31,"",31,"",10,"270407",10,"45186",13,"0",13,"0",13,"0",13,"0",10,"315593",10,"315593",13,"0",10,"254162",13,"0",13,"0",13,"0",10,"315593",10,"30265",13,"0",10,"1532",13,"0",13,"0",13,"0",13,"0",31,"",31,"",10,"0",10,"601552",10,"647078",10,"275950",10,"96811",13,"0",13,"0",13,"0",10,"274317",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"121939",13,"0",13,"0",13,"0",13,"0",13,"0",10,"121939",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"769017",10,"275950",10,"96811",31,"",13,"0",13,"0",10,"396256",30,"",30,"","2"
"111762",31,"",31,"",31,"",31,"",31,"",,"",31,"",31,"",31,"",31,"",31,"",10,"1287117",10,"1208827",10,"-78290",31,"",31,"",31,"",31,"",10,"184175",10,"1001489",13,"0",13,"0",13,"0",13,"0",10,"1185664",10,"1185664",13,"0",10,"77595",13,"0",13,"0",13,"0",10,"1185664",10,"16968",13,"0",10,"6890",13,"0",13,"0",13,"0",13,"0",31,"",31,"",10,"0",10,"1287117",10,"1016775",10,"373974",10,"121257",13,"0",13,"0",13,"0",10,"521544",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"192052",13,"0",13,"0",13,"0",13,"0",13,"0",10,"192052",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1208827",10,"373974",10,"121257",31,"",13,"0",13,"0",10,"713596",30,"",30,"","2"
"111771",31,"",31,"",31,"",31,"",31,"",,"",31,"",31,"",31,"",31,"",31,"",10,"1390230",10,"1371830",10,"-18400",31,"",31,"",31,"",31,"",10,"334418",10,"833022",13,"0",13,"0",13,"0",13,"0",10,"1167440",10,"1167440",13,"0",10,"151667",13,"0",13,"0",13,"0",10,"1167440",10,"26629",13,"0",10,"44494",13,"0",13,"0",13,"0",13,"0",31,"",31,"",10,"0",10,"1390230",10,"1154150",10,"471394",10,"150547",13,"0",13,"0",13,"0",10,"532209",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"217680",13,"0",13,"0",13,"0",13,"0",13,"0",10,"217680",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1371830",10,"471394",10,"150547",31,"",13,"0",13,"0",10,"749889",30,"",30,"","2"
"111799",31,"",31,"",31,"",31,"",31,"",,"",31,"",31,"",31,"",31,"",31,"",10,"645138",10,"571800",10,"-73338",31,"",31,"",31,"",31,"",10,"98527",10,"466195",13,"0",13,"0",13,"0",13,"0",10,"564722",10,"564722",13,"0",10,"61066",13,"0",13,"0",13,"0",10,"564722",10,"16235",13,"0",10,"3115",13,"0",13,"0",13,"0",13,"0",31,"",31,"",10,"0",10,"645138",10,"481306",10,"155578",10,"56056",13,"0",13,"0",13,"0",10,"269672",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"90494",13,"0",13,"0",13,"0",13,"0",13,"0",10,"90494",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"571800",10,"155578",10,"56056",31,"",13,"0",13,"0",10,"360166",30,"",30,"","2"
"111948",10,"113255238",10,"424022746",10,"104682030",10,"188489106",10,"130851610",10,"76626130",10,"319340716",10,"24416010",10,"161932846",10,"57966008",13,"0",10,"141327158",10,"103509508",10,"898628",10,"38716278",10,"280624438",10,"0",10,"319340716",10,"1875272",10,"1460800",10,"4532279",10,"0",10,"1510297",10,"36560512",10,"45939160",10,"38818626",10,"0",10,"85988405",13,"0",13,"0",13,"0",10,"2711969",13,"0",13,"0",10,"19753868",13,"0",10,"8122173",13,"0",10,"14850568",13,"0",13,"0",10,"9900175",10,"141327158",10,"49438368",10,"27564140",10,"6935933",10,"4928330",10,"4163452",10,"1292116",10,"4554397",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"14839398",10,"5632659",10,"1304363",10,"1943675",10,"1801402",10,"448590",10,"3708709",10,"12006693",10,"5668987",10,"1467303",10,"587451",10,"325631",10,"146123",10,"3811198",10,"18460335",10,"9420127",10,"2503278",10,"478015",10,"259394",10,"132111",10,"5667410",10,"8764714",10,"830777",10,"222617",10,"758464",10,"1082965",10,"446671",10,"5423220",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"1177818",10,"358198",10,"-8695935",13,"0",13,"0",10,"7159919",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"103509508",10,"50294508",10,"12791692",31,"",10,"7632844",10,"2465611",10,"30324853",10,"167725672",10,"175016437","1"
"111966",10,"27436550",10,"60006540",10,"12150402",10,"26385516",10,"21470622",10,"20713853",10,"47856138",10,"1401931",10,"2181173",10,"16375400",10,"10559642",10,"80188393",10,"73426366",10,"-36000",10,"6726027",10,"41094111",10,"36000",10,"47856138",10,"294846",10,"16350",10,"222011",10,"0",10,"121659",10,"0",10,"654866",10,"136091",10,"0",10,"1293684",10,"0",10,"10460992",10,"10468332",10,"48575022",10,"2020165",10,"2777274",10,"2380303",10,"0",10,"1339281",10,"257855",10,"0",10,"0",10,"0",10,"615485",10,"80188393",10,"14160624",10,"9877173",10,"2080162",10,"319521",10,"27437",13,"0",10,"1856331",10,"17397578",10,"8746295",10,"2304228",10,"392559",10,"231411",13,"0",10,"5723085",10,"21920023",10,"11570473",10,"3014137",10,"494604",10,"158161",13,"0",10,"6682648",10,"6519430",10,"3254484",10,"879297",13,"0",10,"78049",13,"0",10,"2307600",10,"1905207",10,"1370335",10,"325493",13,"0",10,"2331",13,"0",10,"207048",10,"10109107",10,"2436689",13,"0",10,"207713",10,"157961",10,"56508",10,"7250236",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"654866",31,"",31,"",31,"",31,"",31,"",10,"654866",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"0",10,"0",10,"-1414397",10,"0",10,"0",10,"1414397",10,"759531",10,"0",10,"0",10,"0",10,"0",10,"0",10,"759531",10,"73426366",10,"37255449",10,"8603317",31,"",10,"655350",10,"56508",10,"26855742",30,"",30,"","2"
"112075",10,"5392093",10,"71367836",10,"42252896",10,"16822744",10,"12292196",10,"8590984",10,"29114940",10,"4763290",10,"62596359",10,"4754450",10,"0",10,"28743169",10,"28439395",10,"0",10,"303774",10,"28811166",10,"0",10,"29114940",10,"919697",10,"173328",10,"2260692",10,"96965",10,"0",10,"8540094",10,"11990776",10,"8911822",10,"0",10,"18171354",10,"282821",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2431507",10,"150500",10,"670702",10,"0",10,"7036285",10,"0",10,"0",10,"0",10,"28743169",10,"8215623",10,"5789505",10,"786735",13,"0",10,"127810",13,"0",10,"1511573",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2042796",10,"1232209",10,"290619",13,"0",10,"116385",13,"0",10,"403583",10,"3392806",10,"1940415",10,"371759",13,"0",10,"295620",13,"0",10,"785012",10,"7860051",10,"2537924",10,"548937",13,"0",10,"281242",10,"1372741",10,"3119207",10,"6928119",10,"1181048",10,"219739",13,"0",10,"1111014",13,"0",10,"4416318",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"28439395",10,"12681101",10,"2217789",31,"",10,"1932071",10,"1372741",10,"10235693",10,"8134053",10,"8590984","1"
"112084",10,"3259723",10,"5463044",10,"1813911",10,"155054",10,"3494079",10,"398364",10,"3649133",10,"547057",10,"319001",10,"4346460",13,"0",10,"9476594",10,"9788143",10,"-1",10,"-311550",10,"2519093",10,"1441590",10,"3649133",10,"406220",10,"112000",10,"915608",13,"0",10,"42211",10,"1800736",10,"3276775",10,"1800736",13,"0",10,"6528974",13,"0",13,"0",13,"0",10,"151699",13,"0",13,"0",10,"617941",13,"0",10,"15197",10,"56794",10,"438829",13,"0",13,"0",10,"1667160",10,"9476594",10,"2462865",10,"1870797",10,"345641",13,"0",13,"0",13,"0",10,"246427",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"334376",10,"210328",10,"40600",13,"0",13,"0",13,"0",10,"83448",10,"3167014",10,"690097",10,"138456",13,"0",10,"183043",13,"0",10,"2155418",10,"1620077",10,"442877",10,"158175",13,"0",13,"0",10,"28149",10,"990876",10,"360864",10,"74741",10,"11695",13,"0",13,"0",13,"0",10,"274428",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1842947",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1842947",10,"9788143",10,"3288840",10,"694567",31,"",10,"183043",10,"28149",10,"5593544",10,"353369",10,"398365","1"
"112127",10,"22418572",10,"26532837",10,"415434",10,"2551663",10,"23565740",10,"17626776",10,"26117403",10,"0",10,"7584803",10,"915198",13,"0",10,"7528343",10,"4666891",10,"0",10,"2861452",10,"23255951",10,"0",10,"26117403",13,"0",10,"12440",13,"0",13,"0",10,"571946",13,"0",10,"584386",10,"571946",13,"0",10,"526164",13,"0",13,"0",13,"0",10,"12440",13,"0",13,"0",10,"4175140",13,"0",10,"1907902",10,"74854",10,"580706",13,"0",13,"0",10,"251137",10,"7528343",10,"1225973",10,"705362",10,"211801",10,"211147",10,"71443",13,"0",10,"26220",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"221656",10,"101349",10,"25620",10,"32011",10,"10831",13,"0",10,"51845",10,"310566",10,"50098",10,"10048",10,"7983",10,"2701",13,"0",10,"239736",10,"443371",10,"241740",10,"59944",10,"19997",10,"6766",13,"0",10,"114924",10,"1962203",10,"740415",10,"224265",10,"128006",10,"43311",13,"0",10,"826206",10,"349997",10,"20840",10,"230",13,"0",13,"0",13,"0",10,"328927",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"182069",10,"66330",10,"-399144",13,"0",13,"0",10,"150745",10,"153125",10,"0",10,"0",10,"0",10,"0",10,"0",10,"153125",10,"4666891",10,"2041873",10,"598238",31,"",10,"135052",10,"0",10,"1891728",10,"15963192",10,"17471806","1"
"112251",10,"156140805",10,"198171445",10,"21980758",10,"79100032",10,"97090655",10,"92462452",10,"176190687",10,"3981568",10,"30110442",10,"2099069",13,"0",10,"43253974",10,"41166657",10,"9162382",10,"11249699",10,"164940988",10,"0",10,"176190687",10,"0",13,"0",13,"0",13,"0",10,"991703",10,"4990199",10,"5981902",10,"5981902",13,"0",10,"25804451",13,"0",13,"0",13,"0",10,"2182381",13,"0",13,"0",10,"7114228",13,"0",10,"5427464",13,"0",10,"1067128",13,"0",13,"0",10,"1658322",10,"43253974",10,"20768119",10,"12851450",10,"2688966",10,"1689546",10,"609097",10,"432818",10,"2496242",10,"5153941",10,"2748284",10,"494227",10,"140079",10,"50500",10,"35885",10,"1684966",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"4785938",10,"730893",10,"137274",10,"109896",10,"39619",10,"28153",10,"3740103",10,"1809077",10,"795450",10,"183611",10,"78097",10,"28155",10,"20007",10,"703757",10,"6877785",10,"2446090",10,"785699",10,"261950",10,"94435",10,"67105",10,"3222506",10,"1222689",10,"167580",10,"11596",10,"61263",10,"22086",10,"15694",10,"944470",10,"549108",31,"",31,"",31,"",31,"",31,"",10,"549108",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"369181",10,"95648",10,"-2340831",13,"0",13,"0",10,"1876002",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"41166657",10,"20108928",10,"4397021",31,"",10,"843892",10,"599662",10,"15217154",10,"143573459",10,"153867973","1"
