unitid,"xf1a01",f1a01,"xf1a02",f1a02,"xf1a03",f1a03,"xf1a04",f1a04,"xf1a05",f1a05,"xf1a06",f1a06,"xf1a07",f1a07,"xf1a08",f1a08,"xf1a09",f1a09,"xf1a10",f1a10,"xf1a11",f1a11,"xf1a12",f1a12,"xf1a13",f1a13,"xf1a14",f1a14,"xf1a15",f1a15,"xf1a16",f1a16,"xf1a17",f1a17,"xf1a18",f1a18,"xf1a211",f1a211,"xf1a212",f1a212,"xf1a213",f1a213,"xf1a214",f1a214,"xf1a221",f1a221,"xf1a222",f1a222,"xf1a223",f1a223,"xf1a224",f1a224,"xf1a231",f1a231,"xf1a232",f1a232,"xf1a233",f1a233,"xf1a234",f1a234,"xf1a241",f1a241,"xf1a242",f1a242,"xf1a243",f1a243,"xf1a244",f1a244,"xf1a251",f1a251,"xf1a252",f1a252,"xf1a253",f1a253,"xf1a254",f1a254,"xf1a261",f1a261,"xf1a262",f1a262,"xf1a263",f1a263,"xf1a264",f1a264,"xf1a271",f1a271,"xf1a272",f1a272,"xf1a273",f1a273,"xf1a274",f1a274,"xf1a281",f1a281,"xf1a282",f1a282,"xf1a283",f1a283,"xf1a284",f1a284,"xf1b01",f1b01,"xf1b02",f1b02,"xf1b03",f1b03,"xf1b04",f1b04,"xf1b05",f1b05,"xf1b06",f1b06,"xf1b07",f1b07,"xf1b08",f1b08,"xf1b09",f1b09,"xf1b10",f1b10,"xf1b11",f1b11,"xf1b12",f1b12,"xf1b13",f1b13,"xf1b14",f1b14,"xf1b15",f1b15,"xf1b16",f1b16,"xf1b17",f1b17,"xf1b18",f1b18,"xf1b19",f1b19,"xf1b20",f1b20,"xf1b21",f1b21,"xf1b22",f1b22,"xf1b23",f1b23,"xf1b24",f1b24,"xf1b25",f1b25,"xf1c011",f1c011,"xf1c012",f1c012,"xf1c013",f1c013,"xf1c014",f1c014,"xf1c015",f1c015,"xf1c021",f1c021,"xf1c022",f1c022,"xf1c023",f1c023,"xf1c024",f1c024,"xf1c025",f1c025,"xf1c031",f1c031,"xf1c032",f1c032,"xf1c033",f1c033,"xf1c034",f1c034,"xf1c035",f1c035,"xf1c051",f1c051,"xf1c052",f1c052,"xf1c053",f1c053,"xf1c054",f1c054,"xf1c055",f1c055,"xf1c061",f1c061,"xf1c062",f1c062,"xf1c063",f1c063,"xf1c064",f1c064,"xf1c065",f1c065,"xf1c071",f1c071,"xf1c072",f1c072,"xf1c073",f1c073,"xf1c074",f1c074,"xf1c075",f1c075,"xf1c081",f1c081,"xf1c082",f1c082,"xf1c083",f1c083,"xf1c084",f1c084,"xf1c085",f1c085,"xf1c091",f1c091,"xf1c094",f1c094,"xf1c101",f1c101,"xf1c102",f1c102,"xf1c103",f1c103,"xf1c104",f1c104,"xf1c105",f1c105,"xf1c111",f1c111,"xf1c112",f1c112,"xf1c113",f1c113,"xf1c114",f1c114,"xf1c115",f1c115,"xf1c121",f1c121,"xf1c122",f1c122,"xf1c123",f1c123,"xf1c124",f1c124,"xf1c125",f1c125,"xf1c131",f1c131,"xf1c132",f1c132,"xf1c133",f1c133,"xf1c134",f1c134,"xf1c135",f1c135,"xf1c141",f1c141,"xf1c142",f1c142,"xf1c143",f1c143,"xf1c144",f1c144,"xf1c145",f1c145,"xf1c151",f1c151,"xf1c152",f1c152,"xf1c153",f1c153,"xf1c154",f1c154,"xf1c155",f1c155,"xf1c161",f1c161,"xf1c165",f1c165,"xf1c171",f1c171,"xf1c172",f1c172,"xf1c173",f1c173,"xf1c174",f1c174,"xf1c175",f1c175,"xf1c181",f1c181,"xf1c182",f1c182,"xf1c183",f1c183,"xf1c184",f1c184,"xf1c185",f1c185,"xf1c191",f1c191,"xf1c192",f1c192,"xf1c193",f1c193,"xf1c194",f1c194,"xf1c195",f1c195,"xf1d01",f1d01,"xf1d02",f1d02,"xf1d03",f1d03,"xf1d04",f1d04,"xf1d05",f1d05,"xf1d06",f1d06,"xf1h01",f1h01,"xf1h02",f1h02,"xf1e01",f1e01,"xf1e02",f1e02,"xf1e03",f1e03,"xf1e04",f1e04,"xf1e05",f1e05,"xf1e06",f1e06,"xf1e07",f1e07,"xf1e08",f1e08,"xf1e09",f1e09,"xf1e10",f1e10,"xf1e11",f1e11,f1fha
"154059",10,"24967173",10,"33433830",10,"16144680",10,"2075160",10,"19364310",10,"44331483",10,"1230000",10,"6545370",10,"7775370",10,"7670000",10,"1919897",10,"9589897",10,"17365267",10,"17289150",10,"1260285",10,"0",10,"8416781",10,"26966216",10,"340756",10,"0",10,"0",10,"340756",10,"2321235",10,"296860",10,"0",10,"2618095",10,"23015582",10,"1952500",10,"277805",10,"24690277",10,"5096551",10,"478734",10,"123256",10,"5452029",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"976946",13,"0",10,"644274",10,"332672",10,"15159922",10,"1082317",10,"97559",10,"16144680",10,"6673743",10,"4094963",10,"0",10,"0",10,"2820567",30,"",30,"",10,"2807784",10,"16397057",10,"0",10,"9244435",10,"2810438",10,"0",10,"0",10,"0",10,"419363",10,"689986",10,"0",10,"13164222",10,"0",10,"233020",10,"0",10,"0",10,"233020",10,"29794299",10,"12445710",10,"7069707",10,"1898356",10,"0",10,"3477647",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1886179",10,"992149",10,"315323",10,"0",10,"578707",10,"3057900",10,"1962971",10,"506631",10,"0",10,"588298",10,"2968353",10,"1163048",10,"482942",10,"0",10,"1322363",10,"1780821",10,"718345",10,"308349",10,"0",10,"754127",10,"1082317",10,"1082317",10,"472923",30,"",30,"",30,"",10,"472923",10,"2746834",10,"493035",10,"114609",13,"0",10,"2139190",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1713443",10,"476709",10,"152574",10,"0",10,"1084160",10,"28154480",10,"12875964",10,"3778784",10,"1082317",10,"10417415",10,"458018",10,"458018",10,"0",10,"0",10,"0",10,"0",10,"0",10,"458018",10,"0",10,"0",10,"0",10,"458018",10,"28612498",10,"12875964",10,"3778784",10,"1082317",10,"10875433",10,"29794299",10,"28612498",10,"1181801",10,"25784415",10,"0",10,"26966216",10,"11631390",10,"12378177",10,"2040832",10,"86149",10,"101532",10,"0",10,"0",10,"257021",10,"2485534",10,"2012611",10,"0",10,"2012611",10,"472923","1"
"154095",10,"104200036",10,"431146104",10,"168232477",10,"32382579",10,"295296206",10,"399496242",10,"6558621",10,"23895776",10,"30454397",10,"109134127",10,"14343507",10,"123477634",10,"153932031",10,"158552531",10,"49344284",10,"615895",10,"37051501",10,"245564211",10,"16366844",10,"100714",10,"0",10,"16467558",10,"14070551",10,"12969596",10,"0",10,"27040147",10,"273897760",10,"20568237",10,"1620490",10,"292845507",10,"50221804",10,"2228659",10,"14795285",10,"37655178",10,"31164627",10,"1210448",10,"216811",10,"32158264",10,"0",10,"0",10,"0",10,"0",10,"34727023",10,"21540781",10,"31288354",10,"24979450",10,"169101676",10,"11468934",10,"12338133",10,"168232477",10,"52504556",10,"23570695",10,"3003185",10,"2526100",10,"41966903",10,"0",10,"0",10,"9348059",10,"132919498",10,"0",10,"83585131",10,"0",10,"0",10,"0",10,"0",10,"2432621",10,"2303132",10,"0",10,"88320884",10,"6187924",10,"4310655",10,"0",10,"7366096",10,"17864675",10,"239105057",10,"67144722",10,"48408125",10,"14441187",13,"0",10,"4295410",10,"1428192",10,"782044",10,"141818",13,"0",10,"504330",10,"22588957",10,"9761507",10,"2879412",13,"0",10,"9948038",10,"19904061",10,"11954696",10,"3660835",13,"0",10,"4288530",10,"5973711",10,"3579456",10,"1136227",13,"0",10,"1258028",10,"23310720",10,"15586202",10,"2805426",13,"0",10,"4919092",10,"20576055",10,"6631824",10,"2631917",13,"0",10,"11312314",10,"11468934",10,"11468934",10,"4168835",30,"",30,"",30,"",10,"4168835",10,"41065873",10,"16709813",10,"4001072",13,"0",10,"20354988",10,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",10,"0",10,"968535",10,"691894",10,"0",10,"0",10,"276641",10,"218598595",10,"114105561",10,"31697894",10,"11468934",10,"61326206",10,"5009671",10,"5009671",10,"3094904",10,"0",10,"0",10,"0",10,"3094904",10,"8104575",10,"0",10,"0",10,"0",10,"8104575",10,"226703170",10,"114105561",10,"31697894",10,"11468934",10,"69430781",10,"239105057",10,"226703170",10,"12401887",10,"233162324",10,"0",10,"245564211",10,"51831219",10,"57813337",10,"6219785",10,"516256",10,"128618",10,"0",10,"1215685",10,"9439062",10,"17519406",10,"13350571",10,"0",10,"13350571",10,"4168835","1"
"154110",10,"24515345",10,"34646389",10,"19013933",10,"3919521",10,"19551977",10,"44067322",10,"3021737",10,"13822709",10,"16844446",10,"15055937",10,"0",10,"15055937",10,"31900383",10,"11980531",10,"1786340",13,"0",10,"-1599932",10,"12166939",10,"683366",10,"0",10,"0",10,"683366",10,"1950399",10,"174934",10,"0",10,"2125333",10,"26514676",10,"13585",10,"85769",10,"26442492",10,"6190591",10,"510252",10,"1305645",10,"5395198",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"19636622",10,"1281285",10,"1903974",10,"19013933",10,"6808600",10,"13533655",13,"0",13,"0",10,"2126314",30,"",30,"",10,"3111534",10,"25580103",13,"0",10,"8958272",10,"4434120",13,"0",13,"0",13,"0",10,"66541",10,"399719",10,"-118084",10,"13740568",10,"0",10,"0",10,"0",10,"0",10,"0",10,"39320671",10,"19261573",10,"11829696",10,"3692151",10,"0",10,"3739726",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"757353",10,"237360",10,"104945",10,"0",10,"415048",10,"1572779",10,"1089447",10,"429467",10,"0",10,"53865",10,"3191646",10,"1536481",10,"739235",10,"0",10,"915930",10,"1604176",10,"490697",10,"334224",10,"0",10,"779255",10,"1281284",10,"1281284",10,"5820989",30,"",30,"",30,"",10,"5820989",10,"3188291",10,"667764",10,"257472",10,"0",10,"2263055",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1157721",10,"0",10,"0",10,"0",10,"1157721",10,"37835812",10,"15851445",10,"5557494",10,"1281284",10,"15145589",10,"886432",10,"886432",10,"0",10,"0",10,"0",10,"0",10,"0",10,"886432",10,"0",10,"0",10,"0",10,"886432",10,"38722244",10,"15851445",10,"5557494",10,"1281284",10,"16032021",10,"39320671",10,"38722244",10,"598427",10,"12454944",10,"-886432",10,"12166939",10,"489650",10,"490000",10,"3626788",10,"1079538",10,"243314",13,"0",10,"871349",10,"7069242",10,"12890231",10,"7069242",10,"0",10,"7069242",10,"5820989","1"
"154129",10,"19289409",10,"22570685",10,"9810527",10,"0",10,"12760158",10,"32049567",10,"1382500",10,"3101944",10,"4484444",10,"9199118",10,"0",10,"9199118",10,"13683562",10,"8723971",10,"1163679",10,"722575",10,"7755780",10,"18366005",10,"346880",13,"0",10,"0",10,"346880",10,"777639",13,"0",10,"0",10,"777639",10,"11930240",10,"25908",10,"0",10,"11956148",10,"5166805",10,"291020",10,"14155",10,"5443670",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"250161",10,"0",10,"250161",10,"9098644",10,"714714",10,"2831",10,"9810527",10,"3680573",10,"1233337",10,"2142573",10,"0",10,"1183805",30,"",30,"",10,"1049506",10,"9289794",10,"0",10,"4874352",10,"1385528",10,"0",10,"0",10,"0",10,"262227",10,"511424",10,"22416",10,"7055947",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16345741",10,"5025636",10,"3417039",10,"854260",13,"0",10,"754337",10,"0",13,"0",13,"0",13,"0",10,"0",10,"2160803",10,"4533",10,"1133",13,"0",10,"2155137",10,"1664461",10,"471167",10,"117792",13,"0",10,"1075502",10,"632854",10,"442700",10,"110675",13,"0",10,"79479",10,"1814882",10,"431011",10,"107753",13,"0",10,"1276118",10,"998950",10,"312104",10,"78026",13,"0",10,"608820",10,"714714",10,"714714",10,"162210",30,"",30,"",30,"",10,"162210",10,"2072195",10,"360447",10,"90112",13,"0",10,"1621636",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15246705",10,"5439001",10,"1359751",10,"714714",10,"7733239",10,"7880",10,"7880",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7880",10,"0",10,"0",10,"0",10,"7880",10,"15254585",10,"5439001",10,"1359751",10,"714714",10,"7741119",10,"16345741",10,"15254585",10,"1091156",10,"17274849",10,"0",10,"18366005",10,"948755",10,"1065497",10,"583996",10,"15162",10,"90376",10,"0",10,"181799",10,"0",10,"871333",10,"709123",10,"0",10,"709123",10,"162210","1"
"154378",10,"13610551",10,"27281319",10,"9761336",10,"2247276",10,"19767259",10,"33377810",10,"1763852",10,"8315645",10,"10079497",10,"9218220",10,"0",10,"9218220",10,"19297717",10,"10355643",10,"582796",10,"0",10,"3141654",10,"14080093",10,"2244980",10,"109759",10,"0",10,"2354739",10,"0",10,"0",10,"0",10,"0",10,"21228344",10,"528829",10,"0",10,"21757173",10,"2717718",10,"574336",10,"122647",10,"3169407",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9227053",10,"654389",10,"120106",10,"9761336",10,"6172103",10,"7962351",10,"628600",10,"375823",10,"2101050",30,"",30,"",10,"3042081",10,"20282008",10,"0",10,"6811875",10,"2807354",10,"0",10,"991316",10,"0",10,"0",10,"159769",10,"0",10,"10770314",10,"0",10,"0",10,"0",10,"0",10,"0",10,"31052322",10,"9511513",10,"6686744",10,"1302641",10,"0",10,"1522128",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6211261",10,"2017526",10,"408687",10,"0",10,"3785048",10,"618384",10,"369950",10,"90795",10,"0",10,"157639",10,"2332572",10,"1381825",10,"339700",10,"0",10,"611047",10,"4421010",10,"1718115",10,"1050927",10,"0",10,"1651968",10,"1768776",10,"622641",10,"147747",10,"0",10,"998388",10,"654389",10,"654389",10,"1080812",30,"",30,"",30,"",10,"1080812",10,"2525542",10,"265823",10,"53301",10,"0",10,"2206418",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"29124259",10,"13062624",10,"3393798",10,"654389",10,"12013448",10,"386647",10,"386647",10,"0",10,"0",10,"0",10,"0",10,"0",10,"386647",10,"0",10,"0",10,"0",10,"386647",10,"29510906",10,"13062624",10,"3393798",10,"654389",10,"12400095",10,"31052322",10,"29510906",10,"1541416",10,"12567539",10,"-28862",10,"14080093",10,"2833",10,"2833",10,"3444417",10,"94049",10,"112610",10,"0",10,"362573",10,"264235",10,"4277884",10,"2672436",10,"524636",10,"3197072",10,"1080812","1"
"154396",10,"15481782",10,"12831444",10,"6929136",10,"4188249",10,"10090557",10,"25572339",10,"1463000",10,"4564232",10,"6027232",10,"6582000",10,"78455",10,"6660455",10,"12687687",10,"9331727",10,"1900169",10,"0",10,"1652756",10,"12884652",10,"876536",10,"57580",10,"0",10,"934116",10,"0",13,"0",10,"0",10,"0",10,"9605992",10,"923874",10,"0",10,"10529866",10,"1295760",10,"206718",10,"43406",10,"1459072",10,"0",13,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"0",10,"4085809",10,"0",10,"4085809",10,"6315444",10,"651116",10,"37424",10,"6929136",10,"2224396",10,"2142266",13,"0",13,"0",10,"597906",30,"",30,"",10,"5925569",10,"10890137",10,"0",10,"5331104",10,"1353627",10,"0",10,"0",10,"0",10,"0",10,"298315",10,"0",10,"6983046",10,"1176440",13,"0",13,"0",10,"0",10,"1176440",10,"19049623",10,"6700026",10,"3437577",10,"1174991",13,"0",10,"2087458",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"173719",10,"74535",10,"34873",13,"0",10,"64311",10,"826602",10,"541298",10,"203689",13,"0",10,"81615",10,"2220974",10,"1001391",10,"602851",13,"0",10,"616732",10,"1488968",10,"458953",10,"265372",13,"0",10,"764643",10,"418556",10,"418556",10,"42441",30,"",30,"",30,"",10,"42441",10,"3672159",10,"152776",10,"57755",13,"0",10,"3461628",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15543445",10,"5666530",10,"2339531",10,"418556",10,"7118828",10,"329088",10,"329088",10,"0",10,"0",10,"0",10,"0",10,"0",10,"329088",10,"0",10,"0",10,"0",10,"329088",10,"15872533",10,"5666530",10,"2339531",10,"418556",10,"7447916",10,"19049623",10,"15872533",10,"3177090",10,"10884002",10,"-1176440",10,"12884652",10,"813037",10,"909034",10,"1234278",10,"64961",10,"106374",10,"0",10,"0",10,"14246",10,"1419859",10,"1339526",10,"37892",10,"1377418",10,"42441","1"
"154572",10,"27902518",10,"38788079",10,"20659775",10,"1625688",10,"19753992",10,"47656510",10,"2790000",10,"10109983",10,"12899983",10,"10845000",10,"1754357",10,"12599357",10,"25499340",10,"15514088",10,"1794176",10,"0",10,"4848906",10,"22157170",10,"444784",10,"36000",10,"0",10,"480784",10,"0",10,"0",10,"0",10,"0",10,"32449395",10,"811310",10,"112113",10,"33148592",10,"5135733",10,"686583",10,"182829",10,"5639487",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"28480",10,"0",10,"28480",10,"0",10,"19482150",10,"1351073",10,"173448",10,"20659775",10,"6903126",10,"7086963",10,"3672907",10,"0",10,"3043086",30,"",30,"",10,"4929824",10,"25635906",10,"0",10,"9270872",10,"3698263",10,"0",10,"0",10,"0",10,"159415",10,"96279",10,"0",10,"13224829",10,"0",10,"0",10,"0",10,"0",10,"0",10,"38860735",10,"12069193",10,"8399469",10,"2208843",10,"0",10,"1460881",10,"59124",10,"41535",10,"5551",10,"0",10,"12038",10,"8335606",10,"1298941",10,"375037",10,"0",10,"6661628",10,"6290012",10,"2495249",10,"2031496",10,"0",10,"1763267",10,"1565086",10,"1102185",10,"318990",10,"0",10,"143911",10,"1476724",10,"908363",10,"230377",10,"0",10,"337984",10,"4339198",10,"832292",10,"272752",10,"0",10,"3234154",10,"1351073",10,"1351073",10,"160410",30,"",30,"",30,"",10,"160410",10,"2613278",10,"333339",10,"80789",10,"0",10,"2199150",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"38259704",10,"15411373",10,"5523835",10,"1351073",10,"15973423",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"38259704",10,"15411373",10,"5523835",10,"1351073",10,"15973423",10,"38860735",10,"38259704",10,"601031",10,"21556139",10,"0",10,"22157170",10,"459000",10,"523000",10,"3964963",10,"93142",10,"0",10,"0",10,"0",10,"0",10,"4058105",10,"3897695",10,"0",10,"3897695",10,"160410","1"
"154642",10,"9320861",10,"10154324",10,"7008249",10,"2482242",10,"5628317",10,"14949178",10,"0",10,"2060089",10,"2060089",10,"1856502",10,"14079",10,"1870581",10,"3930670",10,"1289573",13,"0",13,"0",10,"9728935",10,"11018508",10,"145550",13,"0",10,"0",10,"145550",10,"0",13,"0",10,"0",13,"0",10,"6588950",10,"187015",10,"0",10,"6775965",10,"5018125",10,"325429",10,"2455192",10,"2888362",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"344447",10,"0",10,"344447",10,"8854178",10,"604133",10,"2450062",10,"7008249",10,"1997107",10,"2123895",10,"110129",10,"0",10,"1293729",30,"",30,"",10,"157931",10,"5682791",10,"0",10,"4061850",10,"1829043",10,"0",10,"0",10,"0",10,"0",10,"265286",10,"94761",10,"6250940",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11933731",10,"4543004",10,"2931512",10,"412312",13,"0",10,"1199180",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"911104",10,"325812",10,"60531",13,"0",10,"524761",10,"1017953",10,"677157",10,"98542",13,"0",10,"242254",10,"1227892",10,"469128",10,"73665",13,"0",10,"685099",10,"338315",10,"264551",10,"56732",13,"0",10,"17032",10,"601283",10,"601283",10,"1131896",30,"",30,"",30,"",10,"1131896",10,"906451",10,"86440",10,"19837",13,"0",10,"800174",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10677898",10,"4754600",10,"721619",10,"601283",10,"4600396",10,"12974",10,"12974",10,"0",10,"0",10,"0",10,"0",10,"0",10,"12974",10,"0",10,"0",10,"0",10,"12974",10,"10690872",10,"4754600",10,"721619",10,"601283",10,"4613370",10,"11933731",10,"10690872",10,"1242859",10,"9508567",10,"267082",10,"11018508",10,"2910497",10,"3187366",10,"1530175",10,"62102",10,"0",10,"0",10,"0",10,"80761",10,"1673038",10,"541142",10,"0",10,"541142",10,"1131896","1"
"154697",10,"10543208",10,"19469762",10,"7532292",10,"3939785",10,"15877255",10,"26420463",10,"137430",10,"1574779",10,"1712209",10,"3671071",10,"0",10,"3671071",10,"5383280",10,"7578380",10,"4912432",10,"2225224",10,"6321147",10,"21037183",10,"958482",10,"94000",10,"496",10,"1051986",10,"843340",13,"0",10,"0",10,"843340",10,"13969371",13,"0",10,"0",10,"13969371",10,"1614676",10,"365226",10,"63346",10,"1916556",10,"1655489",10,"32662",10,"0",10,"1688151",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"7247553",10,"333887",10,"49148",10,"7532292",10,"6616837",10,"3213477",13,"0",13,"0",10,"1724864",30,"",30,"",10,"1292188",10,"12847366",13,"0",10,"7619360",10,"6396225",13,"0",13,"0",13,"0",10,"476232",10,"551150",10,"0",10,"15042967",13,"0",13,"0",13,"0",10,"0",10,"0",10,"27890333",10,"9541599",10,"5756931",10,"958838",13,"0",10,"2825830",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1069515",10,"2385",13,"0",13,"0",10,"1067130",10,"2808969",10,"1549375",10,"393910",13,"0",10,"865684",10,"1990214",10,"1104196",10,"195235",13,"0",10,"690783",10,"3736067",10,"1654871",10,"532595",13,"0",10,"1548601",10,"2028578",10,"570914",10,"129879",13,"0",10,"1327785",10,"347487",10,"347487",10,"3351793",30,"",30,"",30,"",10,"3351793",10,"2048557",10,"266802",10,"65153",13,"0",10,"1716602",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"92",10,"0",10,"0",10,"0",10,"92",10,"26922871",10,"10905474",10,"2275610",10,"347487",10,"13394300",10,"133716",10,"133716",10,"0",10,"0",10,"0",10,"0",10,"0",10,"133716",10,"0",10,"0",10,"0",10,"133716",10,"27056587",10,"10905474",10,"2275610",10,"347487",10,"13528016",10,"27890333",10,"27056587",10,"833746",10,"20206964",10,"-3527",10,"21037183",10,"4215276",10,"4647504",10,"1601984",10,"70577",10,"47000",13,"0",10,"240754",10,"2085760",10,"4046075",10,"430455",10,"263827",10,"694282",10,"3351793","1"
"154800",10,"15803565",10,"46623440",10,"20359222",10,"493703",10,"26757921",10,"42561486",10,"810846",10,"6591862",10,"7402708",10,"9796696",10,"342468",10,"10139164",10,"17541872",10,"15562539",10,"426187",10,"0",10,"9030888",10,"25019614",10,"1811076",10,"178582",10,"0",10,"1989658",10,"0",10,"0",10,"0",10,"0",10,"25802536",10,"1824410",10,"0",10,"27626946",10,"14837971",10,"1404301",10,"108481",10,"16133791",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"18309629",10,"2153921",10,"104328",10,"20359222",10,"11264631",10,"6613132",10,"96764",10,"4229",10,"4979701",30,"",30,"",10,"936643",10,"23895100",10,"0",10,"14081808",10,"9327845",10,"0",10,"0",10,"0",10,"4316",10,"620061",10,"0",10,"24034030",10,"0",10,"0",10,"0",10,"0",10,"0",10,"47929130",10,"14957229",10,"12379176",10,"2054632",10,"0",10,"523421",10,"0",10,"0",10,"0",10,"0",10,"0",10,"34541",10,"24",10,"4",10,"0",10,"34513",10,"3441016",10,"2380116",10,"633493",10,"0",10,"427407",10,"4509254",10,"3444420",10,"627336",10,"0",10,"437498",10,"8756856",10,"3913193",10,"712714",10,"0",10,"4130949",10,"2581877",10,"1339199",10,"243910",10,"0",10,"998768",10,"2153921",10,"2153921",10,"4669235",30,"",30,"",30,"",10,"4669235",10,"5051173",10,"958079",10,"174496",10,"0",10,"3918598",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"278091",10,"0",10,"0",10,"0",10,"278091",10,"46433193",10,"24414207",10,"4446585",10,"2153921",10,"15418480",10,"507800",10,"507800",10,"4153",10,"0",10,"0",10,"0",10,"4153",10,"511953",10,"0",10,"0",10,"0",10,"511953",10,"46945146",10,"24414207",10,"4446585",10,"2153921",10,"15930433",10,"47929130",10,"46945146",10,"983984",10,"24035630",10,"0",10,"25019614",10,"4940363",10,"5228487",10,"5476219",10,"1136913",10,"96764",10,"0",10,"0",10,"0",10,"6709896",10,"2012509",10,"28152",10,"2040661",10,"4669235","1"
"154907",10,"5549178",10,"6004235",10,"4377230",10,"4894796",10,"6521801",10,"12070979",10,"75000",10,"558655",10,"633655",10,"1840000",10,"474552",10,"2314552",10,"2948207",10,"3689683",10,"247126",10,"0",10,"5185963",10,"9122772",10,"429388",10,"0",10,"0",10,"429388",10,"0",13,"0",10,"0",13,"0",10,"6703777",10,"704757",10,"0",10,"7408534",10,"1335862",10,"773783",10,"117545",10,"1992100",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"4237985",10,"401313",10,"261868",10,"4377430",10,"2186847",10,"2410912",10,"244414",13,"0",10,"737360",30,"",30,"",10,"395630",10,"5975163",10,"0",10,"4625125",10,"2785263",10,"0",10,"0",10,"0",10,"0",10,"237696",10,"0",10,"7648084",10,"0",10,"0",10,"0",10,"0",10,"0",10,"13623247",10,"6185504",10,"3562179",10,"713612",13,"0",10,"1909713",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"721246",10,"338758",10,"73822",13,"0",10,"308666",10,"1547086",10,"1063281",10,"209162",13,"0",10,"274643",10,"1129803",10,"662441",10,"135340",13,"0",10,"332022",10,"979098",10,"192263",10,"36911",13,"0",10,"749924",10,"401113",10,"401113",10,"518983",30,"",30,"",30,"",10,"518983",10,"1089247",10,"281008",10,"61519",13,"0",10,"746720",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"12572080",10,"6099930",10,"1230366",10,"401113",10,"4840671",10,"70616",10,"70616",10,"0",10,"0",10,"0",10,"0",10,"0",10,"70616",10,"0",10,"0",10,"0",10,"70616",10,"12642696",10,"6099930",10,"1230366",10,"401113",10,"4911287",10,"13623247",10,"12642696",10,"980551",10,"8142221",10,"0",10,"9122772",10,"1478638",10,"1578341",10,"1546678",10,"60900",10,"0",10,"0",10,"74350",10,"563899",10,"2245827",10,"691622",10,"1035222",10,"1726844",10,"518983","1"
