unitid,"xa013",a013,"xa023",a023,"xa043",a043,"xa053",a053,"xa063",a063,"xa073",a073,"xa083",a083,"xa093",a093,"xa103",a103,"xa113",a113,"xa123",a123,"xa133",a133,"xa143",a143,"xa153",a153,"xa163",a163,"xj013",j013,"xj023",j023,"xj033",j033,"xj043",j043,"xj053",j053,"xj063",j063,"xj073",j073,"xj083",j083,"xb013",b013,"xb023",b023,"xb033",b033,"xb043",b043,"xb063",b063,"xb073",b073,"xb083",b083,"xb093",b093,"xb103",b103,"xb113",b113,"xb123",b123,"xb133",b133,"xbline15",bline15,"xb163",b163,"xbline18",bline18,"xb193",b193,"xbline21",bline21,"xbother",bother,"xb223",b223,"xb234",b234,"xb244",b244,"xb254",b254,"xb274",b274,"xe013",e013,"xe023",e023,"xe033",e033,"xe043",e043,"xe053",e053,"xe063",e063,"xe073",e073,"xg01",g01,"xg02",g02,"xg03",g03,"xg04",g04,"xg05",g05,fha,"xh011",h011,"xh012",h012,"xh021",h021,"xh022",h022,"xk014",k014,"xk025",k025,"xk035",k035
"100919",10,"1584961",10,"0",10,"5776356",10,"110000",10,"1541213",10,"33000",10,"0",10,"42872",10,"0",10,"6800",10,"716929",10,"0",10,"653257",10,"0",10,"10465388",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4090615",10,"0",10,"0",10,"677507",10,"822611",10,"1554786",10,"862444",10,"1336645",10,"115699",10,"115591",10,"9575898",10,"712673",10,"107256",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10288571",10,"5300137",10,"1092458",10,"0",10,"6392595",10,"1002360",10,"143509",10,"13000",10,"0",10,"14623",10,"163153",10,"1336645",10,"2200000",10,"0",10,"75000",10,"2125000",10,"102065","2",31,"",31,"",31,"",31,"",10,"45000",10,"22391800",10,"10062413"
"101897",10,"1805044",10,"0",10,"4760836",10,"0",10,"1518652",10,"94776",10,"0",10,"152621",10,"2506",10,"5347",10,"127080",10,"0",10,"68615",10,"0",10,"8535477",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3112314",10,"0",10,"0",10,"806816",10,"600264",10,"972498",10,"801626",10,"2016687",10,"54554",10,"-14105",10,"8350654",10,"129869",10,"14105",10,"0",10,"0",10,"0",10,"0",10,"52709",10,"8533232",10,"4252151",10,"954519",10,"0",10,"5206670",10,"1366847",10,"31302",10,"14400",10,"0",10,"4162",10,"599976",10,"2016687",10,"41649",10,"0",10,"19796",10,"21853",10,"2944","1",10,"27570",10,"27570",10,"28077",10,"28077",10,"252083",10,"25000000",10,"3500000"
"104708",10,"12789848",10,"0",10,"7993614",10,"23220924",10,"5402737",10,"47294",10,"50526",10,"1199278",10,"0",10,"314305",10,"261400",10,"0",10,"1052933",10,"0",10,"52332859",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"25738921",10,"0",10,"806404",10,"4248142",10,"2911950",10,"3571088",10,"3169062",10,"5823804",10,"132226",10,"329860",10,"46731457",10,"4372432",10,"138594",10,"0",10,"0",10,"0",10,"0",10,"0",10,"51103889",10,"32637526",10,"5175213",10,"0",10,"37812739",10,"4377121",10,"395627",10,"129554",10,"0",10,"449769",10,"471733",10,"5823804",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"189750",10,"189750",10,"189552",10,"189552",10,"4434218",10,"36124124",10,"12609322"
"106704",10,"24284528",10,"0",10,"41010669",10,"0",10,"7769939",10,"4633683",10,"0",10,"1367691",10,"0",10,"1044908",10,"14453882",10,"0",10,"654989",10,"0",10,"95220289",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"33435081",10,"1014606",10,"499549",10,"5920200",10,"2900135",10,"5375399",10,"6381723",10,"19112503",10,"1074409",10,"3459427",10,"79173032",10,"14521881",10,"579000",10,"0",10,"0",10,"0",10,"0",10,"1033179",10,"94728092",10,"33014501",10,"8482734",10,"0",10,"41497235",10,"4888372",10,"329136",10,"4133800",10,"0",10,"941176",10,"8820019",10,"19112503",10,"46042500",10,"8032500",10,"1607500",10,"52467500",10,"2387640","1",10,"6668581",10,"7579390",10,"7733099",10,"8366441",10,"5495894",10,"173171000",10,"41971000"
"107743",10,"623722",10,"0",10,"2862758",10,"221918",10,"1764648",10,"541291",10,"34331",10,"0",10,"0",10,"591",10,"157995",10,"0",10,"0",10,"0",10,"6207254",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1620524",10,"0",10,"719227",10,"403272",10,"690787",10,"566199",10,"279197",10,"940416",10,"102760",10,"12758",10,"5335140",10,"192303",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5527443",10,"2575630",10,"724860",10,"0",10,"3300490",10,"610550",10,"30796",10,"185836",10,"0",10,"35081",10,"78153",10,"940416",10,"515000",10,"0",10,"75000",10,"440000",10,"26450","2",31,"",31,"",31,"",31,"",10,"57500",10,"5200000",10,"2700000"
"110583",10,"86406264",10,"0",10,"143325601",10,"0",10,"44876841",10,"8634042",10,"0",10,"10739660",10,"532332",10,"754123",10,"42490757",10,"0",10,"7812525",10,"0",10,"345572145",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"121461247",10,"8991143",10,"4249057",10,"26378095",10,"32553587",10,"39217759",10,"19588243",10,"35331263",10,"1540861",10,"-5827",10,"289305428",10,"39187918",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"328493346",10,"159628129",10,"24769069",10,"0",10,"184397198",10,"16733519",10,"944898",10,"15171451",10,"0",10,"1850442",10,"630953",10,"35331263",10,"37483597",10,"0",10,"806943",10,"36676654",10,"2184424","1",10,"0",10,"0",10,"4339514",10,"4339514",10,"11295794",10,"770250222",10,"48355357"
"112817",10,"8882656",10,"0",10,"53389670",10,"51797503",10,"7845401",10,"14497806",10,"0",10,"1526215",10,"28877",10,"0",10,"10507062",10,"0",10,"6469882",10,"0",10,"154945072",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"70678092",10,"0",10,"1701253",10,"12080156",10,"10837376",10,"27424342",10,"10322131",10,"6192089",10,"929424",10,"4490590",10,"144655453",10,"5992847",10,"218294",10,"0",10,"0",10,"0",10,"0",10,"0",10,"150648300",10,"82669302",10,"0",10,"17773893",10,"100443195",10,"5059041",10,"500921",10,"488353",10,"0",10,"38689",10,"105085",10,"6192089",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"630658",10,"630658",10,"643585",10,"643585",10,"1696178",10,"173904900",10,"33252639"
"115001",10,"5795112",10,"1487657",10,"31414145",10,"16394075",10,"8287780",10,"820793",10,"0",10,"952983",10,"0",10,"191902",10,"922148",10,"0",10,"1035130",10,"0",10,"67301725",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"24612339",10,"135228",10,"2549747",10,"6408161",10,"8149629",10,"8634946",10,"4126082",10,"7606114",10,"0",10,"4047555",10,"66269801",10,"1652088",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"67921889",10,"38874008",10,"6289814",10,"0",10,"45163822",10,"6436246",10,"349075",10,"820793",10,"0",10,"0",10,"0",10,"7606114",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"2207395",10,"42015344",10,"22341938"
"118912",10,"2663434",10,"37562",10,"1380789",10,"30850405",10,"2318948",10,"4898413",10,"0",10,"274037",10,"0",10,"210495",10,"1440385",10,"0",10,"5296579",10,"0",10,"49371047",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16487625",10,"189200",10,"1950739",10,"6136079",10,"3981011",10,"5839439",10,"9563031",10,"1549529",10,"0",10,"3491698",10,"49188351",10,"2021852",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"51210203",10,"26176743",10,"4695654",10,"0",10,"30872397",10,"1336925",10,"137919",10,"39955",10,"0",10,"0",10,"34730",10,"1549529",10,"7285000",10,"0",10,"265000",10,"7020000",10,"303531","1",10,"406612",10,"406612",10,"894495",10,"894495",10,"16202504",10,"42322401",10,"11689140"
"122791",10,"4058569",10,"0",10,"1892204",10,"0",10,"1383056",10,"169606",10,"0",10,"1453214",10,"415198",10,"402996",10,"3647389",10,"0",10,"3965198",10,"0",10,"17387430",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17917808",10,"0",10,"601300",10,"2250977",10,"5382889",10,"2207971",10,"265709",10,"1448007",10,"1390672",10,"0",10,"31465333",10,"8728971",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"40194306",10,"21642520",10,"3719832",10,"67642",10,"25429994",10,"1019902",10,"192088",10,"55838",10,"0",10,"180179",10,"0",10,"1448007",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"2295622",10,"1132096",10,"2527158",10,"1291026",10,"0",10,"0",10,"0"
"126119",10,"1786894",10,"10534",10,"13367570",10,"13542188",10,"7091878",10,"5750068",10,"0",10,"219250",10,"0",10,"558253",10,"266102",10,"0",10,"654426",10,"0",10,"43247163",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16481298",10,"0",10,"475518",10,"6481418",10,"6389171",10,"5154670",10,"2795205",10,"6287856",10,"0",10,"755349",10,"44820485",10,"278342",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"45098827",10,"24026139",10,"5160430",10,"0",10,"29186569",10,"4554430",10,"205509",10,"479447",10,"0",10,"219250",10,"829220",10,"6287856",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"4866017",10,"5866220",10,"5656687",10,"6196605",10,"975318",10,"44000000",10,"18100000"
"127778",10,"2062080",10,"0",10,"3960851",10,"0",10,"5887245",10,"546801",10,"106358",10,"0",10,"0",10,"0",10,"1501478",10,"0",10,"0",10,"0",10,"14064813",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7193128",10,"0",10,"1578",10,"457598",10,"628566",10,"667461",10,"1025319",10,"2281905",10,"0",10,"551333",10,"12806888",10,"1515412",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"14322300",10,"6432611",10,"1277763",10,"0",10,"7710374",10,"1161689",10,"112278",10,"546801",10,"0",10,"0",10,"461137",10,"2281905",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"264096",10,"30600000",10,"3145000"
"130396",10,"5867414",10,"0",10,"14078982",10,"0",10,"1610701",10,"734127",10,"0",10,"41108",10,"0",10,"11902",10,"168402",10,"0",10,"308899",10,"0",10,"22821535",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9999633",10,"0",10,"765283",10,"2873295",10,"2534837",10,"3779554",10,"1431200",10,"2366841",10,"0",10,"-155874",10,"23594769",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23594769",10,"13440540",10,"548252",10,"3537032",10,"17525824",10,"1173634",10,"120819",10,"305079",10,"0",10,"0",10,"767309",10,"2366841",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",10,"0",10,"0",10,"0",10,"732225",10,"24466135",10,"6104013"
"135160",10,"2502528",10,"0",10,"10911200",10,"0",10,"2293739",10,"706228",10,"29530",10,"71174",10,"0",10,"8085",10,"971066",10,"0",10,"311195",10,"0",10,"17804745",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6567190",10,"0",10,"0",10,"2320707",10,"1637534",10,"2814643",10,"1789520",10,"1442462",10,"12350",10,"0",10,"16584406",10,"857933",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17442339",10,"8087473",10,"2033313",10,"119954",10,"10240740",10,"1107612",10,"76543",10,"15004",10,"0",10,"0",10,"243303",10,"1442462",10,"16185",10,"0",10,"16185",10,"0",10,"953","1",10,"2082389",10,"2760639",10,"2308885",10,"3118839",10,"159029",10,"41000000",10,"6100000"
"137023",10,"579863",10,"0",10,"6667186",10,"0",10,"943408",10,"1283160",10,"0",10,"0",10,"0",10,"801117",10,"0",10,"0",10,"0",10,"0",10,"10274734",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4942827",10,"0",10,"0",10,"0",10,"2052037",10,"0",10,"1220759",10,"0",10,"0",10,"0",10,"8215623",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8215623",10,"3339090",10,"1555829",10,"0",10,"4894919",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"420792"
"138716",10,"7261401",10,"0",10,"19673971",10,"0",10,"8275968",10,"1593218",10,"314231",10,"335759",10,"0",10,"30694",10,"6666564",10,"0",10,"697952",10,"0",10,"44849758",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15564531",10,"0",10,"440989",10,"3016645",10,"2320186",10,"7364994",10,"2433065",10,"6563230",10,"0",10,"0",10,"37703640",10,"6964679",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"44668319",10,"17913302",10,"5422271",10,"0",10,"23335573",10,"4739417",10,"300342",10,"1142539",10,"0",10,"20803",10,"360129",10,"6563230",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"1442438",10,"1442438",10,"1564630",10,"1564630",10,"1708430",10,"75517008",10,"10166912"
"139940",10,"80185535",10,"0",10,"159452366",10,"0",10,"23828977",10,"26417718",10,"142350",10,"15733289",10,"47106",10,"8538557",10,"20229378",10,"0",10,"9031287",10,"0",10,"343606563",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"114127668",10,"48142039",10,"11144446",10,"29698961",10,"18004306",10,"29430533",10,"19774429",10,"38318448",10,"0",10,"-4388075",10,"304252755",10,"15125546",10,"-1732799",10,"0",10,"0",10,"0",10,"0",32,"0",10,"319378301",10,"168136814",10,"41273715",10,"0",10,"209410529",10,"7381228",10,"0",10,"12667809",10,"0",10,"2169650",10,"16099761",10,"38318448",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"33842716",10,"33842716",10,"65453026",10,"65453026",10,"21361854",10,"415743875",10,"199060124"
"141158",10,"1157716",10,"0",10,"6071270",10,"0",10,"1020419",10,"1649372",10,"52667",10,"63503",10,"0",10,"81250",10,"0",10,"0",10,"271393",10,"0",10,"10367590",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4355778",10,"0",10,"0",10,"1069452",10,"1457969",10,"1721774",10,"302773",10,"1473806",10,"0",10,"0",10,"10381552",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10381552",10,"5042060",10,"1248700",10,"0",10,"6290760",10,"765553",10,"30000",10,"678253",10,"0",10,"0",10,"0",10,"1473806",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"450000",10,"11273910",10,"5607372"
"141811",10,"6998742",10,"0",10,"12874983",10,"0",10,"2538595",10,"51117",10,"0",10,"174254",10,"4341",10,"635447",10,"2304993",10,"0",10,"60052",10,"0",10,"25642524",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"12330713",10,"3607",10,"2575835",10,"2757646",10,"2558101",10,"1307286",10,"2414788",10,"1119125",10,"0",10,"0",10,"25067101",10,"2031927",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"27099028",10,"15739358",10,"363446",10,"3157032",10,"19259836",10,"1011793",10,"82746",10,"20386",10,"0",10,"0",10,"4200",10,"1119125",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"2316324",10,"65900000",10,"9300000"
"144704",10,"159499",10,"0",10,"61571",10,"0",10,"49878",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"270948",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"154948",10,"0",10,"0",10,"22000",10,"2310",10,"15000",10,"25930",10,"49878",10,"0",10,"0",10,"270066",10,"5000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"259248",10,"534314",10,"130313",10,"6558",10,"1169",10,"138040",10,"49878",10,"0",10,"0",10,"0",10,"0",10,"0",10,"49878",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"2000000",10,"1000000",10,"3000000"
"147411",10,"2689532",10,"0",10,"978492",10,"6495452",10,"1133071",10,"4346339",10,"0",10,"0",10,"0",10,"0",10,"1052009",10,"0",10,"2533038",10,"0",10,"19227933",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5669677",10,"0",10,"406094",10,"592390",10,"993109",10,"5500000",10,"2010853",10,"1219978",10,"0",10,"0",10,"16392101",10,"1362258",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17754359",10,"8360580",10,"1545349",10,"78157",10,"9984086",10,"1120353",10,"0",10,"72750",10,"0",10,"26875",10,"0",10,"1219978",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"2600248",10,"26000000",10,"10000000"
"150640",10,"13200",10,"0",10,"0",10,"0",10,"7000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"20200",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"85853",10,"0",10,"0",10,"0",10,"0",10,"30000",10,"0",10,"0",10,"0",10,"0",10,"115853",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"115853",10,"72000",10,"19035",10,"0",10,"91035",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"0",10,"150000",10,"15000"
"151537",10,"401125",10,"0",10,"0",10,"0",10,"78724",10,"650",10,"0",10,"9800",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"490299",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"199840",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"89194",10,"0",10,"0",10,"289034",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"289034",10,"0",10,"0",10,"0",10,"0",10,"78724",10,"0",10,"650",10,"0",10,"9820",10,"0",10,"89194",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0"
"154800",10,"6881426",10,"0",10,"10527193",10,"7106377",10,"2785181",10,"0",10,"0",10,"21467",10,"0",10,"0",10,"3254026",10,"0",10,"1178409",10,"0",10,"31754079",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"13191004",10,"0",10,"7845",10,"2316686",10,"2800875",10,"3004068",10,"1837400",10,"3118789",10,"164000",10,"449624",10,"26890291",10,"3096492",10,"0",10,"0",10,"0",10,"0",10,"0",10,"100",10,"29986883",10,"14775606",10,"2667726",10,"0",10,"17443332",10,"2131461",10,"84311",10,"0",10,"0",10,"0",10,"903017",10,"3118789",10,"6620000",10,"0",10,"405000",10,"6215000",10,"267207","2",31,"",31,"",31,"",31,"",10,"910313",10,"30310320",10,"15263300"
"156125",10,"35468768",10,"0",10,"61631921",10,"4070239",10,"14311957",10,"4539796",10,"0",10,"16505851",10,"0",10,"6301058",10,"10224624",10,"0",10,"1758738",10,"0",10,"154812952",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"45863278",10,"12003582",10,"11978785",10,"16170773",10,"11099472",10,"9617682",10,"15299454",10,"10328532",10,"2494628",10,"0",10,"134856186",10,"15608703",10,"1920602",10,"0",10,"0",10,"0",10,"0",10,"0",10,"150464889",10,"73429576",10,"13193060",10,"163406",10,"86786042",10,"4683897",10,"555442",10,"0",10,"0",10,"0",10,"5089193",10,"10328532",10,"32409208",10,"9770000",10,"980359",10,"41198849",10,"1825380","1",10,"118540207",10,"118540207",10,"122341524",10,"122341524",10,"1674028",10,"362899209",10,"85000000"
"159009",10,"15143207",10,"0",10,"21063921",10,"0",10,"16259934",10,"952305",10,"0",10,"401556",10,"8879",10,"229756",10,"12103672",10,"0",10,"2009449",10,"0",10,"68172679",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17075313",10,"1134722",10,"153979",10,"7862750",10,"3002434",10,"10947330",10,"2793394",10,"10536734",10,"519205",10,"0",10,"54025861",10,"11801440",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1355112",10,"67182413",10,"30978491",10,"5157666",10,"0",10,"36136157",10,"7303952",10,"929586",10,"323257",10,"0",10,"341311",10,"1638628",10,"10536734",10,"5362450",10,"0",10,"396343",10,"4966107",10,"160100","1",10,"1359337",10,"1313277",10,"1759239",10,"1657547",10,"6030247",10,"89249365",10,"30612319"
"160038",10,"21349153",10,"0",10,"24939078",10,"0",10,"9660789",10,"2838721",10,"0",10,"49857",10,"0",10,"833699",10,"5311089",10,"0",10,"2091062",10,"0",10,"67073448",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23482771",10,"1260936",10,"1352344",10,"5363807",10,"3349062",10,"6502291",10,"4459465",10,"13060325",10,"33486",10,"0",10,"58864487",10,"7318074",10,"343733",10,"0",10,"0",10,"0",10,"0",10,"0",10,"66182561",10,"26792595",10,"5046598",10,"0",10,"31839193",10,"7813096",10,"655283",10,"1250",10,"0",10,"16861",10,"4573835",10,"13060325",10,"7210000",10,"0",10,"170000",10,"7040000",10,"335192","1",10,"1955911",10,"1955911",10,"2084152",10,"2084152",10,"1338624",10,"136896211",10,"41167512"
"160843",10,"103100",10,"0",10,"1169859",10,"0",10,"211360",10,"0",10,"0",10,"0",10,"0",10,"0",10,"63827",10,"0",10,"58858",10,"0",10,"1607004",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"803539",10,"0",10,"0",10,"0",10,"83880",10,"302941",10,"150708",10,"210919",10,"0",10,"0",10,"1551987",10,"62387",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1614374",10,"957224",10,"187394",10,"0",10,"1144618",10,"210919",10,"0",10,"0",10,"0",10,"0",10,"0",10,"210919",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"43446",10,"1725935",10,"1403251"
"162122",10,"11171848",10,"0",10,"5744507",10,"8403366",10,"2805886",10,"801170",10,"0",10,"179949",10,"0",10,"0",10,"0",10,"0",10,"797138",10,"0",10,"29903864",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11315010",10,"0",10,"0",10,"2744654",10,"2211644",10,"6335140",10,"2081245",10,"2874868",10,"30111",10,"0",10,"27592672",10,"2176244",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"29768916",10,"16677499",10,"3586200",10,"0",10,"20263699",10,"1179351",10,"12500",10,"262856",10,"0",10,"8076",10,"1412085",10,"2874868",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"142708",10,"142708",10,"862983",10,"862983",10,"1903245",10,"31943393",10,"12713009"
"163268",10,"44731727",10,"0",10,"59360163",10,"0",10,"28770949",10,"30514009",10,"0",10,"6487135",10,"9570",10,"1707574",10,"34473298",10,"0",10,"5344359",10,"0",10,"211398784",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"53374335",10,"19529917",10,"31865264",10,"11807336",10,"6240486",10,"17168947",10,"11636617",10,"18058594",10,"4124176",10,"3690650",10,"177496322",10,"30142318",10,"2183413",10,"0",10,"0",10,"0",10,"0",10,"0",10,"207638640",10,"86612650",10,"18995508",10,"0",10,"105608158",10,"3677299",10,"882388",10,"4615202",10,"0",10,"299004",10,"8584701",10,"18058594",10,"46672509",10,"15071278",10,"2599321",10,"59144466",10,"2593637","1",10,"11161792",10,"12909753",10,"13950668",10,"14663036",10,"4982226",10,"428785000",10,"43738032"
"166513",10,"43422000",10,"0",10,"72338000",10,"0",10,"11766000",10,"2582000",10,"490000",10,"9513000",10,"130000",10,"348000",10,"6265000",10,"0",10,"6435000",10,"0",10,"153289000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"49533000",10,"23764000",10,"3346000",10,"13924000",10,"10621000",10,"14396000",10,"9676000",10,"12657000",10,"4502000",10,"6937000",10,"149356000",10,"4081000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"153437000",10,"79523000",10,"1683000",10,"13255000",10,"94461000",10,"2673000",10,"396000",10,"5862000",10,"0",10,"0",10,"3726000",10,"12657000",10,"31722000",10,"0",10,"1561000",10,"30161000",10,"1360000","1",10,"6277000",10,"6613000",10,"6458000",10,"6597000",10,"1357000",10,"291021000",10,"53122000"
"168607",10,"3113394",10,"0",10,"5011623",10,"1838574",10,"2378127",10,"296703",10,"58000",10,"189608",10,"0",10,"0",10,"1287834",10,"0",10,"174122",10,"0",10,"14347985",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4929245",10,"0",10,"268177",10,"1489871",10,"1800764",10,"1630553",10,"1033757",10,"1856870",10,"46728",10,"249680",10,"13305645",10,"899071",10,"-47983",10,"0",10,"0",10,"0",10,"0",10,"0",10,"14204716",10,"5223062",10,"84600",10,"1735144",10,"7042806",10,"983008",10,"713318",10,"31971",10,"0",10,"84987",10,"43586",10,"1856870",10,"2596679",10,"117194",10,"156089",10,"2557784",10,"80443","1",10,"378000",10,"378000",10,"378000",10,"378000",10,"2627208",10,"43986900",10,"11856670"
"171146",10,"24019816",10,"0",10,"22589009",10,"0",10,"4511633",10,"491426",10,"0",10,"3537465",10,"1036574",10,"1156382",10,"1839998",10,"0",10,"969322",10,"0",10,"60151625",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"21252633",10,"1179486",10,"4783719",10,"4218465",10,"3218823",10,"6149981",10,"5624572",10,"6737211",10,"1407592",10,"3377955",10,"57950437",10,"3042243",10,"-77347",10,"0",10,"0",10,"0",10,"0",10,"0",10,"60992680",10,"29026242",10,"6529312",10,"0",10,"35555554",10,"2813984",10,"43514",10,"1307249",10,"0",10,"1408708",10,"1163756",10,"6737211",10,"12705000",10,"0",10,"735000",10,"11970000",10,"673357","1",10,"19870030",10,"33874208",10,"19526065",10,"47166208",10,"1093615",10,"131571500",10,"81791760"
"173115",10,"10231226",10,"0",10,"18689846",10,"0",10,"6677698",10,"3210699",10,"0",10,"349132",10,"0",10,"711535",10,"4576015",10,"0",10,"420092",10,"0",10,"44866243",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17543649",10,"16391",10,"0",10,"4502360",10,"4985860",10,"4853267",10,"3659512",10,"6606421",10,"0",10,"0",10,"42167460",10,"4401009",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"46568469",10,"18894374",10,"4535341",10,"0",10,"23429715",10,"4558942",10,"0",10,"1811703",10,"0",10,"201372",10,"34404",10,"6606421",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"95156",10,"116873911",10,"0"
