unitid,"xf1a01",f1a01,"xf1a02",f1a02,"xf1a03",f1a03,"xf1a04",f1a04,"xf1a05",f1a05,"xf1a06",f1a06,"xf1a07",f1a07,"xf1a08",f1a08,"xf1a09",f1a09,"xf1a10",f1a10,"xf1a11",f1a11,"xf1a12",f1a12,"xf1a13",f1a13,"xf1a14",f1a14,"xf1a15",f1a15,"xf1a16",f1a16,"xf1a17",f1a17,"xf1a18",f1a18,"xf1a211",f1a211,"xf1a212",f1a212,"xf1a213",f1a213,"xf1a214",f1a214,"xf1a221",f1a221,"xf1a222",f1a222,"xf1a223",f1a223,"xf1a224",f1a224,"xf1a231",f1a231,"xf1a232",f1a232,"xf1a233",f1a233,"xf1a234",f1a234,"xf1a241",f1a241,"xf1a242",f1a242,"xf1a243",f1a243,"xf1a244",f1a244,"xf1a251",f1a251,"xf1a252",f1a252,"xf1a253",f1a253,"xf1a254",f1a254,"xf1a261",f1a261,"xf1a262",f1a262,"xf1a263",f1a263,"xf1a264",f1a264,"xf1a271",f1a271,"xf1a272",f1a272,"xf1a273",f1a273,"xf1a274",f1a274,"xf1a281",f1a281,"xf1a282",f1a282,"xf1a283",f1a283,"xf1a284",f1a284,"xf1b01",f1b01,"xf1b02",f1b02,"xf1b03",f1b03,"xf1b04",f1b04,"xf1b05",f1b05,"xf1b06",f1b06,"xf1b07",f1b07,"xf1b08",f1b08,"xf1b09",f1b09,"xf1b10",f1b10,"xf1b11",f1b11,"xf1b12",f1b12,"xf1b13",f1b13,"xf1b14",f1b14,"xf1b15",f1b15,"xf1b16",f1b16,"xf1b17",f1b17,"xf1b18",f1b18,"xf1b19",f1b19,"xf1b20",f1b20,"xf1b21",f1b21,"xf1b22",f1b22,"xf1b23",f1b23,"xf1b24",f1b24,"xf1b25",f1b25,"xf1c011",f1c011,"xf1c012",f1c012,"xf1c013",f1c013,"xf1c014",f1c014,"xf1c015",f1c015,"xf1c021",f1c021,"xf1c022",f1c022,"xf1c023",f1c023,"xf1c024",f1c024,"xf1c025",f1c025,"xf1c031",f1c031,"xf1c032",f1c032,"xf1c033",f1c033,"xf1c034",f1c034,"xf1c035",f1c035,"xf1c051",f1c051,"xf1c052",f1c052,"xf1c053",f1c053,"xf1c054",f1c054,"xf1c055",f1c055,"xf1c061",f1c061,"xf1c062",f1c062,"xf1c063",f1c063,"xf1c064",f1c064,"xf1c065",f1c065,"xf1c071",f1c071,"xf1c072",f1c072,"xf1c073",f1c073,"xf1c074",f1c074,"xf1c075",f1c075,"xf1c081",f1c081,"xf1c082",f1c082,"xf1c083",f1c083,"xf1c084",f1c084,"xf1c085",f1c085,"xf1c091",f1c091,"xf1c094",f1c094,"xf1c101",f1c101,"xf1c102",f1c102,"xf1c103",f1c103,"xf1c104",f1c104,"xf1c105",f1c105,"xf1c111",f1c111,"xf1c112",f1c112,"xf1c113",f1c113,"xf1c114",f1c114,"xf1c115",f1c115,"xf1c121",f1c121,"xf1c122",f1c122,"xf1c123",f1c123,"xf1c124",f1c124,"xf1c125",f1c125,"xf1c131",f1c131,"xf1c132",f1c132,"xf1c133",f1c133,"xf1c134",f1c134,"xf1c135",f1c135,"xf1c141",f1c141,"xf1c142",f1c142,"xf1c143",f1c143,"xf1c144",f1c144,"xf1c145",f1c145,"xf1c151",f1c151,"xf1c152",f1c152,"xf1c153",f1c153,"xf1c154",f1c154,"xf1c155",f1c155,"xf1c161",f1c161,"xf1c165",f1c165,"xf1c171",f1c171,"xf1c172",f1c172,"xf1c173",f1c173,"xf1c174",f1c174,"xf1c175",f1c175,"xf1c181",f1c181,"xf1c182",f1c182,"xf1c183",f1c183,"xf1c184",f1c184,"xf1c185",f1c185,"xf1c191",f1c191,"xf1c192",f1c192,"xf1c193",f1c193,"xf1c194",f1c194,"xf1c195",f1c195,"xf1d01",f1d01,"xf1d02",f1d02,"xf1d03",f1d03,"xf1d04",f1d04,"xf1d05",f1d05,"xf1d06",f1d06,"xf1h01",f1h01,"xf1h02",f1h02,"xf1e01",f1e01,"xf1e02",f1e02,"xf1e03",f1e03,"xf1e04",f1e04,"xf1e05",f1e05,"xf1e06",f1e06,"xf1e07",f1e07,"xf1e08",f1e08,"xf1e09",f1e09,"xf1e10",f1e10,"xf1e11",f1e11,f1fha
"100654",10,"44993263",10,"153580633",10,"47574470",10,"0",10,"106006163",10,"150999426",10,"2599641",10,"23613733",10,"26213374",10,"64211998",10,"0",10,"64211998",10,"90425372",10,"43188454",10,"17023592",13,"0",10,"362008",10,"60574054",10,"4982207",10,"0",10,"0",10,"4982207",10,"0",13,"0",10,"0",10,"0",10,"112330075",10,"18667201",10,"0",10,"130997276",10,"5658728",10,"232068",10,"0",10,"5890796",10,"8020810",10,"192921",10,"0",10,"8213731",10,"0",13,"0",10,"0",10,"0",10,"16542922",13,"0",10,"0",10,"16542922",10,"43619059",10,"3955411",10,"0",10,"47574470",10,"21498259",10,"29267531",10,"2740530",10,"1349304",10,"10150469",10,"0",10,"0",10,"4885315",10,"69891408",10,"0",10,"33630668",10,"0",10,"0",10,"0",10,"0",10,"0",10,"874307",10,"880027",10,"35385002",10,"0",10,"0",10,"0",10,"0",10,"0",10,"105276410",10,"20976050",10,"17228139",10,"2859330",10,"0",10,"888581",10,"10679847",10,"4932762",10,"628253",10,"0",10,"5118832",10,"11490844",10,"6653770",10,"1119669",10,"0",10,"3717405",10,"6370661",10,"3425090",10,"505545",10,"0",10,"2440026",10,"7884141",10,"4370863",10,"663532",10,"0",10,"2849746",10,"15705559",10,"6891948",10,"2249483",10,"0",10,"6564128",10,"5559438",10,"2451736",10,"427129",10,"0",10,"2680573",10,"3955411",10,"3955411",10,"11847489",10,"1381905",10,"26871",10,"0",10,"10438713",10,"9852506",10,"2649846",10,"451090",10,"0",10,"6751570",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"104321946",10,"49986059",10,"8930902",10,"3955411",10,"41449574",10,"3440020",10,"3440020",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3440020",10,"0",10,"0",10,"0",10,"3440020",10,"107761966",10,"49986059",10,"8930902",10,"3955411",10,"44889594",10,"105276410",10,"107761966",10,"-2485556",10,"59088391",10,"3971219",10,"60574054",30,"",30,"",10,"9910931",10,"553485",10,"0",10,"0",10,"0",10,"7690779",10,"18155195",10,"6307706",10,"0",10,"6307706",10,"11847489","2"
"100663",10,"491044073",10,"1855807923",10,"850780901",10,"988417879",10,"1993444901",10,"2484488974",10,"19986791",10,"232694357",10,"252681148",10,"662503716",10,"16937296",10,"679441012",10,"932122160",10,"424425887",10,"203321882",10,"172946744",10,"751672301",10,"1552366814",10,"45915536",10,"2393652",10,"0",10,"48309188",10,"49859473",10,"9859228",10,"0",10,"59718701",10,"1066198092",10,"126121564",10,"6886196",10,"1185433460",10,"462991936",10,"53697116",10,"12700846",10,"503988206",10,"54887575",10,"3470793",10,"0",10,"58358368",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"795941532",10,"71433485",10,"16594116",10,"850780901",10,"57756819",10,"276508478",10,"3435766",10,"40268463",10,"17131118",10,"689521610",10,"46351861",10,"44936943",10,"1175911058",10,"0",10,"218671755",10,"0",10,"17570705",10,"134716",10,"8094",10,"15052375",10,"131490424",10,"2257600",10,"385185669",10,"7549494",10,"13608860",10,"9038222",10,"0",10,"30196576",10,"1591293303",10,"210134871",10,"148238222",10,"30949416",10,"0",10,"30947233",10,"207502998",10,"117154887",10,"24528180",10,"0",10,"65819931",10,"54680275",10,"30048781",10,"6350805",10,"0",10,"18280689",10,"65255169",10,"36213891",10,"11502518",10,"0",10,"17538760",10,"15557813",10,"8415305",10,"1799092",10,"0",10,"5343416",10,"59344378",10,"35436272",10,"8811798",10,"0",10,"15096308",10,"47523761",10,"16591398",10,"3830056",10,"0",10,"27102307",10,"71433485",10,"71433485",10,"18717760",10,"1381",10,"0",10,"0",10,"18716379",10,"23552767",10,"7574619",10,"1760703",10,"0",10,"14217445",10,"651800227",10,"236683206",10,"59005405",10,"0",10,"356111616",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1425503504",10,"636357962",10,"148537973",10,"71433485",10,"569174084",10,"12756260",10,"12756260",10,"2478151",10,"0",10,"0",10,"0",10,"2478151",10,"15234411",10,"0",10,"0",10,"0",10,"15234411",10,"1440737915",10,"636357962",10,"148537973",10,"71433485",10,"584408495",10,"1591293303",10,"1440737915",10,"150555388",10,"1401811426",10,"0",10,"1552366814",10,"211439180",10,"251004030",10,"9273132",10,"9439673",10,"231185",10,"0",10,"5152396",10,"12115782",10,"36212168",10,"17133900",10,"360508",10,"17494408",10,"18717760","1"
"100706",10,"42633810",10,"230552614",10,"110836743",10,"31895792",10,"151611663",10,"194245473",10,"1618272",10,"19954184",10,"21572456",10,"48621057",10,"0",10,"48621057",10,"70193513",10,"71489473",10,"5412334",10,"1762703",10,"45387450",10,"124051960",10,"6569727",10,"1514561",10,"0",10,"8084288",10,"0",10,"0",10,"0",10,"0",10,"145935517",10,"7357043",10,"0",10,"153292560",10,"46927871",10,"3498862",10,"2157116",10,"48269617",10,"19099451",10,"1061658",10,"0",10,"20161109",10,"745040",10,"0",10,"0",10,"745040",10,"0",10,"0",10,"0",10,"0",10,"103642061",10,"9230278",10,"2035596",10,"110836743",10,"21616198",10,"41209831",10,"971415",10,"3810717",10,"4111973",10,"0",10,"0",10,"2686355",10,"74406489",10,"0",10,"37112378",10,"0",10,"0",10,"0",10,"0",10,"1913437",10,"3777722",10,"0",10,"42803537",10,"0",10,"4777706",10,"0",10,"0",10,"4777706",10,"121987732",10,"31487061",10,"22225134",10,"4981890",10,"0",10,"4280037",10,"36256240",10,"22569627",10,"4959107",10,"0",10,"8727506",10,"2614994",10,"1001221",10,"178031",10,"0",10,"1435742",10,"4224330",10,"2851909",10,"673148",10,"0",10,"699273",10,"7379666",10,"2812121",10,"565337",10,"0",10,"4002208",10,"9052078",10,"6467318",10,"1660928",10,"0",10,"923832",10,"6650125",10,"2358980",10,"561986",10,"0",10,"3729159",10,"9230277",10,"9230277",10,"645259",10,"0",10,"0",10,"0",10,"645259",10,"2939869",10,"457384",10,"76458",10,"0",10,"2406027",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"110479899",10,"60743694",10,"13656885",10,"9230277",10,"26849043",10,"2040691",10,"2040691",10,"121520",10,"0",10,"0",10,"0",10,"121520",10,"2162211",10,"0",10,"0",10,"0",10,"2162211",10,"112642110",10,"60743694",10,"13656885",10,"9230277",10,"29011254",10,"121987732",10,"112642110",10,"9345622",10,"114706338",10,"0",10,"124051960",10,"18033185",10,"20866634",10,"3875851",10,"81840",10,"35283",10,"0",10,"703524",10,"2789456",10,"7485954",10,"6544827",10,"295868",10,"6840695",10,"645259","1"
"100724",10,"58874244",10,"74027582",13,"0",10,"4613251",10,"78640833",10,"137515077",10,"14262033",10,"0",10,"14262033",10,"58771963",10,"0",10,"58771963",10,"73033996",10,"54520192",10,"3838682",10,"200000",10,"5922207",10,"64481081",10,"12487796",10,"95637",10,"0",10,"12583433",10,"6542612",10,"0",10,"0",10,"6542612",10,"86424868",10,"165000",10,"0",10,"86589868",10,"17372753",10,"1034919",10,"676090",10,"17731582",10,"8006368",10,"180898",10,"0",10,"8187266",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"53112603",10,"5113891",10,"619315",10,"57607179",10,"15420967",10,"20829831",10,"6310587",13,"0",10,"4010622",13,"0",13,"0",10,"4156700",10,"50728707",13,"0",10,"30039107",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3675770",10,"0",10,"33714877",10,"494954",13,"0",13,"0",10,"16689",10,"511643",10,"84955227",10,"21691143",10,"16797679",10,"2822640",13,"0",10,"2070824",10,"2871391",10,"445674",10,"82647",13,"0",10,"2343070",10,"3241266",10,"974161",10,"169277",13,"0",10,"2097828",10,"5200566",10,"3172746",10,"521102",13,"0",10,"1506718",10,"8415122",10,"4544349",10,"795294",13,"0",10,"3075479",10,"14614562",10,"7211800",10,"1155928",13,"0",10,"6246834",10,"7588715",10,"1964661",10,"495395",13,"0",10,"5128659",10,"5113891",10,"5113891",10,"4101668",13,"0",13,"0",13,"0",10,"4101668",10,"8037447",10,"2653163",10,"610591",13,"0",10,"4773693",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"80875771",10,"37764233",10,"6652874",10,"5113891",10,"31344773",10,"2935820",10,"2935820",10,"8691",10,"0",10,"0",10,"0",10,"8691",10,"2944511",10,"0",10,"0",10,"0",10,"2944511",10,"83820282",10,"37764233",10,"6652874",10,"5113891",10,"34289284",10,"84955227",10,"83820282",10,"1134945",10,"61270502",10,"2075634",10,"64481081",10,"19562943",10,"26561916",10,"11752153",10,"2027190",10,"989968",13,"0",10,"0",10,"4101668",10,"18870979",10,"8123121",10,"6646190",10,"14769311",10,"4101668","1"
"100733",10,"2877443",10,"3240956",10,"1922821",10,"5661489",10,"6979624",10,"9857067",10,"0",10,"1279357",10,"1279357",10,"0",10,"0",10,"0",10,"1279357",10,"1318135",10,"0",10,"0",10,"7259575",10,"8577710",10,"106750",10,"0",10,"0",10,"106750",10,"56543",10,"0",10,"0",10,"56543",10,"1662734",10,"43799",10,"0",10,"1706533",10,"1221232",10,"280728",10,"130830",10,"1371130",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1859269",10,"194382",10,"130830",10,"1922821",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8413168",10,"8413168",10,"0",10,"200497",10,"0",10,"0",10,"0",10,"0",10,"0",10,"243992",10,"5885",10,"450374",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8863542",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8116463",10,"5225403",10,"1251585",10,"194382",10,"1445093",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8116463",10,"5225403",10,"1251585",10,"194382",10,"1445093",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8116463",10,"5225403",10,"1251585",10,"194382",10,"1445093",10,"8863542",10,"8116463",10,"747079",10,"7830631",10,"0",10,"8577710",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0","2"
"100751",10,"266246853",10,"755079035",10,"320588533",10,"444569404",10,"879059906",10,"1145306759",10,"11229557",10,"114574109",10,"125803666",10,"150524078",10,"14329404",10,"164853482",10,"290657148",10,"324921720",10,"187202189",10,"191524505",10,"151001197",10,"854649611",10,"24946254",10,"5039",10,"0",10,"24951293",10,"24359529",10,"860409",10,"0",10,"25219938",10,"430926703",10,"54695099",10,"0",10,"485621802",10,"148367493",10,"10613905",10,"18850972",10,"140130426",10,"79155576",13,"0",10,"0",10,"79155576",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"315027549",10,"23994376",10,"18433392",10,"320588533",10,"76766156",10,"57584585",10,"9391694",10,"2969087",10,"67459784",13,"0",13,"0",10,"19647495",10,"233818801",10,"0",10,"124409113",10,"0",10,"0",10,"630096",10,"1608401",10,"27684075",10,"74985041",10,"2435219",10,"231751945",10,"0",10,"20757155",10,"6656353",10,"0",10,"27413508",10,"492984254",10,"120834648",10,"83180426",10,"17480805",13,"0",10,"20173417",10,"26893165",10,"12477345",10,"1849410",13,"0",10,"12566410",10,"40895060",10,"19638433",10,"3726849",13,"0",10,"17529778",10,"37667388",10,"21188896",10,"4798980",13,"0",10,"11679512",10,"9899350",10,"5032884",10,"1161898",13,"0",10,"3704568",10,"23760772",10,"16889023",10,"5297345",13,"0",10,"1574404",10,"29368287",10,"11064319",10,"3092415",13,"0",10,"15211553",10,"23994376",10,"23994376",10,"13134722",10,"2041414",10,"8301",13,"0",10,"11085007",10,"58703908",10,"22143006",10,"5173486",13,"0",10,"31387416",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"385151676",10,"193655746",10,"42589489",10,"23994376",10,"124912065",10,"7024406",10,"7024406",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7024406",10,"0",10,"0",10,"0",10,"7024406",10,"392176082",10,"193655746",10,"42589489",10,"23994376",10,"131936471",10,"492984254",10,"392176082",10,"100808172",10,"753841439",10,"0",10,"854649611",10,"271978306",10,"309532755",10,"10726963",10,"2914815",10,"112958",10,"0",10,"7162488",10,"18256696",10,"39173920",10,"21638911",10,"4400287",10,"26039198",10,"13134722","1"
"100760",10,"5401030",10,"18598022",10,"7466624",10,"1629971",10,"12761369",10,"18162399",10,"187083",10,"1651743",10,"1838826",10,"2940000",10,"261162",10,"3201162",10,"5039988",10,"9335789",10,"8200",10,"500",10,"3777922",10,"13122411",10,"1201263",10,"130211",10,"0",10,"1331474",10,"1108098",10,"38023",10,"0",10,"1146121",10,"11688380",10,"325128",10,"0",10,"12013508",10,"1447006",10,"40288",10,"99541",10,"1387753",10,"494536",10,"11757",10,"18800",10,"487493",10,"0",10,"0",10,"0",10,"0",10,"357547",10,"3377351",10,"171750",10,"3563148",10,"7117357",10,"467608",10,"118341",10,"7466624",10,"1029073",10,"4883196",10,"187017",10,"0",10,"1046031",10,"0",10,"0",10,"44345",10,"7189662",10,"0",10,"6776365",10,"0",10,"0",10,"0",10,"0",10,"92732",10,"68925",10,"0",10,"6938022",10,"0",10,"3527578",10,"0",10,"0",10,"3527578",10,"17655262",10,"6347076",10,"4666849",10,"891703",10,"0",10,"788524",10,"0",10,"0",10,"0",10,"0",10,"0",10,"149272",10,"85946",10,"20651",10,"0",10,"42675",10,"702883",10,"451713",10,"97422",10,"0",10,"153748",10,"1057298",10,"675369",10,"158199",10,"0",10,"223730",10,"1259890",10,"725244",10,"205113",10,"0",10,"329533",10,"919867",10,"340042",10,"92372",10,"0",10,"487453",10,"467608",10,"467608",10,"967553",10,"0",10,"0",10,"0",10,"967553",10,"1504533",10,"415012",10,"106682",10,"0",10,"982839",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"13375980",10,"7360175",10,"1572142",10,"467608",10,"3976055",10,"157835",10,"157835",10,"232751",10,"0",10,"0",10,"16065",10,"216686",10,"390586",10,"0",10,"0",10,"16065",10,"374521",10,"13766566",10,"7360175",10,"1572142",10,"483673",10,"4350576",10,"17655262",10,"13766566",10,"3888696",10,"9929631",10,"-695916",10,"13122411",10,"5010",10,"5023",10,"2310623",10,"70410",10,"14433",10,"0",10,"121946",10,"1043019",10,"3560431",10,"2592878",10,"0",10,"2592878",10,"967553","1"
"100812",10,"7831248",10,"18830958",10,"6739564",10,"660294",10,"12751688",10,"20582936",10,"185000",10,"2382032",10,"2567032",10,"2585000",10,"517576",10,"3102576",10,"5669608",10,"9823661",10,"482155",10,"0",10,"4607512",10,"14913328",10,"502268",13,"0",10,"0",10,"502268",10,"705186",10,"149747",10,"0",10,"854933",10,"12539397",10,"2627850",10,"0",10,"15167247",10,"1818610",10,"119838",10,"0",10,"1938448",10,"813701",10,"56629",10,"0",10,"870330",10,"0",13,"0",10,"0",13,"0",10,"2725090",10,"4921",10,"2730011",10,"0",10,"6089204",10,"650360",10,"0",10,"6739564",10,"3010043",10,"9845743",10,"960756",10,"108084",10,"121329",13,"0",13,"0",10,"8921",10,"14054876",13,"0",10,"8951794",13,"0",13,"0",13,"0",13,"0",13,"0",10,"90325",10,"22998",10,"9065117",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23119993",10,"8097549",10,"6078586",10,"1232989",13,"0",10,"785974",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1052836",10,"738799",10,"191490",13,"0",10,"122547",10,"1664948",10,"1294053",10,"293916",13,"0",10,"76979",10,"2355866",10,"1255851",10,"327460",13,"0",10,"772555",10,"1948319",10,"920980",10,"270797",13,"0",10,"756542",10,"650360",10,"650360",10,"5884827",13,"0",13,"0",13,"0",10,"5884827",10,"150492",10,"9173",10,"1083",13,"0",10,"140236",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"21805197",10,"10297442",10,"2317735",10,"650360",10,"8539660",10,"155845",10,"155845",10,"121076",10,"0",10,"0",10,"0",10,"121076",10,"276921",10,"0",10,"0",10,"0",10,"276921",10,"22082118",10,"10297442",10,"2317735",10,"650360",10,"8816581",10,"23119993",10,"22082118",10,"1037875",10,"13891468",10,"-16015",10,"14913328",30,"",30,"",10,"2208300",10,"7516520",10,"21428",10,"0",10,"0",10,"334546",10,"10080794",10,"4195967",10,"0",10,"4195967",10,"5884827","2"
"100858",10,"148793476",10,"775932142",10,"424115385",10,"464139049",10,"815955806",10,"964749282",10,"6680247",10,"143007528",10,"149687775",10,"190017690",10,"9184264",10,"199201954",10,"348889729",10,"263812443",10,"89871742",10,"14196276",10,"247979092",10,"615859553",10,"30906559",10,"3867433",10,"0",10,"34773992",10,"62125999",10,"6543955",10,"0",10,"68669954",10,"411626864",10,"51904197",10,"2267823",10,"461263238",10,"134844652",10,"13299158",10,"11132717",10,"137011093",10,"85452198",10,"5457708",10,"49130",10,"90860776",10,"0",10,"0",10,"0",10,"0",10,"38228553",10,"70756654",10,"69848552",10,"39136655",10,"410122478",10,"23993055",10,"10000148",10,"424115385",10,"138360971",10,"76638918",10,"4035444",10,"11308094",10,"51613777",10,"0",10,"0",10,"30292680",10,"312249884",10,"0",10,"187847343",10,"0",10,"0",10,"0",10,"0",10,"17725089",10,"26064119",10,"0",10,"231636551",10,"13084555",10,"9543511",10,"2718200",10,"0",10,"25346266",10,"569232701",10,"154222196",10,"110350046",10,"16976976",10,"0",10,"26895174",10,"87143640",10,"44491958",10,"7026742",10,"0",10,"35624940",10,"64102553",10,"34961708",10,"9435288",10,"0",10,"19705557",10,"38779803",10,"21566191",10,"4061715",10,"0",10,"13151897",10,"12327828",10,"6052667",10,"1061819",10,"0",10,"5213342",10,"30393916",10,"23575981",10,"4618646",10,"0",10,"2199289",10,"34318426",10,"13350974",10,"3414835",10,"0",10,"17552617",10,"23993054",10,"23993054",10,"9439067",10,"887663",10,"7245247",10,"0",10,"1306157",10,"62605279",10,"17639104",10,"3323613",10,"0",10,"41642562",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"517325762",10,"272876292",10,"57164881",10,"23993054",10,"163291535",10,"7107025",10,"7107025",10,"2214559",10,"0",10,"0",10,"0",10,"2214559",10,"9321584",10,"0",10,"0",10,"0",10,"9321584",10,"526647346",10,"272876292",10,"57164881",10,"23993054",10,"172613119",10,"569232701",10,"526647346",10,"42585355",10,"566661308",10,"6612890",10,"615859553",10,"217898063",10,"252255457",10,"6766622",10,"1497220",10,"0",10,"0",10,"9846942",10,"23220478",10,"41331262",10,"30484724",10,"1407471",10,"31892195",10,"9439067","1"
"100919",10,"2914818",10,"11690325",10,"5313401",10,"74610",10,"6451534",10,"9366352",10,"103335",10,"1291721",10,"1395056",10,"1789789",10,"214487",10,"2004276",10,"3399332",10,"4742715",13,"0",13,"0",10,"1224305",10,"5967020",10,"45000",13,"0",10,"0",10,"45000",10,"2088544",13,"0",10,"0",10,"2088544",10,"8168313",13,"0",10,"0",10,"8168313",10,"1223073",10,"15082",10,"239514",10,"998641",10,"410310",10,"24516",10,"0",10,"434826",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"5242695",10,"310220",10,"239514",10,"5313401",10,"1135332",10,"1953180",10,"62233",13,"0",10,"756843",13,"0",13,"0",10,"199249",10,"4106837",13,"0",10,"6026748",13,"0",13,"0",13,"0",13,"0",10,"1044",10,"8489",10,"0",10,"6036281",13,"0",13,"0",13,"0",10,"0",10,"0",10,"10143118",10,"4273123",10,"3280687",10,"689296",13,"0",10,"303140",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"766896",10,"439017",10,"80492",13,"0",10,"247387",10,"905827",10,"687287",10,"149522",13,"0",10,"69018",10,"1501149",10,"812930",10,"215781",13,"0",10,"472438",10,"1120542",10,"291656",10,"78140",13,"0",10,"750746",10,"310220",10,"310220",10,"335105",13,"0",13,"0",13,"0",10,"335105",10,"728694",10,"131029",10,"40761",13,"0",10,"556904",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9941556",10,"5642606",10,"1253992",10,"310220",10,"2734738",10,"137544",10,"137544",10,"17848",10,"0",10,"0",10,"0",10,"17848",10,"155392",10,"0",10,"0",10,"0",10,"155392",10,"10096948",10,"5642606",10,"1253992",10,"310220",10,"2890130",10,"10143118",10,"10096948",10,"46170",10,"5913517",10,"7333",10,"5967020",30,"",30,"",10,"1174378",10,"165254",10,"62233",10,"20000",10,"205854",10,"0",10,"1627719",10,"1292614",10,"0",10,"1292614",10,"335105","2"
